[5.260] (S)さいこりてぃ: こん塩～
[8524.830] (S)arpesalt: 衰えたかｗ
[8524.831] ファボン4747: タイｗｗ
[8525.480] (S)inamoto0811: おお
[8525.488] たねたね: おおお
[8525.987] (S)ごはんよりパンがスキ: おー
[8526.707] (S)つちのこ83: wwwwww
[8526.947] 老人おじいちゃん: 引き分けだ〜
[8527.660] ももけろ: 初めて見たw
[8528.982] (S)ばむるく: やりづらすぎだろツルギｗｗｗｗ
[8529.066] (S)lycoris_crz: 時々チンパンジーみたいな歩き方になるツルギw
[8529.291] ham_barger9: 初めて見たw
[8529.817] achooo0123: グッダグダw
[8529.828] (S)碇のあ: wwwwwwwww
[8529.856] tanio123456789: おおおお
[8530.007] mokkennn: もう勝てるやん
[8531.397] (S)kawasaki315: 鈍ってるw
[8531.490] (S)~MISSING_COMMENTER_INFO~: wwwww
[8531.713] かるま1248: それなんだよ毎回ｗｗｗ
[8532.368] (S)ライアルス: ダブルko
[8532.813] (S)YAMATO00_RoueN: wwwww
[8532.978] sa_sya1: 初めて見た
[8533.081] 東北のスロカス: ワンチャンあったな
[8533.179] (S)alohapon: ｗｗｗ
[8534.060] (S)猫も杓子も: ｗｗｗｗｗｗ
[8534.063] tatisjrfan23: 普通に筋がいい
[8534.263] tee4230: wwwwwww
[8534.324] tkshan: きづいたｗ
[8534.388] (S)だーさと: ｗｗｗｗ
[8534.683] (S)umi1531: 最近やってなかったもんなｗ
[8534.719] dk0831: wwwwwwww
[8534.803] till1022: ｗｗｗｗｗｗｗ
[8534.825] himajin_235: ｗｗｗ
[8534.912] patto_1023: 声ガスガスだなw
[8534.953] ~MISSING_COMMENTER_INFO~: ｗｗｗｗｗｗｗ
[8535.034] うたまる02: ３ラウンドでやれば確実かも
[8535.045] (S)arisandesuyo: ｗｗｗｗｗｗｗ
[8535.081] (S)蛙田いぶき: wwwwwww
[8535.447] (S)sheseec: ｗｗｗｗｗｗｗｗｗ
[8535.676] (S)~MISSING_COMMENTER_INFO~: 弱くなったか？w
[8535.867] (S)sakae_gumi: 気づいたｗ
[8536.247] (S)カメモチ: www
[8536.434] (S)nana43: ｗｗｗｗｗｗ
[8536.467] (S)c_world_: wwww
[8536.516] (S)tarako_0420: クソワロタ
[8536.729] umechan4989: 気付いたｗ
[8536.760] ごーやちゃんぽ: 強いな
[8536.880] kurroko0965: ｗｗｗｗｗ
[8537.430] (S)xyz_3931: wwwwwwwww
[8537.447] あひょひょ: 気付いたw
[8537.502] くうきをよむ: めちゃくちゃ下手になってて草
[8537.700] (S)ayukatono: wwww
[8537.709] ozizi3: おもろいw
[8538.549] (S)Jewel_meat: wwwwwwww
[8538.712] (S)きゅむぉ: バケモンｗｗｗｗ
[8538.847] yuchan_05: www
[8539.091] (S)けんじーじ: wwwwwwwww
[8539.393] (S)ぼんちゃん_1412: wwwwwwww
[8539.450] (S)アブソルート: ｗｗｗｗｗｗ
[8539.549] (S)cloud____99: wwwwww
[8539.564] (S)エンペリ: www
[8539.648] (S)テバ_02: wwwwwwwwwwwww
[8539.773] (S)bakubaku52: www
[8539.887] 老人おじいちゃん: wwww
[8539.911] (S)もふーお: ムエタイｗｗｗｗｗ
[8539.915] (S)アジ7864: wwwwww
[8540.297] びーびー3: ｗｗｗｗｗｗ
[8540.617] (S)ぺんた326: wwwwwwww
[8541.202] rocomoco18: ムエタイw
[8541.218] (S)まめぴー: ｗｗｗｗｗ
[8541.364] hulkantos: wwwwww
[8541.776] (S)ユキ_ノフ: ｗｗｗｗｗｗ
[8541.882] shi_noidb: wwwwww
[8542.121] isikoro_s: ツルギの喉が心配だよwww
[8542.344] (S)おいどん111: きづくのおそｗ
[8542.712] (S)べねでぃくと: wwwwwwwww
[8542.726] (S)いうた: Wwww
[8542.966] (S)nogupizza: www
[8543.405] (S)zinnagano: www
[8543.481] (S)to9ton: ｗｗｗ
[8544.225] rinori_ddd: wwwwww
[8545.801] akagi1031: 今気付いたw
[8546.192] tanio123456789: wwwww
[8546.230] (S)sheseec: たとえがおもろいｗｗ
[8546.610] (S)だいふく3858: ｗｗｗ
[8547.256] (S)gorigorimandayo: こいつほんまおもろいなw
[8547.584] (S)雁木茉莉: wwwwww
[8550.271] (S)rinko626: プロです
[8551.622] (S)edomond14: 表現が面白いんよなｗ
[8553.233] (S)meru_sen: ｗｗｗｗｗｗｗ
[8553.330] (S)らんぼー2: 気付いたwww
[8553.465] (S)_やお_: wwwww
[8553.845] ファボン4747: ｗｗｗｗｗ
[8553.971] Myako96: ｗｗｗ
[8554.213] (S)もふーお: ｗｗｗｗｗｗ
[8554.649] (S)テバ_02: wwwwwwwwwwwwwwwwwwwwwwwwww
[8554.727] (S)rlrlpo: なんでこんな知ってる？
[8555.182] (S)碇のあ: wwwwwwwwwwww
[8556.064] (S)アブソルート: ｗｗｗｗｗｗｗ
[8556.439] (S)おいどん111: なんだよｗ
[8557.032] leeresky: たしかに81勝はムエタイじゃないと無理よなｗｗｗｗｗｗ
[8557.243] (S)xyz_3931: wwwwwwwwwwww
[8557.641] yukitwitch14: wwwww
[8558.474] the_goku_sf: wwwwww
[8558.602] (S)のりしお60: 歴戦のムエタイ選手ｗ
[8559.028] (S)nvyf6flup11ffpbyzy3k: ｗｗ
[8559.163] (S)~MISSING_COMMENTER_INFO~: ばかじゃｗｗ
[8559.712] (S)もふーお: ｗｗｗｗｗｗｗｗｗｗ
[8560.128] (S)ぽこチャン: wwwww
[8560.869] (S)nana43: こいつｗｗｗ
[8561.754] れぶりみ: ｗｗｗ
[8561.780] (S)kohaku0782: fantas22Kusa
[8562.230] (S)テバ_02: ズルッ
[8562.241] rocomoco18: ばかじゃ♡
[8562.896] kento_0213: ムエタイボクサーってなんだよww
[8563.080] (S)keidais: ｗｗｗｗ
[8563.223] (S)acane_zutomayo: ｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗ
[8563.845] (S)たことまと: www
[8564.746] (S)azukinoomochi: BibleThump
[8564.971] norinorin777: 汚ねぇやつw
[8565.316] あひる: でもちょっと下手になったねシャンクズｗｗ
[8565.337] yuchan_05: 殴りの極地に辿り着いたからな
[8565.525] (S)きゅむぉ: こっすｗｗｗ
[8565.809] あひょひょ: きたねーw
[8565.908] ちぇるちぇる: wwww
[8566.461] (S)ippaioppi: こいつｗｗｗｗ
[8566.474] kurroko0965: なめてんのか！
[8567.005] tanio123456789: 女か
[8567.089] (S)meru_sen: おおー
[8567.313] svbvt: 殴ってきてるw
[8567.482] (S)c_world_: www
[8568.033] hotate_ex: wwww
[8568.188] (S)ばむるく: ｗｗｗｗｗｗ
[8568.471] as4kura3: ｗｗｗｗｗｗｗｗｗ
[8568.891] (S)べねでぃくと: www
[8569.228] ファボン4747: ｗｗｗｗｗｗ
[8569.398] (S)バロン67: おおおお
[8569.658] (S)mira_koko: ｗｗｗｗｗｗｗｗ
[8570.837] (S)_やお_: ばかじゃが大切な人ってこと？w
[8571.255] 東北のスロカス: ずるがしこいなぁｗｗ
[8571.277] tententen333: 強くねwww
[8572.727] udukitty: ばかじゃから電話はしょうがない
[8572.739] achooo0123: せこいんよな基本w
[8575.149] (S)tomoakiy: 腑抜けやがってw
[8575.272] ごーやちゃんぽ: うま
[8576.230] (S)いうた: Wwwww
[8576.324] (S)八咫烏: ｗｗｗｗｗｗｗｗｗ
[8577.594] ももけろ: wwwwww
[8577.785] dk0831: wwwwwwwwwwwwwwww
[8578.066] (S)けんじーじ: wwwwwwwww
[8578.147] (S)sheseec: ｗｗｗｗｗｗ
[8578.203] (S)ちゃぃちゃぃ: wwww
[8578.545] (S)バロン67: ｗｗｗｗｗｗｗｗｗ
[8578.624] yuni5877: wwwwwwww
[8578.777] mustard1636: 佐山聡は佐山聡なんよ
[8578.852] (S)めろん55: wwwwwwwww
[8578.954] (S)碇のあ: wwwwwwwwwww
[8579.032] ななしー: ｗｗｗｗｗｗｗｗ
[8579.317] mokkennn: ィ佐山だ！！！！！！
[8579.531] (S)ティターナ: ｗｗｗｗｗ
[8579.687] yukitwitch14: wwwwwwwwww
[8579.869] (S)landmark1000: 後頭部wwww
[8580.031] ファボン4747: BKJ
[8581.176] (S)~MISSING_COMMENTER_INFO~: イ佐山だよｗｗ
[8581.184] huranohajime: wwwwww
[8581.214] (S)karabina029: ｗｗｗｗｗｗｗｗｗｗ
[8581.324] (S)つちのこ83: wwwwwww
[8581.664] meshi_oji: www
[8581.705] (S)蛙田いぶき: wwwwwww
[8581.761] (S)sea99q: ｗｗｗｗｗｗｗｗｗｗｗ
[8581.857] (S)べねでぃくと: wwwwwww
[8581.881] rinori_ddd: wwwwwwww
[8581.950] (S)sakae_gumi: こどもかよｗ
[8582.130] (S)もーーーたん: wwwwwwwwwwwww
[8582.148] yuchan_05: www
[8582.152] (S)テバ_02: 基本、姑息wwww
[8582.188] rikkuma0331: wwwwwww
[8582.762] (S)ぺんた326: わろてるww
[8582.952] (S)ゆりぃー: wwww
[8583.114] ebimalu: 笑笑
[8583.197] (S)gorigorimandayo: www
[8583.346] (S)munakata_sasaya: wwwwww
[8583.466] (S)sheseec: ちょっとうまかったなｗ
[8583.868] seirosu: 死合中に女・・・・ですか・・・・
[8584.616] (S)keykununko: これも、技術のうち
[8585.080] (S)second_peanu2: wwwwww
[8585.087] (S)ayukatono: wwww
[8585.910] (S)stg_satoshi: 空気が、おもろい
[8585.920] スピリタスン: 姑息なところどうにかせいｗ
[8586.522] (S)xyz_3931: イチャイチャしてるやんw
[8586.566] yakaponzu: www
[8586.650] ヤーマン8: 弱いw
[8586.849] ozizi3: wwwwwwwwwwww
[8586.929] (S)ねこたこす: つるぎ普通に強いなｗ
[8587.165] yuni5877: でもツルギ強いww
[8587.349] ysk314_: ラピッドパンチww
[8588.069] (S)nakamumumu32: bkj
[8588.435] (S)未知数みちお: ｗｗｗｗ
[8588.699] svbvt: おもろすぎやわww
[8588.923] nicohara810: 声終わってるんよw
[8589.135] みんみん458: おもろいww
[8590.312] (S)sankakubuchishinjukyo: でも素質あるやんw
[8590.433] (S)d3suko: 口プおもろｗ
[8590.453] 葉加瀬太郎にはかせたろう: ラビットはガチでダメなやつww
[8590.644] (S)ひるお: 楽しそうwwwww
[8590.660] (S)darkun_1115: 1番ダサいやつw
[8591.250] secondbamboo: 面白すぎる
[8591.639] kurroko0965: さすがいさやまｗ
[8592.010] (S)おいどん111: 口プでどうにかしようとすなｗ
[8592.944] のきっず: なんか弱くなってねｗ
[8593.424] (S)ayato3852: 普通に強いだよなーツルギ
[8594.354] norinorin777: 初代タイガーには強いんよw
[8596.158] たねたね: wwwww
[8596.321] tatisjrfan23: 普通に返してくるなー
[8597.800] (S)おきなわシャン: ラピッドパンチｗｗｗ
[8597.843] あひょひょ: 鍛えがいあるなw
[8601.520] (S)ぽこチャン: 基本的にセコいw
[8602.499] (S)スキン: ツルギ声大丈夫かw
[8603.272] aixxx35: ほんとにいたそうw
[8603.485] chacha_mt: 危ないやつね
[8604.352] rtyccx: 声大丈夫なの？www
[8604.835] (S)gotoski: 技術の内です
[8605.419] shavanii3: 声死んでるなw
[8608.446] sa_sya1: 痛がってるw
[8608.519] (S)banana8929: でもふつうに強いよねこれ
[8610.271] (S)revy_765: 声がｗｗｗｗｗ
[8612.022] (S)sheseec: ちゃんと教えてやれよｗｗ
[8612.260] 完熟ロド太郎: ツルギ普通に強いw
[8612.574] moomtya: でも強ない？
[8613.042] (S)arpesalt: だいぶブランクあるなｗ
[8614.693] (S)nana43: 片鱗はあるよね
[8617.166] (S)きゅむぉ: 独学ならつええ
[8617.337] neva_sy: ばかじゃ使おうとするところ
[8617.848] nayutoka: ツルギ声ヤバイWW
[8619.008] syu94ca: 相撲学んだ方がいい
[8619.752] くもちゃん1: ミュート？
[8620.438] (S)OruCaa: OruCaa subscribed with Prime. They've subscribed for 9 months, currently on a 9 month streak! 
[8621.555] pipi551155: 声ガッスガスだなwww
[8621.603] (S)れすポン: 風邪だいじょうぶかｗｗ
[8622.026] あひる: これ普通に教えるのかなｗ
[8622.856] 東北のスロカス: ミュートの時間くるか
[8624.294] (S)いうた: 独学ならつよいやろこれw
[8624.435] (S)セバス_: 結構強いよね
[8625.073] (S)revy_765: センス◯
[8625.135] (S)ぽこチャン: 独学なら凄い
[8625.924] (S)sea99q: 独学でもつよくね？
[8626.005] (S)sakae_gumi: センスはあるねえ
[8626.447] (S)lalalalalalala0322: センス〇
[8626.467] tee4230: 普通に強そう
[8627.195] あっつあつのわかめご飯: バリトゥードやなｗ
[8627.454] (S)white_black_: シャンクズが下手になってるのかツルギが強いのか
[8627.904] tententen333: 独学でこれは強いよね
[8629.786] tanio123456789: スラのタイミングいい
[8630.286] (S)べねでぃくと: センスあり
[8630.505] (S)ぺんた326: 筋良さげw
[8630.723] shama0109: 独学ならかなり強いやん
[8631.155] (S)sheseec: セコイ立ち回り
[8631.591] (S)nvyf6flup11ffpbyzy3k: ｗｗ
[8632.277] (S)つちのこ83: センス◎
[8632.324] ろいどです: ｗｗ
[8633.167] (S)revy_765: ｗｗｗｗ
[8633.395] (S)碇のあ: wwwwww
[8635.009] achooo0123: w
[8635.269] たねたね: 3日あればすんはいける
[8635.508] kurroko0965: こすいｗ
[8635.568] (S)bakubaku52: www
[8636.120] (S)かつけん0331: ｗｗｗｗｗｗｗ
[8637.012] toriteba_: www
[8637.196] ブルーレット奥岳: 喧嘩独学ね
[8637.213] miyayou864: まじでパンチ以外のとこすごい
[8639.174] (S)こくてんさん: しゃがむのがねｗ
[8639.491] (S)もふーお: なにしてんのｗｗｗ
[8640.057] yukitwitch14: wwwwwwwwww
[8640.140] (S)xyz_3931: wwwwwwwwwwww
[8640.321] the_goku_sf: wwwww
[8640.947] (S)tomoakiy: ヒールレスラーじゃんw
[8640.957] (S)べねでぃくと: wwww
[8641.278] nayutoka: 相撲から学んだほうがいいww
[8644.284] (S)revy_765: ｗｗｗｗｗｗ
[8646.536] (S)kohaku0782: ｗｗｗｗｗｗｗｗｗｗ
[8646.839] ファボン4747: ｗｗっうぇ
[8646.868] ham_barger9: スライディングがでないw
[8647.602] 笑ったダミアン: ネタ細かいｗ
[8647.756] (S)アブソルート: ｗｗｗｗｗｗ
[8649.095] pikapika_panda: まず四股から始めた方がいいんじゃない？
[8649.928] (S)たことまと: wwwwwww
[8650.682] (S)きゅむぉ: ｗｗｗ
[8650.763] ~MISSING_COMMENTER_INFO~: ｗｗｗｗｗｗｗ
[8650.879] (S)バロン67: ｗｗｗｗｗｗｗｗｗｗｗ
[8651.261] (S)lycoris_crz: www
[8651.675] kabihouses: フムトン
[8652.843] (S)~MISSING_COMMENTER_INFO~: 喉大丈夫かｗ
[8653.048] ruby_mybabe: 覚えたら強そう
[8653.121] kurroko0965: ふらふらじゃんｗ
[8654.191] 高架橋橋脚下: かがむのなんでw
[8654.324] kukudddddo: つま先ってふるとんかよwww
[8655.635] あひょひょ: だめだろw
[8657.348] (S)okome_tabetai: しゃがむキー変えてないパターンだw
[8657.777] meshi_oji: www
[8658.246] (S)ケチャラ: スラ苦手やんなw
[8660.389] gacchan_desu: はじめの一歩やな
[8660.752] cobiiiii_san: 最弱じゃねーかこれ？
[8662.164] dk0831: タイガーステップww
[8662.726] (S)tomoakiy: 足腰弱いw
[8662.958] (S)のむこちゃん: おっとw
[8664.828] rouhey: 衰えてね？w
[8666.471] (S)インスタントきなこ: 下手になってるか？手加減か？
[8667.046] (S)ぺんた326: お
[8667.609] (S)nakamumumu32: ホーミング効いてない？
[8668.681] (S)sheseec: おお
[8668.825] yukitwitch14: ！？
[8669.222] mokkennn: おっと
[8670.185] (S)べねでぃくと: お
[8670.438] (S)のりしお60: おぉ
[8670.648] (S)バロン67: おおお
[8671.266] (S)ippaioppi: 立ち回りはたしかにうまい
[8671.518] (S)ひるお: これ勝たせるムーブかw
[8672.040] achooo0123: なにこれw
[8673.033] kurroko0965: あｗ
[8673.075] hal_ally: お
[8673.299] (S)wakame818: あきらかに手を抜きまくってる
[8674.154] mokkennn: あ
[8674.662] (S)いうた: Www
[8675.474] (S)たことまと: wwww
[8675.747] (S)ばむるく: ｗｗｗｗｗｗｗｗ
[8676.268] suzuno_ki: 弱くなったか？
[8676.371] (S)revy_765: ｗｗｗｗｗｗｗｗｗ
[8676.371] (S)sdash0620avela: あれ見て手を抜いてるのわからないコメが怖い苦笑
[8678.361] ファボン4747: ｗｗっうぇ
[8678.681] ham_barger9: あーw
[8678.948] (S)らる_: ｗｗｗ
[8679.289] (S)べねでぃくと: www
[8680.566] (S)八咫烏: ｗｗｗｗｗｗ
[8681.057] rinori_ddd: wwwwwww
[8681.131] till1022: ｗｗｗｗｗ
[8681.474] (S)~MISSING_COMMENTER_INFO~: wwww
[8681.706] (S)もふーお: ｗｗｗｗ
[8681.721] (S)ぺんた326: wwww
[8681.825] (S)猫も杓子も: ｗｗｗｗｗ
[8681.937] (S)keidais: ｗ
[8681.943] (S)エンペリ: www
[8681.990] (S)nvyf6flup11ffpbyzy3k: ｗｗｗｗ
[8682.047] (S)碇のあ: wwwwwwwwwwww
[8682.090] (S)きゅむぉ: ワンチャンありそうで無いｗ
[8682.180] yukitwitch14: wwwwww
[8682.519] (S)sheseec: ｗｗｗｗｗｗｗｗ
[8682.901] あひょひょ: よわいw
[8683.078] (S)おいどん111: ｗｗｗｗ
[8683.378] (S)n230385: wwwwwwwwwwwww
[8684.004] (S)sea99q: ｗｗｗｗｗｗｗｗｗｗ
[8684.354] (S)ひのき: めちゃ加減してるのにつええＷ
[8684.552] (S)suzu25012: wwww
[8684.742] (S)xyz_3931: wwwwwwwwwwww
[8684.936] achooo0123: おもろw
[8685.193] (S)蛙田いぶき: wwwwww
[8685.429] 東北のスロカス: ｗｗｗｗｗ
[8685.445] (S)n230385: koewwwwwwww
[8685.856] (S)sankakubuchishinjukyo: 声www
[8685.939] (S)べねでぃくと: wwwwww
[8685.959] (S)karabina029: ｗｗｗｗｗｗｗｗｗ
[8686.165] nahayu0987: wwwwwwwwwww
[8686.619] (S)tomoakiy: 手加減してるw
[8686.799] (S)ゆりぃー: wwwww
[8687.134] ttt2836: よっわｗｗｗ
[8687.363] pikapika_panda: ツルギいいいww
[8687.794] (S)インスタントきなこ: 手加減してて草
[8687.939] (S)johnpeanuts: www
[8688.877] (S)lycoris_crz: パルクールでないの初期シャンクズっぽいwww
[8689.109] (S)fernandes_mika: ぅゎょゎぃ
[8689.143] (S)revy_765: 前半よかったのにｗ
[8690.599] 東北のスロカス: ワンチャンあったなｗ
[8691.207] (S)bakubaku52: www
[8691.305] nayutoka: よわｗｗｗｗ
[8691.954] (S)ちゃぃちゃぃ: ほんまおもろいwww
[8692.376] okey3333: wwwwwwwww
[8692.431] 暇人1231: ww
[8692.564] (S)nana43: ｗｗｗｗｗ
[8692.631] (S)ぺんた326: ｲ左山ww
[8693.913] meshi_oji: ツルギw
[8693.965] (S)おきなわシャン: ツルギうまいな
[8694.420] suzuno_ki: w
[8696.570] sa_sya1: w
[8697.366] (S)sheseec: おもれｗｗｗ
[8697.621] patto_1023: 佐山はまんまなんよねw
[8697.794] (S)雁木茉莉: wwwwww
[8698.075] hiro_918: ィ
[8698.293] (S)c_world_: ww
[8698.544] (S)ライハ0514: ワンちゃんあったな
[8699.235] (S)おいどん111: 逃げてるっておもろかったなあｗ
[8699.645] rouhey: センスあるなぁw
[8699.649] (S)ばむるく: もうちょいツルギできなかったか？ｗｗ
[8701.680] huranohajime: ww
[8702.177] あっつあつのわかめご飯: やっぱ力抜いて相手に効かせないとね
[8702.993] leeresky: ィ佐山さんです
[8703.586] ssr12576: ちょっと遊んでるよね？w
[8703.695] sa_sya1: 腹筋割れる
[8704.378] (S)らんぼー2: まずキーバインド変更しないとww
[8704.545] (S)猫も杓子も: ツルギ強くなるよなー
[8707.021] gutsguigui: 羊羮一本食べる感じ
[8707.306] tsurupikahagemaru_kun: しゃがみ化けちゃうやつね
[8709.827] (S)bakubaku52: いさやまさん強いw
[8714.432] あひょひょ: それか
[8714.556] (S)tomoakiy: 一回ツルギ勝ってほしいw
[8715.243] (S)アブソルート: 成長
[8715.275] (S)~MISSING_COMMENTER_INFO~: 筋肉が変か
[8716.602] (S)きゅむぉ: これガチ
[8717.696] sikoteko: パンチ以外は基本うまいけど、パンチだけ弱すぎるｗ
[8719.353] kurroko0965: 早速指導ｗ
[8720.922] (S)sheseec: ちゃんと教えるフェーズ入ったｗｗ
[8720.997] (S)stg_satoshi: 始まったな
[8722.588] (S)sakae_gumi: まずは基本から
[8723.412] rocomoco18: 筋肉改造
[8727.766] (M)Nightbot: 【Twitter】https://twitter.com/Fanta_JPN
[8728.159] (S)u_tan86: コツ覚えたらすぐ上手くなりそう
[8730.156] (S)カメモチ: まずは筋肉の改造
[8731.557] yukitwitch14: wwwwwwwwww
[8732.562] kuro_5417: 肉体改造
[8733.307] (S)nana43: ｗｗｗｗｗ「
[8733.477] pikapika_panda: 筋肉の使い方指導始まった
[8734.762] (S)いうた: Wwwww
[8735.192] ごーやちゃんぽ: www
[8736.952] ファボン4747: ｗｗｗｗｗｗ
[8737.159] (S)もふーお: ｗｗｗｗｗｗｗ
[8737.220] (S)~MISSING_COMMENTER_INFO~: wwwwww
[8737.253] あひょひょ: ん？
[8738.335] dk0831: wwwwwwww
[8739.903] (S)アブソルート: ｗｗｗｗｗｗｗｗ
[8740.445] (S)parupuntte: ｗｗｗｗ
[8740.573] (S)mira_koko: ｗｗｗ
[8740.590] magunitude: wwww
[8740.819] (S)n230385: wwwwwwwwwwwwwwww
[8740.932] (S)蛙田いぶき: wwwwwwww
[8741.377] rocomoco18: www
[8741.400] till1022: ｗｗｗｗｗｗｗ
[8741.546] tatyoro: ｗｗｗｗｗｗｗｗｗｗｗｗ
[8741.767] (S)ぺんた326: wwwww
[8741.905] (S)karabina029: ｗｗｗｗｗｗｗｗ
[8742.115] (S)lycoris_crz: wwww
[8742.436] jkersr: ww
[8742.500] rikkuma0331: wwwwwwwwwwwww
[8742.504] (S)shingoshigaa: ｗｗｗｗｗ
[8742.852] meshi_oji: www
[8742.946] kurroko0965: キレてないですよ？
[8743.011] (S)sheseec: ｗｗｗｗｗｗｗｗｗｗ
[8743.340] (S)ユキ_ノフ: ｗｗｗｗｗｗｗ
[8743.516] ろいどです: ｗｗｗｗｗ
[8743.561] (S)revy_765: ｗｗｗｗｗｗｗｗｗｗ
