[6.359] (S)peho_okok: PopNemo
[25780.979] (S)maicha1212: wwww wwww
[25781.212] (S)よるべに: 華憐さんwww
[25781.613] (S)patu0329: w
[25781.633] (S)kiara3_55: wwww
[25781.768] (S)あさ_0017_: wwwww
[25782.754] (S)ﾊﾑﾀﾛｻﾝ: 煙吹いたｗｗ
[25783.293] (S)すゃるち: どうしたんだろw
[25784.436] こはるぅ: ＢＭＣ直行ｗ
[25784.572] (S)naonari: gocchaWww
[25784.645] (S)みゃみゅみょん: かれぴw
[25785.574] (S)春雨前線: がんばれwwwwwwwww
[25786.513] (S)ikutarian122: 修理言ったかなｗ
[25786.689] (S)atsumori_pop: えぇ？？ｗ
[25786.907] (S)九州しょうゆ: まま？
[25787.132] (S)肉球0: 謎の動き
[25789.881] (S)かりん_86: 修理かなｗ
[25791.224] (S)kiara3_55: 見られてますww
[25794.499] (S)zxcxdfd: 何がしたいんや
[25806.718] gkbn413: すーんは最近なにしてるんだろ
[25827.184] (S)atsumori_pop: こういう時のすんれりあ何してるかマジわからんね
[25827.911] (S)ﾊﾑﾀﾛｻﾝ: 背が高い木邪魔そうね
[25828.073] takuchan12: 水曜日守れないよねGBCの島BBQで
[25830.293] (S)シヨンたん: もうお菓子ない？
[25832.641] (S)maicha1212: 火曜日からボス見れないのかぁなにしよ
[25835.465] naotora3456: みんなバラバラでなにかしてるのか
[25840.719] (S)あいつぉん: ヘリ練習やらカラーみたりとかもしてるんだろうなぁ 
[25846.500] (S)_真琴_: 世代交代で次のボスに任命するなら誰とかある？
[25870.023] (S)makaron0807: ボスのこの先のストーリー気になります
[25875.127] こはるぅ: シマ2つから3つ欲しいに変わってて来週くらいは4つ？ｗ
[25881.937] (S)ichisanniiroku: ほほう
[25888.054] (S)ららるる0206: あー
[25891.162] (S)あいつぉん: ぼしゅがやめたら餡解散なりそだけどな 
[25892.592] (S)シヨンたん: お菓子無くなりましたか？
[25893.189] (S)九州しょうゆ: 多数決なんだ
[25895.858] taiyaki3103150: 娘のおきるちゃんか！？
[25896.642] (S)hyper_asobin: ネオアン
[25899.054] (S)kabasuke09: 多数決したらボス続投になるぞ
[25901.452] (S)春雨前線: うまい！
[25902.636] (S)244u: 譲ってもついていかないになっちゃうもんね・・・
[25910.237] (S)らるーん: かれんさんをボスにしておギャン作ろう
[25918.594] (S)hyper_asobin: 多数決で意見が分かれて喧嘩して餡ブレラ
[25921.576] (S)みけてん: おギャンwww
[25923.105] (S)ららるる0206: おギャンww
[25928.019] (S)ペにやん0901: 後ろ乗っとく？
[25929.398] (S)いとあ: ほとんどのメンバーはボスがウェスカーさんじゃなければ抜けるって名言してるから実質解散になるかと思う
[25929.602] (S)_真琴_: でもボス辞めたら餡も終わりだろね
[25931.700] (S)hyper_asobin: とネオアンブレラでバトってほしい
[25931.772] (S)しろくも3: おギャンwww
[25935.189] (S)o_ominto_o: 娘に託すパパ
[25935.193] (S)ちゃんぴ30: ボスは餡の名誉会長にでもなるんだろうな
[25936.636] AOi___12: おギャンなつかしww
[25937.945] とらまる115: しばらくれむで皆に任せてみてもいいのかもしれない
[25938.648] (S)hidarime003: このママ捕まります...
[25955.844] (S)お散歩隊長: おギャンの名誉会長
[25960.045] gkbn413: これから盛り上がるストグラのキーマンなのにボス辞めたらもったいない
[25960.293] (S)しろくも3: かわいいwww
[25962.585] (S)あいつぉん: えらいなあ 
[25963.728] そよカゼ: おー
[25964.642] (S)るえん: gocchaGanbare
[25966.388] (S)hidarime003: gocchaLove
[25968.330] (S)あいつぉん: さすがだよー
[25968.347] (S)ららるる0206: おー
[25968.552] (S)みゆ5252: gocchaLove
[25970.461] kagu8g: デート♡
[25971.024] えるす03: しごでき
[25971.587] (S)ピン汰: gocchaGanbare
[25972.438] (S)ペにやん0901: お！デートやー 
[25972.567] (S)いとあ: 偉すぎー
[25972.945] (S)ikutarian122: ママとデートだ
[25974.502] mosh_ki: 覚えないと大変ね
[25974.750] (S)ankosan0375: gocchaLove
[25974.816] _ねねね_: 目も偉い！ 
[25975.209] (S)ららるる0206: すごい
[25975.421] (S)kiara3_55: さすがかれんちゃん 
[25976.671] (S)chawanmushioishii: 多いと大変だ
[25977.155] (S)あねむ: gocchaLove
[25977.584] (S)nanashi3774: gocchaLove
[25978.145] (S)あいつぉん: まじえらいw
[25980.329] (S)みゆ5252: さすまま
[25980.373] (S)せんべいー: せんべいー subscribed at Tier 1. 
[25982.601] (S)あいなぁ: かれんさんえらい
[25983.746] (S)るびぃ0708: 偉すぎる
[25987.959] (S)ペにやん0901: Wwww
[25988.501] akiaki1109: さすかれ 
[25993.943] shin_1930: さすまま
[25994.146] (S)うぬ_788: さすがなんだよね
[25994.814] チルタイムエバー: ママ ボスになったらおギャン子クラブでもかわよいw
[25995.099] (S)ピン汰: がんばれー 
[25997.805] (S)るえん: ｗｗ
[25998.823] くみのプーさん: wwwwww
[25999.161] (S)あいつぉん: www
[25999.557] (S)ms35f: ｗｗｗｗ
[26000.939] saikoro_koro_koro: ｗｗｗｗ
[26000.939] (S)みゆ5252: www
[26001.651] (S)ららるる0206: www
[26004.407] (S)しょぼん_: ぼすタックルしてるからw
[26004.502] (S)よるべに: gocchaWww
[26005.378] (S)お散歩隊長: 餡1周年を目前に色々起こるな
[26007.656] (S)しろくも3: かれんさんほんと有能だなー
[26023.249] (S)あしゅだったもの: 轢いてみる？
[26023.900] shin_1930: 武力行為が下がるのかな？
[26024.958] (S)あいつぉん: ぼしゅはタックルで八つ当たりww
[26026.213] そよカゼ: 車は人判定じゃないってことか
[26034.229] saikoro_koro_koro: めっちゃ大変ｗｗｗ
[26040.217] (S)あいつぉん: ひろいなあw
[26040.622] (S)ららるる0206: おおいなぁw
[26055.603] そよカゼ: めちゃうま
[26067.374] (S)___ゆん_: 猫カフェのチカチカ無くなったね
[26068.962] (S)_てとらぽっど_: 今来ました なんですかこのシマ…
[26073.479] tsubada19: 島すげー
[26074.328] naotora3456: みかじめみんなに分けられるぐらいには広いなぁ
[26098.177] (S)るえん: ｗｗｗ
[26098.792] (S)あいつぉん: あーー
[26099.753] (S)kiara3_55: あwww
[26102.590] (S)milky_herb_candy: あw
[26104.231] (S)ららるる0206: いま下っ端w
[26104.514] saikoro_koro_koro: 下っ端ｗ
[26105.262] mosh_ki: したっぱwww
[26108.215] shin_1930: やーい下っ端ーw
[26109.252] (S)_ぴぴまる: www
[26110.535] 121212121212122121: 下っ端！？
[26112.807] (S)しょぼん_: 下っ端ぼすだ
[26113.455] (S)しろくも3: 下っ端www
[26113.519] (S)あいなぁ: 下っ端w
[26117.135] (S)めめめぇ: 下っ端ウェスカーｗ
[26117.361] そよカゼ: ボスがしたっぱw
[26123.631] (S)ピン汰: www
[26127.373] (S)ららるる0206: ww
[26128.624] (S)るびぃ0708: 下っ端www
[26128.769] (S)りいちゃん8: ｗｗｗｗｗ
[26131.675] (S)お散歩隊長: 支部隊長のボス
[26133.819] ぜりーー: 下っ端ウェスカーw
[26138.497] (S)るえん: 下っ端ｗｗ
[26138.577] (S)patu0329: 支部隊長…w
[26147.067] (S)しょぼん_: 今ゴンブレラだからw
[26149.808] (S)ユイぴ: ボス（下っ端）
[26158.636] (S)ららるる0206: www
[26159.436] (S)しろくも3: 下っ端って出てるのジワるwww
[26160.213] (S)nanashi3774: ｗｗｗ
[26160.813] かるがもん: やだーw
[26162.386] さなちゃん__: www
[26167.952] (S)いとあ: 下っ端ボス ジワる
[26168.151] (S)あいつぉん: ゴンがボス権あるのか
[26174.855] ~MISSING_COMMENTER_INFO~: ゴンボス
[26183.204] shin_1930: ゴンー
[26192.331] さなちゃん__: 自分より下の位しか無理なのか
[26204.053] (S)yuran214: 瞑想？
[26206.860] (S)あいつぉん: えぐうw
[26207.917] (S)ms35f: すごｗｗ
[26208.137] kagu8g: えぐｗｗ
[26210.143] (S)ikutarian122: えぐすぎる
[26210.166] (S)hidarime003: すんごぃ
[26210.716] (S)ららるる0206: えぐ
[26212.514] Miyachi_Bravo: わくわくするなｗ
[26215.624] shin_1930: わーお
[26215.726] (S)_ぴぴまる: えぐw
[26218.643] (S)しろくも3: えぐー
[26220.849] sheied: allinさんあざすすぎる
[26225.377] (S)_ぴぴまる: 売るやつw
[26228.792] (S)ペにやん0901: なしまさんのだね
[26245.242] (S)アユゥ: ママ…😇
[26267.121] (S)あちゃでぃー: 終わり？w
[26287.678] こはるぅ: 部下と交換？！
[26293.810] akiaki1109: さすボス 
[26321.791] (S)めめめぇ: いーいーいーいー
[26330.661] shin_1930: えらー
[26339.476] (S)柚虎: ホストは内緒なんだっけ？
[26340.791] こはるぅ: チラシはできました？
[26354.141] __とうふ__: そうね
[26357.833] (S)ピン汰: うんうん
[26360.500] さなちゃん__: チラシ新しいパターンもあった
[26366.106] (S)m_aru_7193: 同盟が確定したことは伝えない？
[26370.832] (S)かりん_86: キャバ楽しみ
[26373.811] ふｩ: キャバ楽しみ
[26375.772] (S)atsumori_pop: 抗争に向けて人数増やす動きはしていきますか？
[26377.803] (S)yuiiiiii04: オープン楽しみ 
[26381.121] (S)ららるる0206: キャバ楽しみ
[26384.547] (S)あちゃでぃー: まずはキャバクラ
[26385.654] gkbn413: ボスにするならカレンさんじゃない
[26395.512] (S)わかめ__777: キャバ楽しみ〜！みんな集まれる日あるといいなあ
[26405.042] (S)244u: てつお・・
[26407.992] (S)柚虎: そっかぁ、キャバのこと内緒って最初のころ言ってたから
[26407.997] Miyachi_Bravo: ジョシュアも入るしな
[26410.131] ごりらぁ: おもろいやつおらんかねーw
[26410.309] souken_rush: やっぱり欲しい！って思わないと
[26412.942] (S)あいつぉん: wwww
[26414.352] (S)nemuiyoru: www
[26414.596] (S)_ぴぴまる: 巡り合わせ
[26415.448] akiaki1109: そうね
[26415.565] taiyaki3103150: 入れようとしても餡は滑り止めだから
[26417.339] (S)ペにやん0901: Wwww
[26417.716] (S)ららるる0206: www
[26417.914] (S)あいなぁ: www
[26417.958] gkbn413: www
[26418.869] (S)ゆっぽむ: 優しいからね
[26419.105] temagakakaru: やさしすぎる
[26420.254] (S)ピン汰: ほんとにそう
[26420.896] そーりー: wwwww
[26421.114] こはるぅ: ヘイトがね
[26422.766] (S)masapiru: masapiru subscribed at Tier 1. They've subscribed for 7 months! 
[26423.556] さなちゃん__: www
[26425.909] flower_happin027: キャバの日は魔王より ましろ先生が来てくれた方が嬉しいですね
[26426.069] (S)あいつぉん: 縁の下の力持ちよねー
[26426.122] 555763: 心壊れちゃう
[26426.985] (S)ﾊﾑﾀﾛｻﾝ: ママギャンになるもんなぁ
[26428.696] (S)yuiiiiii04: 優しいからねかれんさん
[26429.698] (S)あさ_0017_: wwwwwww
[26429.856] souken_rush: まじで台風に耐えられる力もないと
[26430.064] (S)みゃみゅみょん: そーね
[26430.286] (S)ららるる0206: そうね
[26430.824] sheied: 適材適所
[26432.049] aiueoo701: ツルギじゃない
[26435.305] urupanch1: そすだわそれ
[26435.848] (S)いとあ: そーよ
[26436.475] (S)atsumori_pop: え！！じゃあ・・・おきるが次のボスってこと！？！？！
[26436.667] (S)re1chans2: ママは不憫がすぎる！
[26438.316] ふｩ: キャバって餡の子とBMCの子とエスですか？
[26438.437] naotora3456: 確かにメンタルやられそう
[26439.086] 555763: わきをいける
[26439.786] とらまる115: 大変だしね色々
[26439.854] (S)ahato0227: おギャン構想が
[26440.695] (S)twmonitor: お兄ちゃんかそすさんのボスを見たい
[26441.941] (S)あさ_0715: そすさんか
[26442.181] pufu_2525: オギャン
[26443.149] いかたこ: ほなそす神か〜
[26443.400] (S)みけてん: じいじには強いかれぴ
[26443.986] (S)h2tua: そすさんかあ
[26445.556] lunar00_: そすさんは？
[26445.989] (S)makaron0807: 風と戦えるかとか
[26446.201] (S)re1chans2: ツルギがボスは？！
[26446.748] ~MISSING_COMMENTER_INFO~: それはそうw
[26447.436] (S)まろんぬ__: いっぱいどっかから飛んでくるし大変
[26448.434] (S)くた_: かれんちゃんも嫌がりそうですしね、、
[26448.676] (S)tukino_00: そすかー
[26448.816] (S)かりん_86: ボスが辞めたら解散よ
[26450.843] (S)ポン酢鍋: 風も強かったりするしね
[26452.397] gkbn413: 高木と葉が恋しい
[26456.931] (S)ちゃんぴ30: そすはいつになることやら
[26460.993] (S)dolphin_1_: 多分ボスが思ってる以上に誰も継いでくれないよｗ
[26461.290] (S)hazukigj: ボスにするなら、わきをだよ。あの人いかついし
[26466.615] (S)re1chans2: ウェスカーさんがいなくなったら餡じゃない別の組織だよね
[26467.662] (S)atsumori_pop: いやいや！やはり子供に跡を継がせるってことでおきる！？！
[26469.959] akiaki1109: トップに立つのとサポートとは違うし、適材適所ね 
[26471.282] (S)デクだよ: 1日限定おぎゃんは見てみた差はあるww
[26477.379] (S)nemuiyoru: wwww
[26479.719] (S)yabancha: クマゴリやろなぁ
[26480.531] (S)ららるる0206: www
[26480.572] taiyaki3103150: こんなんｗｗｗ
[26480.912] souken_rush: もう餡ブレラやめたらどこ行きたい？
[26481.367] 121212121212122121: シャンクズくらいメンタル強くないと
[26481.657] (S)るえん: ｗｗ
[26481.859] (S)244u: ｗｗ
[26482.403] (S)お散歩隊長: うむ
[26483.259] (S)あいつぉん: www
[26483.857] (S)真っ赤なとまと: 大変過ぎよね😭
[26484.751] (S)kiara3_55: www
[26485.130] (S)milky_herb_candy: wwww
[26485.136] (S)nanashi3774: まあそうだよねｗ
[26486.266] (S)ゆう_黒: www
[26488.393] (S)かりん_86: wwwww
[26489.978] (S)ユイぴ: 見るからに大変そうだもんねwww
[26490.805] (S)ららるる0206: 大変すぎるw
[26490.945] 浮ﾌﾕｳ遊: わきをなんてもっと無理やでw
[26491.291] こはるぅ: ヴァンさんみてるしねｗ胃痛よｗ
[26491.493] (S)hyper_asobin: 男女共に詰められる度量と寛容な器と引っ張っていける強い魂の人じゃないと無理やね
[26491.837] そーりー: 下で好きに暴れてるのが1番楽しい
[26491.938] (S)あさ_0017_: wwwwww
[26492.251] (S)ピン汰: 絶対大変ですもんね 
[26493.906] (S)nemuiyoru: 餡のボスかぁ…
[26497.096] (S)re1chans2: 餡ブレラは自由すぎるしw
[26501.634] (S)くた_: 何かと風当たり強いですしねwww
[26503.630] (S)chipa_5013: やるとしても新しいギャング立ち上げそうw
[26505.610] (S)あいつぉん: ウェスカーがぼすだからいいんだよなぁw
[26506.199] (S)こよい__: やりたかったら独立してるでしょうね
[26507.027] (S)お散歩隊長: 868みたいにたくさんボス作る
[26508.258] (S)kamichan263: チャル位か
[26509.324] (S)まぁﾁｬﾝ: やりたくないというか、ボスはウェスカーがいいんだと思うよ
[26511.584] (S)hidarime003: 外交と度量が・・・
[26514.074] (S)るえん: 今この状況のボスねぇ
[26515.968] temagakakaru: 日替わりボスはまたみてみたいけど
[26516.426] (S)ちゃんぴ30: くずとハンクを見てればね？
[26517.186] (S)re1chans2: ウェスカーのいる餡ブレラがいい
[26519.723] (S)あいつぉん: うんうん
[26521.055] akiaki1109: そうね
[26521.719] (S)ユイぴ: 868みたいに複数人ボスがいたっていいのか
[26521.770] taiyaki3103150: それはそう
[26523.868] ssian_hobby: このシマの状況、高木や葉が見たら肩で風きって歩くんかなぁ？w
[26523.910] (S)かりん_86: たしかに
[26524.611] (S)kiara3_55: そうですね
[26525.518] (S)春雨前線: 「ウチ、おギャン作ります」って華憐さんが言う日くるかなぁ、、www
[26526.641] (S)ららるる0206: それはそう
[26527.480] (S)あいつぉん: そう思う
[26528.206] (S)patu0329: あー
[26528.525] (S)_ぴぴまる: そうだね
[26529.285] (S)べあと3222: シャンクズも楽しそうだしなぁ
[26530.221] (S)るえん: うん
[26531.052] (S)nanashi3774: 確かに
[26531.091] (S)ankosan0375: それはそう
[26531.962] とらまる115: それはそうだろうなーｗ
