[15.553] momouni: わらこだ
[8054.017] ee_takeyabu: 適当にひとりで喋ってる
[8054.238] yuzu_0216: らっだぁの声入ってない
[8054.484] 雪狐0143: wwwwwwwwwww
[8055.028] poyasmi_kusai: そう
[8055.077] (S)ruk1q: クリック音だけw
[8055.117] (S)nobume0v0: wwwwwwwwww
[8055.334] toubun__: Wwwwwww
[8055.875] Yakishio_1219: www
[8056.049] syamuneb: マウスのカチカチ音とぐちさんの声だけよw
[8056.156] yabuki___: ぐちの声しか聞こえん
[8057.635] Maruko2116: ぐちさんの声しかない
[8058.626] (S)えりさ_: wwww
[8058.630] (S)tukune94: ぐっちの声しか聞こえてないｗｗｗｗｗ
[8058.839] hanamaru_chan323: 独り言だったよ
[8059.458] (S)きなこら: らっだぁの声なし
[8060.083] 遅れます: ぐちつぼの声だけ
[8060.288] zeno1725: そう
[8060.693] ファルム: ぐちだけ
[8061.812] zyagaimo__: ゲーム音もらっだぁの声も入ってない
[8062.389] (S)そふぃ3: ゲーム音もらだおの声も何も無い
[8063.155] sakanoooo: 虚無やんw
[8063.312] アカツキ2369: ぐちの声とカチャカチャ音しか聞こえんよ
[8064.776] てぃすか: キーボードとぐちの声
[8064.898] miki_15g: 無音でぐちさんの独り言
[8066.497] でっでゅー: そう
[8067.716] amechazuke: 虚無と会話してるよ
[8067.892] 桃内: ぐちつぼの声とキーボードの音のみ
[8069.563] すいぺりあ: 独り言配信だ
[8069.799] kotatsu_san: そう
[8070.452] r_Lotus_jr: クリックとぐちの声だけ
[8070.669] ゆんちゃん〇: なんでゲーム音乗ってないの笑
[8070.811] poyasmi_kusai: ディスコードが光ってるか同課でしゃべってるか確認してる
[8072.555] zeno1725: 独り言w
[8075.692] (S)nobume0v0: おもろすぎるそれw
[8076.997] (S)himikokichi_06: うま
[8077.040] tanuki_pan: 永遠に一人で話しててほしいww
[8077.970] Yakishio_1219: 無音やんw
[8078.486] (S)わんここ: ぐちさん以外の音という音はないもない
[8080.622] midori0089: 草
[8081.212] (S)1chimare: discordでらっだぁがチカチカしたらぐちが話してるの草
[8082.116] ruu_ha: うま
[8083.661] youkan_umai: うま
[8085.099] hanadango823: うま
[8085.655] ayunosioyaki0223: うま
[8085.889] りろ31: うま
[8086.046] kenp1n_8: いやつよ
[8086.422] かいかいじゅ: うまいのやめろ
[8087.106] syamuneb: うま
[8090.012] Soratandao: うま
[8090.863] きーうぃ: !uptime
[8091.233] (M)Nightbot: らっだぁ が配信を始めてから 2 hours 14 minutes 56 seconds 経過しています。
[8091.932] (S)ruk1q: wwwww
[8092.937] (S)jima922: ace？
[8093.624] miki_15g: おお〜
[8094.931] (S)ナラ抹茶: 音無しエイムが
[8096.916] (S)スパーズ: 何も聞こえんやん
[8097.535] (S)nobume0v0: うま
[8101.950] 桃内: 無音でやってるのにw
[8102.610] (S)なむーる: うま
[8103.295] (S)himikokichi_06: 独り言多いw
[8104.216] kagura_kiba: カオスでおもろい
[8104.440] スカイウリ: それはそう
[8104.519] カナバ: 視覚情報で集中して無敵になってる
[8105.124] さちよさん: 集中力極まってる
[8105.710] ゆかりんりん: 何も聞こえないっていうのおもろいｗ
[8107.643] kanoaaa8: 視覚研ぎ澄まされとる
[8109.517] (S)nari_0602: wwwwww
[8112.287] あしたかちゃん: 神経研ぎ澄まされてるｗ
[8114.387] syamuneb: 音無い所為でエイムが冴えてんの笑うw
[8114.628] kanoaaa8: 聞こえてないんだよなあ
[8115.471] prk_666: 無音のなかしゃべり続けてるの草はえる
[8115.735] ayunosioyaki0223: wwwwwwwww
[8116.269] (S)きなこもち46: wwwwww
[8116.307] (S)うもうくん: 聞こえてないけどねw
[8116.757] ムラさん: ぐちさん音無い方が強い、、、？
[8117.278] (S)スペルタン: 音なしエースまじ！？
[8118.188] (S)そふぃ3: なお、聞こえていないとwww
[8118.303] remiiiii_28: ww
[8118.486] honehone_2: wwwwwwwwwww
[8120.997] (S)スパーズ: 聞こえてない
[8121.034] 村長の孫の嫁: wwwwwww
[8122.147] 哀れな人の子: 聴覚を捨てたことでエイムに神経が集中してる
[8122.201] (S)nakihai556: wwwwwwwww
[8123.410] yuzu_0216: wwwwwww
[8123.701] __あお: wwwwwww
[8123.901] hima_norita: www
[8124.305] mizusakura0326: wwwwww
[8124.914] (S)fuu_maru: wwwwww
[8125.085] hanadango823: wwwww
[8125.485] (S)ruk1q: wwwww
[8126.464] (S)スパーズ: wwwww
[8126.562] tunamayo1234: ｗｗｗｗｗ
[8127.201] (S)nobume0v0: wwwww
[8128.200] rona0525: www
[8129.081] (S)huka127: わこらだ
[8129.310] (S)nari_0602: なんでも言えるwww
[8129.665] syamuneb: wwwwwww
[8131.247] (S)スペルタン: radaoNice
[8131.405] 雪狐0143: なお聞こえていない
[8132.203] ラボア: wwwwwwww
[8132.643] nana_om: しぬwwwwwwww
[8132.877] miki_15g: www
[8133.559] youkan_umai: ないす
[8135.144] すいぺりあ: radaoNice
[8136.984] tanuki_pan: なんで勝てるん？ww
[8139.051] nazu_7z: ｗｗｗｗｗｗ
[8139.181] syamuneb: ないすーw
[8139.752] ayunosioyaki0223: wwwwwwwwww
[8140.358] (S)スパーズ: お互い1人で喋ってる
[8140.649] でっでゅー: ｗｗｗｗ
[8140.685] amaikazitu: おもろすぎwwww
[8141.169] あしたかちゃん: ギャグすぎｗ
[8142.107] koyaren: wwww
[8142.353] (S)fuu_maru: www
[8142.435] うめごましらす: ｗｗｗｗｗ
[8143.417] miki_15g: ナイス
[8143.664] 雪狐0143: ないす
[8144.357] aoao_0217: wwwwww
[8145.012] くまべりー: ｗｗｗｗｗｗ
[8145.028] てぃすか: このやろー(笑)
[8146.208] rei_00122: wwwwww
[8146.570] 紗弥0926: wwww
[8146.803] 夢川海月: ASMR配信してた
[8148.466] hanadango823: wwww
[8149.462] hima_norita: wwwwww
[8150.482] 桃内: wwwwwwww
[8150.779] natubatch: wwwwwww
[8151.013] 賭博はやめましょう: wwww
[8151.884] rona0525: wwwwww
[8152.110] 雪狐0143: wwwwwww
[8152.317] miam_1018: wwwwwww
[8154.533] ずれ: ぐちつぼの配信asmrでおもろい
[8154.624] sora08281: まだ音帰ってこないみたいですｗ
[8154.819] kanoaaa8: wwwwwwww
[8157.769] NaNaBeFuTeKi: ガチ無音w
[8160.311] のんﾁｬ: wwwwww
[8160.669] (S)himikokichi_06: wwwww
[8161.607] orio_1024: wwwwwww
[8162.319] taketoke2525: ありがとうございます言え
[8163.608] (S)1chimare: wwwwwwww
[8166.084] kanoaaa8: 味方は音無しだと思ってないやろなあ
[8167.067] midori0089: がんばれw
[8169.844] (S)nobume0v0: 配信大丈夫かw
[8175.476] nana_om: wwwwwwwまじでおもろい
[8176.965] てぃすか: おもろいくらいに静かやったw
[8182.427] peperon_C1no: 配信ある意味おもろい
[8183.485] natubatch: 実質野良やんww
[8187.277] ruvie_5681: 耳が聴こえない人の世界体験してるって
[8189.463] kanoaaa8: いやキャリーも音無しはきついて
[8195.310] asaborake0408: でも勝ててんだよなw
[8219.211] (S)1chimare: うんま
[8219.262] nazu_7z: ないす
[8220.647] (S)スペルタン: よーし
[8221.558] syamuneb: ないすー
[8222.333] mizusakura0326: ないす
[8222.570] tanuki_pan: radaoNice
[8222.803] (S)きなこもち46: ないす
[8223.636] ayunosioyaki0223: ないす
[8223.857] hanadango823: ないすぅー
[8224.084] sunomono8: ないす
[8224.088] (S)sqltcandy: なんか強くね？
[8224.833] (S)nakihai556: radaoNice
[8225.124] (S)ruk1q: 充電チャンスねw
[8225.382] hima_norita: ないす
[8225.573] ruu_ha: wwww
[8226.642] (S)きなこもち46: radaoNice
[8228.571] syamuneb: wwwww
[8228.671] (S)タクトン: radaoW
[8229.284] hanadango823: wwww
[8231.052] (S)himikokichi_06: wwwww
[8231.373] miki_15g: wwwwwww
[8231.695] mizusakura0326: wwwww
[8232.497] remiiiii_28: wwww
[8233.126] __あお: wwwwwww
[8233.353] (S)なむーる: radaoNice
[8233.659] hima_norita: wwwww
[8233.914] miki_15g: radaoNice
[8234.201] (S)nobume0v0: ないすぅ
[8234.420] rona0525: wwwwww
[8234.829] syamuneb: お？w
[8235.619] honehone_2: wwwwww
[8236.166] hima_norita: お
[8236.618] 遅れます: ｗｗｗ
[8237.757] (S)1chimare: おおー！
[8237.770] あらんえむかーびぃ: おおおおお
[8238.274] yuzu_0216: wwwwww
[8238.500] (S)なむーる: www
[8239.404] あーわ: お
[8239.414] すいぺりあ: お
[8239.462] metoronoomu: www
[8239.465] hanadango823: お
[8239.468] rona0525: お
[8239.704] hiina_091426: おお
[8239.988] なるか3: radaoNice
[8240.233] tanuki_pan: radaoKitya
[8240.273] (S)koromu_rom: radaoW
[8240.469] (S)fuu_maru: おおおおお
[8240.867] sunomono8: おおおお
[8240.891] __あお: お
[8241.040] youkan_umai: おおおお
[8241.110] hanadango823: おおー
[8241.404] ayunosioyaki0223: お
[8241.408] てぃすか: おおおおお
[8241.801] kanoaaa8: うおおおお
[8241.841] (S)saku_103: おおｗｗ
[8241.925] みかぬです: おおお
[8242.054] mizusakura0326: おおwww
[8242.253] (S)タクトン: radaoNice
[8242.276] (S)ruk1q: おおおおお
[8242.352] honehone_2: おおおおお
[8242.594] miam_1018: おおお
[8242.619] (S)nakihai556: おおおお
[8242.816] aoao_0217: うおおおお
[8242.852] (S)スパーズ: おー
[8242.931] (S)スペルタン: おおお
[8242.992] あーわ: おおおお
[8243.009] kagemoegi81: おおおおおお
[8243.082] (S)peng1130: おおおおお
[8243.169] metoronoomu: おおおお
[8243.711] マシュマロ: おおお
[8243.897] (S)fuu_maru: radaoKitya
[8243.944] (S)きなこもち46: radaoKitya
[8244.094] (S)himikokichi_06: www
[8244.145] すいぺりあ: radaoKitya
[8245.159] (S)koromu_rom: radaoKitya
[8245.197] hima_norita: うおおおおおお
[8245.277] remiiiii_28: おおお
[8245.350] (S)Ragu__1878: おおおお
[8245.382] rona0525: wwwwww
[8245.847] syamuneb: きたーw
[8245.858] (S)ほのぼの: おぉ
[8245.949] かにカマ: おお
[8246.063] くまべりー: おおおお
[8246.110] (S)nobume0v0: おおお
[8246.336] そー司郎: おおおおお
[8246.554] ラボア: お
[8247.064] (S)きなこもち46: おおおお
[8248.398] (S)ruk1q: radaoKitya
[8248.486] tanuki_pan: お耳の帰宅〜
[8248.604] syamuneb: wwwwwww
[8248.650] 0秒: おかえりつぼーら
[8249.689] (S)ほのぼの: radaoKitya
[8249.813] (S)えりさ_: wwww
[8249.865] miam_1018: きちゃあ
[8250.026] (S)sjindoa: おおおお
[8250.065] (S)スペルタン: wwwww
[8250.235] miki_15g: おかえり！！
[8250.260] (S)なむーる: おおおお
[8250.543] ひのした: おおおおおお
[8250.631] 遅れます: おおおおおお！
[8250.671] (S)ruk1q: wwwwwwwwwwww
[8251.162] てぃすか: 戻って来たぐちつぼ()
[8251.267] のんﾁｬ: おおおおおお
[8251.936] 村長の孫の嫁: wwwwwwww
[8252.386] yuzu_0216: おおおおおおおおおおお
[8252.556] (S)nobume0v0: radaoKitya
[8252.584] tigetyan: ないすー
[8252.615] natubatch: おおおおお
[8252.754] なるか3: radaoKitya
[8252.904] kagura_kiba: wwwwww
[8253.127] あらんえむかーびぃ: wwwww
[8253.914] (S)なむーる: おかえり
[8253.971] Soratandao: おおおおお
[8254.061] panndaman1: radaoKitya
[8254.110] syamuneb: おかえりー！w
[8254.204] midori0089: おかえり！
[8254.915] 湯とうふ: おおおおおお
[8254.968] __あお: www
[8255.129] 強炭酸マイルド: よかったwww
[8255.460] koyaren: wwwww
[8255.848] 2jqtpja: wwwwwwww
[8255.954] miam_1018: おおおおおおおおお
[8256.261] yamanotannbo: wwwwww
[8256.502] hanadango823: www
[8257.442] Yakishio_1219: radaoKitya
[8257.539] のそのん: おおおおおおおお
[8258.048] (S)ruk1q: 嘘つくなw
[8260.185] hanamaru_chan323: おかえり！
[8261.081] (S)1chimare: 帰ってきたぐちつぼ
[8261.794] miam_1018: wwwwwww
[8262.036] すいぺりあ: wwwww
[8263.019] ゆんちゃん〇: wwwww
[8263.132] zeno1725: おかえり
[8266.463] kanzn2710: 通話復帰
[8270.805] (S)タクトン: 適当いってんねぇ
[8271.089] (S)nobume0v0: さらっと嘘つくなw
[8271.152] (S)kuuki1214: wwwww
[8283.595] 哀れな人の子: おのむりょし
[8293.149] (S)tukune94: 無音エイム強かったｗｗｗｗ
[8309.481] 湊ソラ: 無音の方が強い！？
[8309.660] taketoke2525: ないす
[8311.300] ayunosioyaki0223: ないす
[8313.703] syamuneb: ないす
[8323.123] (S)nobume0v0: ないす
[8327.343] (S)ももなっとう: radaoWakotu
[8328.746] あるみ屋: 通知くん仕事してくれなかったわ、わこらだ
[8336.757] ちゃのすけ: 無音草
[8337.876] ruvie_5681: 今日のヴァロ癖強いのに勝ってるの何w
[8354.054] (S)スペルタン: radaoNice
[8355.510] syamuneb: ないすー！
[8356.438] hiina_091426: ナイス
[8356.698] mizusakura0326: ないす
[8357.614] バナナ民: radaoNice
[8358.514] (S)nakihai556: radaoNice
[8359.949] hanadango823: ないすぅー
[8360.962] kanoaaa8: ないすーう
[8361.541] miki_15g: radaoNice
[8362.746] frisk_39: ないすー
[8363.885] なるか3: radaoNice
[8364.551] (S)きなこもち46: radaoNice
[8365.264] Soratandao: ないす
[8365.517] miam_1018: ないすぅ
[8366.906] himajin___: !uptime
[8367.321] (M)Nightbot: らっだぁ が配信を始めてから 2 hours 19 minutes 32 seconds 経過しています。
[8368.749] r_udhimaru: ナイスー
[8368.996] (S)nobume0v0: radaoNice
[8369.138] のんﾁｬ: ないすぅ
[8369.374] 雪狐0143: ないす
[8383.304] (M)Nightbot: サブスクdiscordの入り方はこちら→https://twitter.com/rader2525/status/1167079316754067456
[8384.455] ruu_ha: wwwww
[8385.555] syamuneb: wwwww
[8386.363] ayunosioyaki0223: wwwwwwwww
[8388.851] __あお: www
[8389.051] (S)nakihai556: wwwwww
[8389.070] mizusakura0326: wwwwww
[8389.484] hanadango823: wwwww
[8390.865] rarirarurarua: wwwwww
[8391.014] hima_norita: www
[8391.018] hiina_091426: wwwww
[8392.164] あるみ屋: wwww
[8393.196] あーわ: wwwwwww
[8394.020] remiiiii_28: ww
[8396.182] 神崎立夏: wwwwww
[8396.525] (S)nobume0v0: wwwww
[8396.811] なるか3: www
[8398.281] すいぺりあ: www
[8399.541] miki_15g: wwwwwww
[8400.337] (S)saku_103: ｗｗ
[8400.465] かにカマ: ｗｗｗ
[8401.384] Soratandao: wwwwwwwww
[8401.599] 雪狐0143: wwwwww
[8401.690] (S)Ragu__1878: www
[8403.103] nana_om: wwwww
[8408.104] (S)きなこもち46: wwwww
[8408.903] (S)tukune94: 微妙に噛み合うの笑った
[8411.584] midori0089: wwwwww
[8423.027] けいと0202: !member
[8423.240] (M)Nightbot: [w/ぐちつぼ]
[8436.634] syamuneb: うま
[8462.874] tanuki_pan: がんばえ
[8480.684] hiina_091426: ナイス
[8481.557] rona0525: ないすぅ
[8481.794] (S)しょう7: ないす
[8482.157] (S)nakihai556: radaoNice
[8482.181] tanuki_pan: radaoNice
[8482.211] カナバ: ないすぅ
[8482.770] hanadango823: ないすぅー
[8483.205] 遅れます: radaoNice
[8483.497] syamuneb: ないすー
[8483.890] bunchaan: ないす
[8484.066] frisk_39: ないすー
[8484.220] sunomono8: radaoNice
[8484.678] mizusakura0326: ないすぅ
[8484.745] バナナ民: radaoNice
[8485.035] masamasa2525: ないすぅ
[8485.277] (S)mimipaadesu0428: radaoNice
[8487.288] aoao_0217: うまーい
[8487.649] Soratandao: ないす
[8487.917] (S)oli_liriri: ナイス〜〜〜〜〜
[8488.913] (S)きなこもち46: radaoNice
[8489.000] __あお: ないす
[8489.236] miki_15g: NICE
[8491.017] nozomudayo: radaoNice
[8491.287] ひのした: radaoNice
[8492.849] かいかいじゅ: KOうまいな
[8495.194] (S)なむーる: radaoNice
[8495.497] (S)nobume0v0: radaoNice
[8496.604] kirinnokubi: ちょっとだけ……？
[8498.197] なるか3: radaoNice
[8499.091] (S)oli_liriri: YOU WIN
[8503.312] 暗黙の緑茶: ？
[8503.753] 2jqtpja: ないすぅ
[8505.673] hanadango823: www
[8508.189] remiiiii_28: wwww
[8508.782] 12031213: www
[8508.913] (S)きなこもち46: ？
[8508.992] (S)sqltcandy: 怒られろ
[8509.026] (S)ruk1q: wwwww
[8509.159] rona0525: wwwwww
[8509.542] __あお: www
[8509.718] (S)さくららて: www
[8511.253] mizusakura0326: wwww
[8511.806] kagura_kiba: www
[8511.819] ruu_ha: wwwwwwwww
[8512.520] sunomono8: wwwwww
[8513.567] (S)きなこもち46: wwwww
[8514.783] ayunosioyaki0223: wwwwwww
[8515.758] すいぺりあ: wwwww
[8516.395] (S)nobume0v0: wwwww
[8516.624] (S)えりさ_: wwwwwwww
[8516.884] honehone_2: wwwwww
[8518.903] ebizamu: わこらだ〜
[8520.901] (S)暇な爆弾魔: wwwww
[8523.574] ちゃだいん: wwww
[8526.578] midori0089: www
[8529.395] midori0089: わこらだ
[8563.858] (M)Nightbot: YouTubeにクリップ集を投稿していきたいので、面白かったシーンなどを>>"タイトル"<<をつけてクリップ作成お願いします。画面の右下にクリップ作成ボタンがあります。>>"タイトル"<<を付けて作成してもらえると後でクリップを選出しやすくなります。よろしくね
[8567.451] nazu_7z: ないす
[8568.095] ayunosioyaki0223: radaoNice
[8568.320] さやかっぱ: まじ
[8570.348] hiina_091426: ナイス
[8571.357] sunomono8: ないす
[8572.032] (S)nakihai556: radaoNice
[8572.868] カナバ: ないすぅ
[8572.926] (S)fuu_maru: ないす
[8572.978] バナナ民: radaoNice
[8573.192] hanadango823: ないすぅー
[8573.245] mizusakura0326: ないす
[8573.427] (S)きなこもち46: radaoNice
[8573.604] tanuki_pan: radaoNice
[8574.114] __あお: ないす
[8575.725] metoronoomu: radaoNice
[8580.697] (S)oli_liriri: ナイスう
[8581.978] よぞら_: radaoNice
[8584.031] (S)saku_103: radaoNice
[8584.078] mini3931: radaoNice
[8586.009] masaba014147: ナイス〜
[8587.843] (S)nobume0v0: ないすぅ
[8588.135] なるか3: radaoNice
[8589.110] (S)koromu_rom: radaoNice
[8589.327] YodoRa: radaoNice
[8591.551] sanhankikannyowai: うま
[8592.269] 雪狐0143: ないす
[8606.160] (S)ruk1q: あ
[8607.669] hiina_091426: あ
[8608.104] tanuki_pan: バレたww
[8609.087] hanadango823: あ
[8609.342] (S)スペルタン: あ
[8610.686] mizusakura0326: あ
[8610.916] んさく: あ
[8612.855] そー司郎: あ
[8613.062] (S)RBlue_Lyco: あ
[8613.123] (S)makaron593: あ
[8613.477] Soratandao: あ
[8613.718] かいかいじゅ: ；；
[8613.905] ayunosioyaki0223: あ
[8614.777] ひのした: あ
[8615.587] なるか3: あ
[8615.634] panndaman1: あ
[8615.800] frisk_39: あ
[8616.189] (S)なむーる: あ
[8616.821] aoao_0217: ；；
[8616.926] (S)暇な爆弾魔: あ
[8616.932] (S)きなこもち46: あ
[8617.815] (S)nobume0v0: あ
[8618.680] kotatsu_san: あ
[8618.922] shi_n_tou: 1人だいじょぶですか〜？
[8619.648] r_udhimaru: あ
[8620.962] noooooooomu: あ
[8622.293] ottottopuro: あ
[8622.557] カナバ: 最初の方の2キルとどこかで拾ったやつ
[8626.856] ゆんちゃん〇: おチンチンブースト？
[8643.396] tanuki_pan: ぽまえは衛生兵
[8657.764] taketoke2525: 3分の1ラウンドに1キルとってるから活躍できてるぞ
[8658.605] かいかいじゅ: らだおはブロンズ適正ってこと！？
[8667.515] mikan_san: 小泉構文やめろw
[8671.824] utayori: 小泉
[8675.360] よっしぃ37: ほんとウルト使わないよね
[8679.336] (S)スペルタン: nt
[8679.614] ruu_ha: nt
[8679.911] (S)nakihai556: nt
[8680.772] sunomono8: nt
[8680.854] shiki_maru: nt
[8681.789] hanadango823: nt
[8682.024] taketoke2525: nt
[8682.768] (S)oli_liriri: nt
[8682.966] mizusakura0326: nt
[8683.010] __あお: nt
[8684.249] Soratandao: nt
[8684.733] すいぺりあ: nt
[8685.172] frisk_39: nt
[8685.547] tanuki_pan: nt
[8685.912] (S)sjindoa: nt
[8689.180] バナナ民: nt
[8689.836] (S)nobume0v0: nt
[8691.848] (S)RBlue_Lyco: nt
[8692.072] 雪狐0143: nt
[8693.340] hiina_091426: nt
[8694.737] miam_1018: nt
[8695.947] なるか3: nt
[8715.518] midori0089: nt
[8725.853] (S)ak_type: nt
[8752.325] キムどらごん: あ
[8797.936] (S)rafalec2013: rafale10241 subscribed with Prime. They've subscribed for 6 months! 
