[18.310] ねこのけだま: selly55Lurk
[23827.832] ﾏﾙﾏﾙ: ひえ～
[23828.060] にわすずめ: wwwwwwww
[23828.701] (S)seillane: こわｗｗｗｗｗ
[23829.311] chokemimi: こわい
[23830.003] 宙海: こっええ
[23830.264] (S)sayapi_ppi: wwwwwwwwww
[23831.108] rui_sk39: こわｗｗｗｗｗ
[23831.354] an_do121: こわw
[23831.432] すかあと: wwwwwww
[23839.314] めるまろん: ひぃ〜www
[23839.949] (S)cokeraita: でもうまいよ
[23845.285] poizo_: 一旦ね
[23848.929] ウツル: サンダル見えてんのおもろいなｗｗｗ
[23850.310] syake0801: こわ…いｨ⤴
[23856.496] ayunosioyaki0223: radaoFight
[23859.981] ﾏﾙﾏﾙ: www
[23861.415] (S)seillane: ｗｗｗｗｗ
[23861.668] にわすずめ: wwwww
[23862.163] chokemimi: ww
[23862.760] aqua_marin0619: wwwww
[23864.766] しゃしゃも_: radaoFight radaoFight radaoFight radaoFight
[23865.098] すかあと: wwwww
[23865.438] (S)ゆずシフォン: wwww
[23866.979] ﾏﾙﾏﾙ: お！
[23867.405] まろっぷ: びよーんてなった
[23867.443] そたちら: wwwwww
[23867.731] (S)いぬひよこ: 着地がw
[23867.781] miyamiya138: wwww
[23868.184] gaiantufan: wwwwwwwww
[23868.421] sjindoa: お
[23869.016] (S)seillane: こわいこわいｗ
[23869.685] chokemimi: お
[23872.819] an_do121: 荒い荒いw
[23873.517] oshousantotanbo: お
[23874.072] (S)seillane: おー
[23874.269] りむりん: お
[23874.505] Shime_2: お
[23875.816] harou_momiji: お
[23876.385] my_a_k: radaoHi
[23877.032] shirokumasplit: pixerかて
[23877.801] わるぷるぎしゅ: おーいいね
[23878.523] にわすずめ: おー
[23878.855] zarame0531: いいぞ
[23879.163] sora_mameee: お
[23879.233] ハムスターのたみよ: れむさん今日はずっと居てくれてるな
[23879.307] oyazigarisan: ないすよー
[23879.364] ウツル: おお
[23879.720] chokemimi: おおー
[23879.950] いんたーる: プロペラなんて壊れてもいいんだからー
[23880.645] (S)sayapi_ppi: おー
[23880.745] ayata_1110: おお
[23881.656] oshousantotanbo: おー
[23881.979] chokemimi: いいね
[23881.986] すいぺりあ: おおお
[23882.182] an_do121: おー
[23882.391] アーラジーン: プロペラはノーダメ
[23882.532] ayunosioyaki0223: おお
[23883.094] 宙海: wwwwwwww
[23883.226] (S)わらびもち_11: おおお
[23883.450] (S)ゆずシフォン: おお
[23885.335] zarame0531: おー
[23886.340] あぎょう2525: radaoGJ
[23886.591] miyamiya138: www
[23887.492] chokemimi: ヘリ大臣
[23896.372] kfc0925: れむさん夜更かしだな
[23897.230] クララクラピカ: ww
[23897.941] れんこんまん: よっヘリ大臣！
[23902.773] chokemimi: この功績、報告してあげよう
[23903.122] zarame0531: うまい
[23904.892] 2446_hituji: うまーい
[23906.239] かんがえるー: おー
[23907.034] rui_sk39: 新しヘリ大臣きたあ
[23907.109] 11_try_06: らだおの
[23907.583] アーラジーン: 評価爆上がり(らだおとナツメ先輩のみ)
[23909.624] よもぎモチモチ: うまいなあ
[23910.430] ハムスターのたみよ: すごい動きしてる
[23914.381] oyazigarisan: れむさんはなんでもじょーず
[23915.650] 宙海: 神だからね
[23916.944] ﾅﾏﾁｬ: れむさんはまじ上手い
[23917.141] わるぷるぎしゅ: うまいなー
[23920.131] ﾏﾙﾏﾙ: 何でも出来る6歳児
[23920.316] いんたーる: 警察で一番うまい
[23920.427] 海星三十: あの人馬怪物だよ
[23922.178] harou_momiji: ヘリも銃撃も追跡もなんでも上手い
[23922.184] rui_sk39: まじうまい
[23922.700] (S)ばふちゃん: 6歳なのに
[23923.116] 11_try_06: らだおもヘリの腕見せつけよう
[23923.773] sora_mameee: 最強だからねー
[23924.628] oyazigarisan: やる？
[23925.048] ark_jorqera: お
[23925.576] アーラジーン: 2ヶ月やね
[23925.911] ﾏﾙﾏﾙ: お
[23926.064] (S)ラキ2525: お
[23926.783] にわすずめ: お
[23926.971] ウツル: お
[23927.425] 宙海: お！
[23927.753] harou_momiji: お
[23928.097] rui_sk39: お
[23928.344] chokemimi: お
[23928.365] Shime_2: お
[23928.495] あっすー_: お
[23928.548] oshousantotanbo: れむさんはマジで上手い
[23928.688] ayata_1110: ｗｗｗｗ
[23928.690] しゃしゃも_: お
[23928.703] (S)ゆずシフォン: お
[23928.733] ruurii2525: お
[23929.336] ミリこ: お
[23929.448] melonmelo_: お
[23929.549] kuugay0905: お
[23930.007] メロン_: お
[23930.294] 惰性さん: お
[23930.317] sain1059: ヘリトップクラスだねーれむさん
[23930.417] アーラジーン: あ
[23931.503] mirina017: お
[23931.656] ruka_mobu213: お
[23931.736] ashikabi691: ランク５ぞ
[23932.252] sjindoa: お
[23932.466] mike39cc: お
[23933.644] ayunosioyaki0223: www
[23934.920] gaiantufan: お
[23936.651] oyazigarisan: そんなにやりたいか 
[23936.817] oshousantotanbo: お
[23936.921] クララクラピカ: おお！
[23937.735] many7575: www
[23938.425] ark_jorqera: 何人目のヘリ大臣？
[23939.632] usumomo11: お
[23940.560] よもぎモチモチ: おお
[23940.882] PON_cc: 研修にさせるの～？
[23941.628] gongoo1980: 理解が早いな
[23942.520] utadaoooooo: なつめさんに報告しょうぜ
[23948.722] クララクラピカ: radaoHi
[23954.852] (S)cokeraita: 専用整備士
[23956.915] (S)main94: 大事だしねｗ
[23957.374] matomo_sekitani: 察しがよろしい…
[23958.015] 和泉ぴけ: 最近えびこっち来ねぇからな
[23958.550] キアラ3: 研修中だからなぁ
[23961.792] many7575: ヘリ大臣任命したら来なくなっちゃう
[23963.483] アーラジーン: この時点で警察ほぼ確じゃね？
[23964.831] れんこんまん: 大型きたときヘリないとつらいからね
[23969.755] chokemimi: うま
[23970.528] sora_mameee: いいねー
[23971.570] many7575: うっま
[23972.331] ayata_1110: うまい
[23973.300] an_do121: いいね
[23973.488] ログリア: うま
[23973.689] poizo_: うまーい
[23973.730] rui_sk39: うまい
[23973.925] (S)sayapi_ppi: うま
[23974.143] uuucosan: うま
[23974.507] ruurii2525: うまいねー
[23974.588] (S)わらびもち_11: うまい
[23975.769] chokemimi: うっま
[23976.082] oshousantotanbo: うまい
[23976.360] いんたーる: 実はメカニックじゃないか？
[23976.426] (S)ゆずシフォン: うまい
[23976.453] harou_momiji: おおー
[23976.500] aqua_marin0619: うまーい！
[23976.662] aoi_yatu: うまいやーん
[23976.996] ruka_mobu213: うま
[23977.102] rura_0704: うまーい
[23977.719] メロン_: うっま
[23977.812] rui_sk39: ないす
[23978.039] すいぺりあ: うまーい
[23978.186] かんがえるー: うまー
[23978.459] ししち: うまーい
[23978.600] sosko3260: うまいね
[23978.951] yogharu: うま
[23980.824] 阿賀月: 微かに残るメカニックの血が疼いてるww
[23981.665] (S)elm095: うまーい
[23981.790] めるまろん: おおお！、
[23981.796] (S)まぐえふ: ナイスゥ！
[23981.905] mgyr2525: うまい
[23982.128] れんこんまん: うまい
[23982.157] isaco135: 美しい
[23982.708] (S)キャ口ﾉﾚ: ええやんええやん
[23983.581] zarame0531: うまい
[23984.964] (S)cokeraita: ないすぅ
[23985.049] 猫又01: うまーい
[23986.051] chokemimi: 期待の新人
[23986.109] uuucosan: 警察メカニック
[23986.596] クララクラピカ: ふつくしい
[23987.212] ayunosioyaki0223: うま
[23987.476] gerogero185: うまいな
[23988.425] (S)main94: うまーい！！！
[23989.693] 0ruoro: らっだぁよりうまくね？
[23992.737] 匿名あいす: めっちやええやん
[23992.776] hniw19: ぽまえの立場危ういな
[23992.829] utadaoooooo: らだおの仕事が...
[23993.209] rya_ya: うま～
[23994.038] ゆららぴこ: なつめさんに報告だね
[23994.984] (S)minaduki37: メカニックの記憶が…
[23999.164] なっち: A型から見ても美しい
[23999.613] ppprin1008: すごい！
[24000.073] れんこんまん: めっちゃうまいなカニ
[24000.847] sorasorako_: らだおよりうまくね？
[24001.935] rura_0704: メカニックの血が
[24002.779] 0nnozaakira: 有望だ
[24003.347] chokemimi: できちゃう
[24004.005] oyazigarisan: プロペラこわ
[24004.262] rui_sk39: そやね
[24007.438] rain_less: こっわ
[24008.462] nanashico27: サーマル使いになってくれw
[24009.212] 2446_hituji: 即戦力
[24011.595] rui_sk39: 行くか！！
[24012.186] Ishio_62113125: これヘリ用員増えてくれるの助かるな
[24014.900] (S)cokeraita: 安定してる
[24017.256] れんこんまん: これは強い
[24019.252] sain1059: ヘリアタックも覚えればもうヘリエースよ
[24022.198] otokana0274: あとは、ヘリアタックとかできるようになれば
[24022.205] mike39cc: 増えると助かるね
[24024.962] 八坂乃宮: 砂漠か
[24034.223] rui_sk39: あれ？
[24044.092] (S)cokeraita: 後ろが騒がしいな
[24058.465] にわすずめ: wwwwwwww
[24059.061] (S)ラキ2525: えぇwww
[24059.169] (S)naosiki: www
[24059.727] rui_sk39: ｗｗｗｗｗ
[24060.250] sora_mameee: wwwwww
[24061.064] しゃしゃも_: wwwww
[24061.220] 惰性さん: ｗｗｗｗｗ
[24061.898] (S)どらこどら: どっかいったかー
[24062.010] sutila_13: www
[24062.020] an_do121: wwwwwwwwww
[24062.147] 0ruoro: ｗｗｗ
[24062.383] ~MISSING_COMMENTER_INFO~: wwwww
[24063.014] ハムスターのたみよ: どっかいったｗｗｗｗ
[24063.101] mary611: wwwwww
[24063.837] oyazigarisan: ぷーさんなん？
[24065.088] melonmelo_: wwww
[24065.133] ぺぺまる_0727: はちみつｗｗｗｗｗ
[24065.858] 阿賀月: wwwwww
[24066.536] many7575: れっつごー
[24066.727] いんたーる: はちみつたべたぁいよぉ
[24068.811] ウツル: ｗｗｗｗｗ
[24074.753] y0bt: 熊ｗ
[24076.672] ハムスターのたみよ: タコスはちみつ味か
[24076.765] (S)minaduki37: ほんとはクマだからね
[24079.566] many7575: あ
[24081.390] ﾏﾙﾏﾙ: www
[24090.722] (S)naosiki: ……
[24096.265] にわすずめ: w
[24096.378] oyazigarisan: いわれたがりくさ
[24097.074] chokemimi: wwwwww
[24098.471] ruurii2525: wwww
[24100.404] 雨傘ライ: wwww
[24100.458] すかあと: wwwww
[24100.659] いんたーる: 言われんと無理か～
[24105.349] yuzu_306: wwwww
[24107.339] chokemimi: 可愛い後輩や
[24108.021] zarame0531: wwwww
[24112.184] mimitabu_92: wwwww
[24122.136] PON_cc: なるせ無線全然聞いてないｗ
[24123.245] ウツル: ｗｗｗｗｗｗ
[24129.268] aqua_marin0619: wwwww
[24129.776] rui_sk39: ｗｗｗｗｗｗｗｗ
[24129.865] isaco135: www
[24130.739] にわすずめ: w
[24131.201] ruurii2525: www
[24131.396] (S)キャ口ﾉﾚ: ミニw
[24132.150] れもんちぃ0: wwwwww
[24132.258] Ishio_62113125: ミニ猫らら
[24132.420] スズメ_0610: wwwwwwwww
[24132.629] ミサイル田楽: ﾐﾆｗｗｗ
[24132.688] (S)わらびもち_11: wwwwww
[24132.734] tukirima: wwwwwwwwwwww
[24132.863] ruterute_016: wwwww
[24133.214] すかあと: wwwwwww
[24133.418] an_do121: wwwwww
[24133.484] kuugay0905: wwwwwwwwww
[24133.485] ぺんたくまさん: ミニww
[24133.694] (S)ラキ2525: ヘリがね
[24133.893] しゃしゃも_: ミニ猫マンゴーw
[24133.939] ぺぺまる_0727: ミニ猫マンゴーｗｗｗ
[24133.993] 0nnozaakira: ミニwww
[24134.800] gsucix: wwwwx
[24134.850] ~MISSING_COMMENTER_INFO~: ミニwww
[24134.922] mirina017: www
[24134.989] (S)coco8q: ミニ猫マンゴー
[24135.023] hifumiyoim: ミニ猫ｗｗ
[24135.566] Ishio_62113125: ミニ猫ww
[24135.772] (S)meichannel519: wwwww
[24135.885] mary611: ミニwww
[24135.991] おくださん: ミニw
[24136.105] harou_momiji: ｗｗ
[24136.159] changes559: ミニｗ
[24136.275] nekodama2155: ｗｗｗｗｗｗ
[24136.587] ゆゆうごだじぇ: www
[24137.258] kapu_seru: ミニなんだよね
[24137.311] かんがえるー: ミニ猫マンゴーww
[24137.802] rui_sk39: ミニねｗｗ
[24137.946] mgyr2525: ミニか
[24138.177] (S)黒ごまソフト: ミニ猫マンゴーｗｗｗ
[24138.647] 白のワニ: 子猫マンゴー
[24138.803] tomoneko22: radaoHi
[24139.353] bosabossa: どこいくねーん
[24139.612] an_do121: マンゴーよりヘリ上手いな
[24139.988] si_nn_me_319: ミニなんだ
[24140.184] many7575: ミニwww
[24141.113] 阿賀月: みにwww
[24141.436] あっすー_: ミニ猫マンゴーwww
[24141.469] oyazigarisan: ん？笑
[24143.012] あまがえる_1597: 子猫
[24143.310] ruka_mobu213: 標識避けるの上手やな
[24143.704] Ishio_62113125: ww
[24144.121] kapu_seru: 空版
[24144.349] わるぷるぎしゅ: ミニマンゴーw
[24145.308] あぎょう2525: wwwww
[24145.328] ﾏﾙﾏﾙ: おっと
[24151.699] ハムスターのたみよ: マンゴーは自分が乗れなくてもらだおのに乗るの好きだもんね
[24160.910] 夜伽らぁ: 夜伽らぁ subscribed with Prime. They've subscribed for 35 months! わこらだ
[24162.634] アーラジーン: ヘリできるバイクできる撃ち合いできるは採用すべきだろ
[24170.253] oyazigarisan: ととそろ？
[24172.497] many7575: え、
[24177.084] しゃしゃも_: え
[24178.099] いんたーる: なんだいまの
[24180.157] kakyouin0726: え
[24180.766] ﾏﾙﾏﾙ: nt
[24181.160] かんがえるー: あら
[24183.542] にわすずめ: nt
[24185.017] oyazigarisan: 言った後に見失うの草
[24185.253] 雨傘ライ: あら
[24185.271] (S)わらびもち_11: nt
[24186.291] (S)ゆずシフォン: nt
[24187.380] 雨傘ライ: nt
[24187.843] chokemimi: あら
[24189.937] ruurii2525: nt
[24191.863] goodmanpppp: nt
[24192.934] クララクラピカ: チェイサーをまいた！？
[24204.874] しおざとう: さっき居たよ対向車線
[24229.308] 和泉ぴけ: 対向車だったな
[24233.069] many7575: 黒いオープンカーかー
[24233.341] zyagapot: 今さっきすれ違ったよ
[24238.130] 隆騎: さっきのじゃなかったのか
[24238.673] si_nn_me_319: うーん
[24243.150] zarame0531: さっきのでは？
[24244.733] Ciel4949: ちがうのか
[24251.146] ﾏﾙﾏﾙ: ダメぽ
[24254.507] hinata_0805: だめぽ
[24256.709] (S)jeremiah_9s: ぽ
[24257.497] いんたーる: 黒かったけどオープンじゃなかったなぁ
[24258.132] にわすずめ: え
[24259.593] しゃしゃも_: え
[24260.580] ruurii2525: え
[24260.796] (S)toneka8284: え
[24262.526] (S)coco8q: え
[24262.815] れもんちぃ0: え
[24263.462] si_nn_me_319: え
[24263.507] (S)hisuiiiiiiiiiiin: あ
[24263.881] asahi__s: え
[24264.349] harou_momiji: え
[24265.126] mary611: え
[24265.438] (S)jeremiah_9s: え
[24267.218] 0nnozaakira: え
[24268.135] many7575: 詳しいねー
[24269.126] tukky1208: 見に行くか
[24269.852] ヨッシー32: え
[24271.137] bourururu: お薬？
[24271.223] alienpistoljp: 悪いバイトかw
[24271.342] bosabossa: 詳しいな
[24271.531] sjindoa: え
[24271.968] 御繰丸: え
[24272.988] cyarasu: 詳しいか
[24273.135] しゃしゃも_: 詳しいねー
[24273.875] にわすずめ: 詳しいなw
[24274.684] ほのえら: わお
[24274.979] runana_1123: え
[24275.053] shi__409: 詳しいね？
[24275.403] suidousuiii: え
[24276.049] an_do121: 詳しいね
[24276.086] yakinikuu256: 合法だよ
[24276.526] mary611: 詳しいな
[24276.706] kapu_seru: 詳しいなー
[24276.908] mizuhusen_aq: え
[24277.104] hinata_0805: 詳しい、、、
[24277.130] natubatch: 詳しいなww
[24277.885] oyazigarisan: マークつけているのおもろいな
[24278.029] 八坂乃宮: 詳しいね
[24278.294] truthdayo: 詳しいな
[24278.325] (S)main94: 詳しいねｗｗｗｗ
[24278.558] a__0213: 詳しいな
[24278.749] okara25: え詳し、
[24279.017] ｱｵｲﾊﾙ: 詳しいな
[24279.077] ayata_1110: 体験？
[24279.312] nanashico27: 詳しいねw
[24280.030] aoi_yatu: 詳しいな
[24280.041] ~MISSING_COMMENTER_INFO~: なるせ詳しいね
[24280.211] rain_less: なんか詳しいな
[24280.266] (S)sayapi_ppi: カニちゃん詳しいね
[24280.768] シュウ米: 詳しいね
[24281.440] わるぷるぎしゅ: ほう
[24282.236] miznohanabana: 詳しー
[24282.288] Ciel4949: 詳しいね
[24283.011] わんちゃしむ: 詳しいなw
[24283.357] Shime_2: 詳しいね？
[24284.024] poizo_: 詳しいww
[24284.455] gito64: 見にいくか？
[24284.687] yuzu_306: 詳しいな
[24284.889] ruka_mobu213: 詳しいなぁ
[24285.010] (S)いぬひよこ: やけに詳しいわね
[24285.798] ~MISSING_COMMENTER_INFO~: なんか詳しいなー
[24286.262] アーラジーン: 詳しいカニ
[24286.341] peperonn17: 悪いバイトか～ｗ
[24286.406] いんたーる: 水はさすがに合法か
[24287.312] 宙海: 詳しいねぇ
[24287.908] oyazigarisan: くわしいね
[24287.957] ramen_chicken: 力二酸詳しいね
[24289.122] (S)coco8q: 水汲み？
[24290.041] れんこんまん: 詳しーい
[24290.487] メロン_: 詳しいね〜
[24292.281] (S)キャ口ﾉﾚ: うぃ
[24292.376] hkr_r: 一緒に組んでたねこの前
[24293.395] (S)cokeraita: ウェスカーが汲んでたやつ
[24293.698] many7575: あ
[24293.784] yuasee: あ
[24294.452] すてらいつ: なんか騙されてる？
[24294.836] changes559: 職質いくか
[24295.268] ミサイル田楽: 流石カニやな
[24296.242] カナバ: 未然に防ぐか
[24296.886] ﾏﾙﾏﾙ: えw
[24296.924] れもんちぃ0: あ
[24297.035] rya_ya: あ
[24297.084] harou_momiji: あ
[24297.106] (S)naosiki: あ
[24297.129] sora_mameee: 詳しいねー
[24298.084] (M)Nightbot: マイクラ参加方法はサブスクティア３のみ。サブスクdiscordから→https://twitter.com/rader2525/status/1167079316754067456
[24298.205] tukky1208: え？
[24298.243] ミスターウィスキー: ｗｗｗｗ
[24298.341] deccopa: 水はほかでもつかう
[24299.311] (S)ゆずシフォン: あ
[24299.550] rui_sk39: あ
[24299.757] にわすずめ: w
[24300.350] (S)でごん: ....
[24301.052] si_nn_me_319: あ
[24301.102] bourururu: えっ？
[24301.303] tiga1299: え
[24301.944] s95618: え？
[24301.950] changes559: あ
[24302.034] (S)sayapi_ppi: wwwwwwwwww
[24302.337] mimitabu_92: あ
[24302.470] many7575: はいwww
