[12.561] momiji4431: おかえり
[7417.411] (S)yaohkobe: 振り返るな！w
[7417.558] ごまさんです: 映画じゃん
[7419.410] nitamago33: 先に病院か？
[7419.423] mmiiacha: おつ
[7419.454] てつのすけ_: 病院行けよー
[7419.771] 4444446666: ｗｗｗｗｗｗｗｗｗｗ
[7419.950] (S)nakao1976: お疲れ様でしたノシ
[7419.976] (S)mart_00_: wwww
[7420.075] 清潔なおしり: ハンサムの荷物はどうすんだ
[7420.149] umimiuumi: おつかれさま！
[7420.342] (S)gyu_nyuu_pann: www
[7420.540] tw_numa: じゃあのー
[7420.791] (S)なべを: 整形外科行ってねー
[7420.966] poyoyon915: じゃあな！
[7421.145] ゆゆこ: お疲れ様
[7421.402] AtomPeter: お疲れー！
[7421.787] (S)mogetasan: あざっした
[7422.150] updox: ハンサム盛岡に散る
[7422.734] チャンハジメ: 歩き方やばいな
[7422.963] くいしんボゥ: ありがとうございました！！
[7423.369] usa451: 脱落者がでたぞおおお
[7423.776] sourunidenwasiyou: 一人離脱！
[7423.848] 小次郎_: わろた
[7423.863] game8818: 彼の分まで歩こう
[7423.962] (S)gftakataka: 楽になっちまった
[7424.156] ババシャツ: ナイスハンサム！
[7424.479] weeep1: shuto熱いな
[7424.603] thefrozensun_: かっけえw
[7424.645] (S)_ぷっちょ_: ｗ
[7424.760] tentough: 振り返るなw
[7424.917] ポンポン: 遺言
[7425.043] 黒魔: BibleThump
[7425.242] fin_fannel: 膝曲がってねぇ、お疲れ様ハンサム
[7425.454] (S)noriakiisreal: 静かに落ちないなぁ
[7425.680] chamomile21: BibleThump
[7425.791] prosciu: 屍を越えて行け
[7425.927] Loytory: 折笠さん…お疲れっしたぁ！
[7425.930] (S)kaituburi: ハンサムありがとう！
[7426.365] 弾き一閃: 離脱式泣けるな
[7426.415] (S)昼さん: だろうね
[7426.607] donekofg: わろた
[7426.694] porcupinepine: 真剣にやってるもんな
[7426.834] suginaka56: 振り返るなw
[7427.366] (S)hiaaru: otaniPien
[7427.616] (S)ノア1844: ウメハラさんhokaに変えなくて良いんですか？
[7427.723] ~MISSING_COMMENTER_INFO~: 泣いちまう
[7428.179] massaaan: 裏方回れや
[7428.186] ゴン攻め: ドキュメンタリー映画
[7428.243] (S)inkgran: BibleThump
[7428.307] Phenomer: い～きて～
[7429.073] showsbsp: おまえら・・・いいやつだな。
[7429.092] (S)gazesd: umeSad
[7429.107] トール_0213: しゅーと優しいな
[7429.324] ~MISSING_COMMENTER_INFO~: ウメは？
[7429.482] akiuri7521: 屍を超えてゆけ
[7429.493] 大先導者抬冝: 振り返るな！！前だけ見て進め！！
[7429.923] icyblue1985: 涙ポロリ
[7429.990] gettyozi: まじかｗｗ
[7430.111] 勤務中: まだ歩きたい！
[7430.203] onyancoscratch: 復讐できなかったな
[7430.329] itokoba11058: しゅーとｗｗｗ
[7430.429] (S)ｾﾀﾒﾝ: いい仲間だな
[7430.548] (S)yoyo_443: ほんとおつかれ
[7430.578] 佐藤つばくろ: BibleThump
[7430.810] (S)相田俊介: GG
[7431.354] qq_taro: おつかれー
[7431.552] (S)waradosa: ハンサムの死
[7431.579] kuniyoshi8: 俺も泣いてます；；
[7431.629] (S)gorogorogorn: シュートどうしてｗ
[7431.664] shinobuchan4649: せやね
[7431.877] chatamaru: これが戦友か
[7432.198] mokumoku_walking: BibleThump
[7432.723] ~MISSING_COMMENTER_INFO~: ウメはどうなの！？！？
[7432.835] (S)ディコトミー: 部活感高まってきた
[7432.884] 倉持由香: お疲れ様でした😭！
[7432.901] fin_fannel: シュート…
[7432.911] koudou3: シュート涙もろいもんな
[7433.107] hanzou3: umeSalute
[7433.197] beehive3: BibleThump
[7433.219] habutaedango: そりゃ泣くよねーー
[7433.552] (S)gyu_nyuu_pann: BibleThump
[7433.589] JackNeko: BibleThump
[7433.795] (S)mart_00_: ハンサム霊柩車きちゃった
[7434.440] (S)~MISSING_COMMENTER_INFO~: 優しくて草
[7434.521] donekofg: しゅーとぉ
[7434.584] (S)メタルぱんだ: nemohand1Oh2
[7435.156] momochan6: 体育会系
[7435.385] user_5960: BibleThump
[7435.653] (S)daichan1200: なんでだよw
[7435.755] toro0524: 格ゲーマーらしい負けず嫌い
[7436.051] 凹しろへび: BibleThump
[7436.160] (S)yoshiaki1986: KSKは賭けしてた最低な男w
[7436.600] (S)binbougachiyaba: BibleThump
[7436.897] umesecond: 棺桶１
[7436.943] game8818: 足が4本減っちまった･･･
[7437.070] shinobuchan4649: 謎の感動あるね
[7437.297] myodent21: 泣けるよね
[7437.365] suginaka56: 寂しいなぁ
[7437.404] tissuepaper857: 一人目の死人ついに出ちまったな
[7437.828] mememe10: カフェ氏；；
[7439.046] towai8: wwww
[7439.396] wonderhit1: ウメちゃんサンダル履き替えないで大丈夫なの？
[7439.548] mnktjn: 泣いた
[7439.857] ぷらさん: トイレいいの？
[7439.874] 熱田神宮: 悲しい別れもあります
[7439.934] (S)gyu_nyuu_pann: 戦友だねぇ
[7440.122] balthazar000: 盛岡で再開が丸い？
[7440.257] az1283: みんな優しいよね… 
[7440.303] showsbsp: これは絆ですわ。
[7440.737] (S)raurakd: SeemsGood
[7440.811] uraraman: ？？？
[7441.260] ddb365: 泣くよ
[7441.449] une3333: こんなドラマになるなんて
[7441.493] hayashi01: いいシーンじゃねえか
[7441.505] mamimemou: 初日からみてるからなんか寂しいねえ
[7441.725] chamomile21: そりゃ泣くわ
[7441.955] んまま: とらぼもちょっと泣いてる
[7442.174] momiji4431: ウメちゃん靴いいの？
[7442.734] (S)しゅごいよ: BibleThump
[7442.926] samuraichampoo: ビビ離脱
[7442.954] lapistaxx: 泣いてもいいやで
[7443.053] にわごり: 絆あったけぇよ
[7443.225] r_indou: 泣ける
[7443.993] 4444446666: こんなはずではｗｗｗ
[7444.321] hukohuko: マンガでしか見たことないセリフ
[7444.413] khumama: ？？？
[7445.023] gonzou1986: ハンサムありがとう！！
[7445.632] (S)oceanp08: まじ泣ける
[7445.660] (S)hodanonn: いやまだ最初の一人ってだけ
[7445.882] 北極やさい背脂: ナンダコレ....
[7446.786] Hitode_noko: ガチの悔し泣きだ
[7447.270] フォグ: 泣くなこれは
[7447.311] (S)ノア1844: 靴大丈夫ですか？
[7447.561] showsbsp: 戦場の絆
[7448.239] ~MISSING_COMMENTER_INFO~: ハンサムさんは素敵な人ですね。
[7448.451] ty_tonkichi: 昼休みに見せ場作る、さすがは配信のプロ
[7448.777] suzuha1112: トイレは？
[7449.062] nitamago33: すごい絆だったんだな
[7449.286] adamsmokey: えいたはないてないです
[7449.318] (S)食用ばるさみこす: 真剣にやると茶化せないね
[7449.319] (S)昼さん: これなんだよね
[7449.342] beerstandstoop: お疲れ様でした！
[7449.653] 4444446666: こんな感動するはずではなかったｗｗｗｗｗ
[7449.993] chin_56_: 梅ちゃんは塩吹いてる
[7450.179] (S)bokusatu: いい判断だった
[7450.857] tako2525: あ、確かにウメさん履き替えよ
[7451.067] umimiuumi: はんさむ、、
[7451.074] ~MISSING_COMMENTER_INFO~: ヒザは
[7451.391] ペプシ男: 次週 復活のハンサム
[7451.741] nakanohito_22: kskは？
[7452.377] kitori_17: えいたおちた
[7452.890] zeiminarai: お前も強敵だった
[7453.083] サライ: 未だ先は長いんだもんねぇ
[7453.164] abechan12: 限界か
[7453.395] (S)waradosa: ナンダコレ・・・ｗ
[7453.406] (S)kinazoukun: さすがに脱落者でるよなぁ～
[7455.586] puertoescondidomota: こっちも感動してるよ
[7455.598] towai8: あー、ウメさん履き替え？
[7455.631] 楚々: ウメさん靴替えよ？
[7456.286] forthemoment_elt: ルール追加:無理しない
[7456.336] tyiiophf: みんな内心ホッとしてそう
[7456.951] ebiebi12: ドキュメンタリやな
[7457.150] ぷらさん: ビビ（ハンサム）離脱
[7457.740] ima_son: 最年長だしな
[7457.837] (S)junjamaica: すばらしいね、仲間っていいねぇ
[7458.474] neogreenlife: しょうがない
[7459.112] (S)yoshiaki1986: :(
[7459.254] sasanqua1985: ドキュメンタリー過ぎんのよ
[7460.071] (S)Areca129: ドラマとしては胸熱展開
[7460.197] MaydayMayday084: 別れの季節
[7461.718] 感動詞: うるっときた
[7462.182] kai1654865: 苦しみを共有した仲間やもんな
[7462.445] une3333: ウメちゃん靴履き替えないでよかったのかな
[7462.613] 大先導者抬冝: 4日目かぁ
[7463.842] uraraman: 感動ポルノやめろ
[7464.633] senseiabcd: あんな状態でこれ以上歩かせたら危ないしな
[7465.131] Joe_Umerogan: love u daigo
[7465.316] (S)f_black: 良い企画や…
[7466.623] porcupinepine: ここからは雪崩
[7467.484] ~MISSING_COMMENTER_INFO~: トラボ補充する？
[7467.568] tokage5577: one down..
[7468.157] tako2525: 意志力ｗ
[7468.860] donekofg: つぎでね
[7469.027] misoshiru490yen: 荷物もっと考えた方がよかったかもね
[7469.271] chatamaru: 逆にこれでハンサムだけってことないだろ
[7469.859] (S)hodanonn: こんなことになるとは
[7470.145] (S)gyu_nyuu_pann: 靴はまだほか？
[7470.178] momochan6: 今日も普通にいけそうだったのに突然別れはくるな
[7473.029] AtomPeter: ドキュメンタリー映画として編集して欲しい
[7473.215] じゃない方のたなか: ここまで脱落者出なかったのが本当にすごい
[7473.635] totokarutyo: あと７日あるんだぜ？
[7474.046] shumatsu623: 胴着は？
[7475.925] あさつき教: 靴どうする？
[7476.176] (S)なべを: 気持ちで歩いてるのがよくわかる
[7477.342] nameless510: ガソスタでは邪魔やろ
[7479.032] (S)昼さん: ４日目でってのがとても良い
[7481.644] 大先導者抬冝: トラボ補充決定
[7483.856] (S)junjamaica: えいた歌え！
[7484.072] tw_numa: いきてーる生きているーそのうつーつだけがここにあるー
[7484.445] 4444446666: こんな感動するはずなかったんだがｗｗｗｗｗｗｗｗｗｗ
[7486.976] prototypeie: ｗｗ
[7487.194] momiji4431: ｗｗｗ
[7487.218] (S)shigepedia: 正規かどうは気にしなくていいやろ
[7487.798] もきち555: 監督の気持ち
[7488.034] (S)inkgran: ｗｗｗ
[7488.103] prosciu: wwww
[7488.735] akinikuihuku: ほんとリアルだよな
[7488.829] puertoescondidomota: これがリアルドキュメンタリーか
[7489.462] jtopnbsd: 追放ものｗｗｗｗｗｗ
[7489.793] (S)昼さん: デジャブ
[7490.153] 楚々: トラウマ
[7490.270] mamimemou: ｗｗｗ
[7490.330] feel2525: ｗｗｗ
[7490.539] nullpopon: ｗｗｗ
[7490.592] chin_56_: おんなじだぁ
[7490.657] (S)tasuminn: 中盤で1人離脱って出来すぎてる
[7490.794] umesecond: ｗｗｗｗｗ
[7491.174] prototypeie: いい顔だった
[7492.762] (S)gyu_nyuu_pann: www
[7493.022] ddb365: ｗｗ
[7493.546] tw_numa: 復讐ならず！
[7493.572] une3333: つらかったね
[7494.030] ty_tonkichi: 笑
[7495.090] (S)gokukeshi: 戦いはまだまだ続きます
[7496.668] sourunidenwasiyou: ちょっとかわいそうだったｗ
[7497.086] 黒魔: 世界が終わるまでわぁ～～
[7497.361] myodent21: BibleThump
[7497.654] samonyan: あんな感じだったのねｗ
[7498.148] (S)pgr33: KSKはまだひとり旅
[7500.027] lapistaxx: 繰り返す
[7500.063] 可視化: これから何回首宣告できるのか
[7501.959] blackcoffee0821: カフェツイートからきました
[7502.470] uroitann: ていうか膝や腰なんて普通の日常生活でやっちゃうからなあ
[7503.553] nabe_labo: こんな涙腺にくる企画とは思わなかった
[7503.712] 大先導者抬冝: これが旅
[7503.732] mamimemou: あんな顔だったんだな～
[7504.046] ~MISSING_COMMENTER_INFO~: ふくつー！
[7504.256] (S)食用ばるさみこす: デジャブっちゃった
[7504.678] game8818: 後年、ハンサム最期の地としてエネオスは繁盛したそうな
[7507.729] usa451: まだやれるって！
[7508.429] shumatsu623: ハンサム「俺か？俺なのか？」
[7508.909] karimen4: しんみりｗ
[7509.585] kinokoyaki: ｗ
[7509.738] ぷらさん: ハンサムゴー迎えにきてよかった
[7510.331] poyoyon915: ハンサム号すぐ来たのすごくない？
[7510.630] hanzou3: 補充くる？
[7510.783] sne_con: まあそれくらい本気だったんだな
[7511.917] (S)waradosa: 俺まだいけるのに・・・って顔してた
[7512.717] chahaaaaan: これはおもろい
[7513.233] サライ: クビにするのが優しさ
[7513.274] セツリ: ちょっとしんみりするよね
[7513.783] (S)junjamaica: こういう時こそえいた歌え！
[7514.226] (S)gyu_nyuu_pann: 切ない
[7515.467] Hitode_noko: しんみり
[7515.970] kusowarota: ちゃんと会話減った
[7516.323] (S)昼さん: デスゲーム感
[7517.270] xxxmach: そういえば原作もリタイアさせてたｗ
[7517.518] wonderhit1: 漫画、beasTV、ジコケン、ウメ散歩………
[7517.619] porcupinepine: 噛みしめて行こうな
[7518.136] toyplastics: 最後の最後でみんなが諦めそうになった時に駆けつけるハンサム号
[7518.541] spring__thief: 折笠の次は誰になるかな
[7518.752] tama_zx61: 焼肉だけ食うか
[7520.382] akiuri7521: 1.2日目ならまだ笑えたけど4日目にもなると寂しさが勝るな
[7520.787] (S)Areca129: これでまたハンサムさんが脚本で漫画をｗ
[7521.014] une3333: ちょっとしんみりしちゃったもん
[7522.181] fin_fannel: 聖地巡礼w
[7522.362] (S)メタルぱんだ: みんな悼んでる…
[7522.723] ごまさんです: おい
[7523.761] そらたま: また8年後だね
[7525.191] 楚々: まず病院行ってほしいですねえ
[7526.142] balthazar000: 一回目のクビ話同様にマジかーしか言わなかった、、、
[7526.332] tw_numa: 1人消えた
[7526.763] 大先導者抬冝: トラボ補充要員
[7528.125] (S)enco201133: ここちょっとした聖地になりそう
[7529.381] ve968: 補充は無理だよ、ずるいし全員奢りやで？どんだけ金かかんねんw
[7530.573] にわごり: おい、やめろｗ
[7532.236] (S)大鳥秀ん: 残りのみんなもこれを乗り越えないとな
[7533.487] sengoku_iori: 昼休みになったんで見に来ましたぁ～
[7534.185] chahaaaaan: トラボ行け
[7534.420] (S)yoshiaki1986: 酒楽しもう！
[7534.951] akinikuihuku: これを漫画にしてくれ
[7536.277] kazukitaiga: さあ次は誰かな
[7536.892] Jmong78: Street Walking 6 😁
[7538.224] nitamago33: KSK結局1人ｗ
[7540.487] (S)Lyphard1710: 折笠さんの死を8500人が見届けた・・・
[7540.977] moroku0w0: 膝怪我してないといいけど
[7543.000] porcupinepine: ハンサムの代わりはいないからなぁ
[7545.048] ゴン太マン: これで一番飲んで食ってして楽しそうにしてたら笑う
[7546.562] まとご: 誰がハンサムの杖装備したんだ？
[7546.825] benn01234: そんなこといったらKSKはどうなるんだ
[7547.751] しずさん: あそこにハンサムの慰霊碑立てないか？
[7551.459] かみこくりょう: BibleThump
[7551.542] une3333: kskさん1人のままか...w
[7554.081] Aigo15: めっちゃ健康的でええやん
[7555.450] (S)gyu_nyuu_pann: 杖持ってるの誰?
[7560.429] 寝るポイント: KSKの第一声の「どうすんの？帰る？」がドライ過ぎて引いたｗ
[7562.961] potesaraudon: いつのまにか北上来とるやん
[7565.794] balthazar000: Dが受け継いだ
[7566.140] (S)byte1214: 大けがになる前に退くのも勇気
[7569.325] (S)junjamaica: 誰か感動の編集頼むｗ
[7569.616] ペプシ男: 逆に解き放たれてめちゃ笑顔で飯食うかも
[7570.156] ponnu3: 昼休み中にいいシーンもってきたな
[7571.589] gan_riki: カスマン…？
[7572.968] しろしずく: 影慶みたいに帰ってこないかな
[7573.857] (S)ｾﾀﾒﾝ: KSK乗ってほしかったやろな
[7573.963] (S)ノア1844: ちなみに着いて来ても自腹は変更になった感じですか？
[7574.819] (S)yoshiaki1986: ハンサム号来るの速すぎてビビったし笑った
[7575.959] Nishi_Poteto: ついに一人いったか…
[7578.134] 大先導者抬冝: 健康第一
[7578.819] ぐぐっす: 舗装が・・・
[7579.445] tw_numa: カネマン
[7589.338] (S)昼さん: ハンサム号が迎えに来るところ+２億点
[7593.447] gan_riki: カネマンだったか…
[7595.860] (S)EDN3rd: でもハンサム号をまた見ることになりそう
[7596.226] 楚々: ギアあげる＞
[7596.442] (S)kinazoukun: ｋｓｋはサポートしてくれるけど仲間外れ感は否めないからなぁｗ
[7596.663] ぷらさん: ゆっくりいってお昼ごはん
[7597.187] chin_56_: 主人の危機！
[7598.330] sengoku_iori: 折笠さん、逝ってしまった？
[7598.423] tabibitox: 準備してたのかもｗ
[7598.688] (S)manieramaniera: 折笠トレンド入りしないかなぁ
[7599.689] showsbsp: 察知していた
[7599.813] porcupinepine: 呼べば来る関係
[7600.107] komine58: すぐ来たｗ
[7600.165] jtopnbsd: マジで来ると思ってなかったｗ
[7601.368] une3333: 6時間かあと
[7601.429] balthazar000: kskは会話相手欲しかっただろうに
[7602.465] habutaedango: 左側歩くほうがなんとなくおちつく 対向車のせいかな
