[10.418] rioniku1515: うおおおおおおお
[10113.271] nostalgic8451: なんかこの会話胃がムカムカする
[10114.229] やくとみ: わざと使ってくれてる感www
[10115.576] umime: なんか会話がきもくね
[10118.430] (S)にわすずめ: この会話きめぇ
[10119.592] 愛の林檎: 違和感すごい
[10120.557] Ichigo_Strawberry15: wwwwww
[10120.668] shurimino: 何言ってるかわかんなくなるわw
[10120.995] waon_point: フラトラはクラシックだぞ
[10121.520] (S)雨傘ライ: www
[10122.351] 神崎立夏: www
[10123.386] (S)gottumal: 頭おかしくなりそう
[10123.432] (S)sora_mameee: ｗｗｗｗｗｗｗ
[10123.518] nobume0v0: www
[10124.617] ひなたやで: www
[10124.781] ホトトギス: この会話きめぇよwww
[10124.882] (S)baceneKo: 報告がめんどくさくなったｗｗ
[10124.912] yona_0724: wwww
[10125.023] Ishio_62113125: wwwww
[10125.778] えりさ_: wwwwww
[10126.373] kawaharaya: wwwwww
[10126.605] kurose_i: ｗｗｗｗｗｗ
[10126.836] (S)ベニマル: wwwwwwwww
[10127.478] Rino_238: wwww
[10127.557] tanuki_pan: wwwww
[10127.748] (S)mrgrtpsr: wwwwwwwwwwww
[10128.074] 愛の林檎: wwwwwwwwwwwwwwwww
[10128.322] (S)kuugay0905: wwwwwwwwww
[10128.345] つよいこ: wwwww
[10129.865] (S)惰性さん: ｗｗｗｗｗ
[10130.478] (S)nekomrnn930: wwwwww
[10130.503] そふぃ3: wwwwwwwwwwwwwww
[10130.864] (S)雨傘ライ: こちら側w
[10130.909] melonmelo_: wwww
[10130.999] mochiusap: 言いたいだけだろw
[10131.458] ruchi_13: wwwwwwwwwwww
[10131.706] higiomi: wwwww
[10131.864] ほのぼの: wwwww
[10131.865] rosemary0920: wwwwwwwww
[10131.892] あげだし丸: wwwwww
[10132.377] (S)いとりお: wwwwwwwwww
[10132.438] mikan_san: 修羅の道だぞ
[10132.473] (S)kagami_10_14_: wwwwwwww
[10134.009] goriie1222: リスナーも言い出すぞｗ
[10134.674] mitora2916: こーれ明日になったら変わってます
[10134.733] 愛の林檎: いいんだwwwwwwwww
[10135.825] (S)you_28: wwwwwwwwww
[10137.864] tanuki_pan: 広めるんかww
[10138.826] (S)Ruria00: クラシック...?
[10139.495] (S)にわすずめ: wwwwwwwwwwww
[10140.549] ~MISSING_COMMENTER_INFO~: あーｗ
[10140.690] minto13579: wwwwwwww
[10141.855] Ichigo_Strawberry15: wwwwwwwwwwwwwww
[10141.972] ayunosioyaki0223: www
[10142.010] yoichimu: wwwwwwwwwwww
[10142.059] (S)雨傘ライ: www
[10142.581] himikokichi_06: wwwwww
[10142.655] Ishio_62113125: wwwwww
[10142.983] ruchi_13: オセロwww
[10143.693] nekodama2155: wwwwww
[10145.113] (S)ログリア: wwwwww
[10145.335] rosemary0920: wwwwwww
[10146.684] (S)いちうら: 広めんな
[10147.163] 神崎立夏: 洗脳してくのか
[10147.331] (S)ベニマル: オセロ式 wwwww
[10147.771] (S)baceneKo: えええ
[10148.046] shurimino: wwwww
[10148.247] Ishio_62113125: 侵食www
[10148.284] tanuki_pan: 感染ww
[10149.562] kakeru_0183: デジスレかぁ
[10150.418] 神崎立夏: はぇー
[10151.095] minto13579: ウィルスかなんかなん？ww
[10151.801] ひなたやで: あー
[10152.368] Turtle2465: へーwww
[10155.102] (S)nekomrnn930: www
[10158.358] つよいこ: デジスレ言うねー
[10158.482] sai_ironi11: !uptime
[10158.743] yukimaru022: デジスレか
[10158.757] (M)Nightbot: らっだぁ が配信を始めてから 2 hours 49 minutes 23 seconds 経過しています。
[10158.983] wakahr: きっしょw
[10159.597] (S)m_sakuta: radaoQuiche
[10160.256] (S)北のまりも: わかってなかったんかｗ
[10160.580] 年中頭痛: デジハリ?
[10162.849] えりさ_: www
[10163.534] そふぃ3: はぇー
[10167.104] 愛の林檎: wwwwwwwwwwwwwwwww
[10167.355] (S)mrgrtpsr: wwwww
[10171.525] yukimaru022: デジスコとしか言わんなぁ
[10172.836] kazuuu_1129: !uptime
[10173.182] (M)Nightbot: らっだぁ が配信を始めてから 2 hours 49 minutes 38 seconds 経過しています。
[10173.970] umi_umiy: スロットみたい
[10174.222] koyaren: 立てるんかい
[10174.528] mikan_san: わこつ〜
[10176.421] (S)itoido: まじでどうでもいい豆知識聞かされてる
[10176.730] sennkou28: 立てる？
[10177.164] warabimoti0902: レシコ野放しにするのは危険
[10177.716] akaihi: デジモンスレ?
[10177.941] redooosannn: スレッドビジョンスコープ
[10177.985] 年中頭痛: スリットみたいなだな
[10178.246] touuhu: かっこいいけどね
[10178.250] 愛の林檎: ならデジスコでいいやん
[10179.255] mitora2916: RE強いんだがねぇ
[10179.474] マルゲリータ: 1
[10179.997] 神崎立夏: 思った
[10181.007] そふぃ3: wwwwwwwwww
[10181.220] Eye_39: スウェットみたいな
[10181.413] crowsuke96: 乙
[10181.775] if0990: 1
[10182.802] (S)雨傘ライ: w
[10182.997] つよいこ: www
[10183.213] 愛の林檎: スレ立て乙
[10183.220] kawaharaya: w
[10183.226] タクトン: ww
[10183.332] (S)baceneKo: スレ？
[10184.044] (S)hinaaaaad: チーム名ショガン募だな
[10184.171] nobume0v0: w
[10184.255] えりさ_: wwwwww
[10184.256] jasmugi: スレッドやねそれは
[10184.276] yoichimu: 1
[10184.295] そふぃ3: うめ
[10184.507] waon_point: たておつ
[10184.727] dokukinoco: 1乙
[10184.789] tugussiy: 建てるか？
[10184.801] yuna_aaaaaaaaa: アンチスレ
[10185.339] who_tawn: デジタルスレットが欲しい
[10185.466] (S)you_28: 乙
[10186.139] goriie1222: じゃあ今度からデジスレやな
[10186.365] nekodama2155: 乙
[10187.217] rosemary0920: スレ
[10188.446] Ichigo_Strawberry15: 初カキコ、ども
[10188.680] (S)Ruria00: 乙
[10188.917] (S)kiiwiii4649: ブルーザーも言わんけど
[10189.312] mikan_san: >>1
[10189.324] ika_tako_sakana: 1乙
[10189.563] (S)kagami_10_14_: 乙
[10189.750] 甘酒大好き: イッチコテハンはよ
[10189.862] kazuuu_1129: >>1
[10190.035] 神崎立夏: スペックはよ
[10190.508] nnmomo: 乙
[10191.043] ひなたやで: スレかぁ
[10191.211] tanuki_pan: ぬるぽ〜
[10191.270] mitora2916: 乙
[10191.768] ozokunchan: radaoOld
[10191.997] raime0905: 乙
[10192.375] (S)nekomrnn930: 乙
[10192.941] つよいこ: 古出てる
[10193.181] er__3: 電子掲示板
[10193.390] redooosannn: デジタルスレッドビジョンスコープgo
[10193.864] 22daifuku: 可哀想なＲE
[10195.806] yuna_aaaaaaaaa: 乙
[10196.595] おさけチャン: らっだぁって配信者知ってる？
[10197.100] ゆかりんりん: ガッ
[10198.227] (S)ばふちゃん: イッチ
[10199.078] おれおお食べ: ガッ
[10199.176] 狐日和2014: 乙
[10199.648] (S)yu_hi3: ksk
[10200.495] (S)baceneKo: radaoOld
[10202.125] (S)kagami_10_14_: ksk
[10204.344] mikan_san: ガッ
[10204.955] kazuuu_1129: ksk
[10207.547] waon_point: イッチボコボコでワロタ
[10209.763] (S)Ruria00: ksk
[10211.616] ruchi_13: wwwwwwwww
[10213.833] nekodama2155: wktk
[10214.000] そふぃ3: wwwwwwwwwwwww
[10216.322] (S)雨傘ライ: www
[10216.578] nonsugar017: www
[10216.801] 愛の林檎: wwwwwwwwwwwwwwwww
[10222.601] ぱゆゆ: wwwwww
[10226.969] Ishio_62113125: そうわよ
[10228.849] Eye_39: でたわね
[10236.482] tiger_bay: そうわよ聞きなれちゃった
[10240.005] menecchi: チーム名 スレットレンジャーブルーズ
[10240.157] (S)Ruria00: そうでがんす
[10244.707] あげだし丸: ガンス返して
[10250.084] (M)Nightbot: サブスクdiscordの入り方はこちら→https://twitter.com/rader2525/status/1167079316754067456
[10256.402] Ishio_62113125: 1
[10263.396] (S)しああき: wwwwwwwww
[10263.509] (S)sora_mameee: ｗｗｗｗｗｗｗｗ
[10264.036] (S)baceneKo: ｗｗｗ
[10264.568] (S)にわすずめ: wwwwwwwww
[10265.121] minto13579: wwwwwwwwww
[10265.148] oreo_oic101: wwwwwwwww
[10265.301] ika_tako_sakana: ｗｗｗｗ
[10265.669] (S)きのここ: wwwwwwwwwww
[10265.786] (S)ユナク: wwwwww
[10265.854] えりさ_: wwwwww
[10266.396] (S)雨傘ライ: www
[10266.412] kawaharaya: wwwwww
[10266.446] rosemary0920: おい
[10266.451] (S)いちうら: ｗｗｗｗｗｗｗｗ
[10266.583] himikokichi_06: wwwwwww
[10266.595] goriie1222: ｗｗｗｗ
[10266.769] ひなたやで: wwww
[10267.010] (S)あーしゃん: wwwwwww
[10267.118] aina___10812: ｗｗｗｗｗｗｗｗｗｗｗｗｗ
[10267.192] くろざき: wwwwww
[10267.243] sunomono8: wwwwwwwwww
[10267.648] nakihai556: wwwwwwwwww
[10267.714] 愛の林檎: wwwwwwwwwwwwwwwww
[10267.759] (S)ベニマル: wwwwwwwww
[10267.797] わるぷるぎしゅ: wwwwwwww
[10267.822] Ichigo_Strawberry15: wwwwwwwwwwww
[10267.872] (S)kuugay0905: wwwwwwwwww
[10267.888] (S)Ruria00: wwwwwww
[10267.912] (S)しああき: フェイントwwwwww
[10267.966] Ishio_62113125: wwww
[10268.014] 神崎立夏: wwwwwwwwwwww
[10268.166] そふぃ3: wwwwwwwwwwwwwwwwwwww
[10268.430] ruu_ha: wwwwwwwww
[10268.437] nobume0v0: wwwwwwwwww
[10268.575] starmooni1: wwwww
[10268.894] (S)mrgrtpsr: wwwwwwwwwwww
[10268.962] kobamaru_59: wwwww
[10268.972] _ひゅーす: wwwwww
[10269.169] (S)ログリア: wwwwwwww
[10269.181] ぱゆゆ: wwwwww
[10269.195] siyu_25: wwwwwwwww
[10269.259] kurose_i: ｗｗｗｗｗｗ
[10269.313] drem_chan: w w w w w w w w
[10269.417] タクトン: wwwww
[10269.580] (S)矢知: wwwwwwwwww
[10269.789] Rino_238: wwwwwwww
[10269.989] ayunosioyaki0223: wwwwwwwwwwww
[10270.574] (S)惰性さん: ｗｗｗｗｗｗ
[10270.716] (S)nekomrnn930: wwwwww
[10270.744] kinugoshi_douhu: wwwww
[10270.834] おじょーー: wwwww
[10271.072] shurimino: wwwwww
[10271.149] (S)kagami_10_14_: wwwww
[10271.305] (S)suimin_02: wwwwww
[10271.325] スペルタン: www
[10271.774] (S)バナナ民: wwwww
[10271.911] remiiiii_28: wwwwwwwwww
[10272.020] (S)seillane: wwwwwwwwwwww
[10272.552] のらごま: wwwwwwwww
[10272.681] omomo67: wwwwwwww
[10273.111] (S)わらびもち_11: wwwwwww
[10273.211] ruchi_13: www
[10274.223] すいぺりあ: wwwwwww
[10274.286] mirina017: wwwwww
[10274.390] 蘇生しました: www
[10274.813] (S)ユナク: wwwwwwww
[10276.758] まだら25: wwwww
[10276.889] ネオだいる: わこらだ
[10278.348] Ichigo_Strawberry15: 騙されたなぁ！
[10278.536] (S)baceneKo: 騙されたな！！
[10279.092] (S)golden_na_ringo: なにっ！？
[10279.166] nonsugar017: いい声でてたなあw
[10280.029] charlotte0ra: wwwwww
[10281.072] (S)ユナク: ww
[10281.229] (S)golden_na_ringo: ｗｗｗ
[10283.444] 愛の林檎: 上手いねぇwwwwwwwww
[10285.348] (S)いちうら: なに！？！？！？
[10285.963] (S)mrgrtpsr: wwwwwwwww
[10286.578] (S)seillane: なにぃ！
[10287.399] ミニミニ: とれてる？w
[10291.123] (S)Ruria00: めっちゃいい声だったw
[10298.561] yukimaru022: さすがにプレデターか
[10299.230] スペルタン: なにぃ！？
[10303.949] (S)golden_na_ringo: ばれてーら
[10303.973] (M)Nightbot: YouTubeにクリップ集を投稿していきたいので、面白かったシーンなどを>>"タイトル"<<をつけてクリップ作成お願いします。画面の右下にクリップ作成ボタンがあります。>>"タイトル"<<を付けて作成してもらえると後でクリップを選出しやすくなります。よろしくね
[10306.361] (S)ユナク: おおお
[10308.496] Ishio_62113125: やたー
[10314.912] Ichigo_Strawberry15: wwwwwwwww
[10316.190] (S)にわすずめ: wwwwwwwww
[10317.572] 愛の林檎: かっけぇ
[10317.811] nakihai556: wwwwwwwwwwww
[10317.895] 神崎立夏: wwwwwwwww
[10318.047] nobume0v0: www
[10318.610] えりさ_: wwwwww
[10318.779] (S)yummy2580: wwww
[10319.114] (S)sora_mameee: ｗｗｗｗｗ
[10319.840] ayunosioyaki0223: wwww
[10320.627] (S)itoido: ｗｗｗｗｗ
[10320.721] (S)ウツル: ｗｗｗｗｗｗｗ
[10320.815] ひなたやで: 可変！？
[10322.105] yoichimu: wwwwwwww
[10322.136] (S)いちうら: ｗｗｗｗｗ
[10322.189] マルゲリータ: 可ス？
[10322.304] めるめ: きもww
[10322.315] mirina017: www
[10322.561] (S)ログリア: wwwww
[10322.564] Ishio_62113125: 可変?ww
[10324.027] 愛の林檎: れいーどがwwwwwwwww
[10324.073] rosemary0920: wwwwwww
[10324.680] Ichigo_Strawberry15: www
[10325.068] アーユン: 死んでまうwwwwwwww
[10325.173] aina___10812: れいーど！ｗｗ
[10325.932] ika_tako_sakana: 言っとる場合かー！！
[10326.683] kazuuu_1129: ぐええｗｗｗｗ
[10326.863] charlotte0ra: wwwwwwwww
[10327.088] kawaharaya: wwwwww
[10327.686] (S)にわすずめ: それどころじゃねぇwwwww
[10327.762] 年中頭痛: ぐえええ
[10328.244] (S)惰性さん: ｗｗｗｗｗｗ
[10328.319] shurimino: wwww
[10328.534] tanuki_pan: カヘンに夢中になってる間にw
[10328.641] yukimaru022: ｸﾞｪｪｪ
[10329.326] るきち: ぐえー
[10329.558] ruchi_13: wwwwwwwwwwww
[10329.855] (S)golden_na_ringo: くっさぁ
[10333.896] ひなたやで: www
[10337.593] Eye_39: カヘン戦争
[10338.235] goriie1222: 可変ほしい
[10339.712] (S)kagami_10_14_: かすって呼んでる先輩いた
[10340.176] omoti1208: wwwwwwwww
[10343.160] (S)にわすずめ: まま…？
[10343.677] (S)ユナク: wwwwww
[10344.167] ayunosioyaki0223: wwwwwwwwwwwww
[10344.420] Ishio_62113125: お母さん！？
[10344.587] kazuuu_1129: 複雑...
[10345.091] kakeru_0183: 1,2倍どうするのw
[10345.486] himikokichi_06: wwwww
[10346.095] アーユン: ！？
[10346.356] (S)あーしゃん: wwwwwww
[10346.937] yukimaru022: 複雑w
[10347.020] 柗原: wwwwww
[10347.087] (S)咲虎: wwwwwwww
[10347.214] (S)baceneKo: 複雑ー
[10347.313] もずく_37: wwwwwwww
[10347.510] ~MISSING_COMMENTER_INFO~: えｗ
[10347.576] Eye_39: 草
[10347.849] nobume0v0: wwwww
[10348.495] 神崎立夏: wwwwwwwwwwww
[10348.550] kawaharaya: www
[10348.737] ruu_ha: wwwww
[10348.755] (S)nekomrnn930: www
[10348.970] lara_3o: wwwwww
[10348.975] mikannn_0117: wwwwww
[10349.030] (S)yu_rayui: wwwww
[10349.315] omomo67: wwwwwww
[10349.565] えりさ_: wwwww
[10349.589] そふぃ3: おっとwwwww
[10349.627] aki_mokomoko0209: wwwwww
[10349.659] koyaren: 複雑やね…
[10349.780] おるかす: wwwwww
[10349.782] 愛の林檎: wwwwwwwwwwwwwwwww
[10349.845] 年中頭痛: 複雑ー
[10349.971] (S)雨傘ライ: www
[10350.536] (S)mrgrtpsr: wwwwwwwww
[10350.676] kagura_kiba: wwwwww
[10350.729] Ichigo_Strawberry15: wwww
[10351.035] shurimino: www
[10351.285] raime0905: wwwwww
[10351.504] if0990: 複雑すぎるｗｗ
[10351.777] (S)sora_mameee: 複雑すぎるｗｗ
[10352.322] ぱゆゆ: wwwwww
[10352.566] まだら25: wwww
[10352.679] siyu_25: wwwww
[10353.048] kazuuu_1129: >>1
[10353.071] (S)Fukenn59: 闇深いな
[10353.237] おじょーー: 1
[10353.338] crowsuke96: 1
[10353.609] (S)わらびもち_11: wwwwww
[10354.363] アーユン: 1
[10354.484] Ishio_62113125: 1
[10354.900] (S)ko_do_1123: 1
[10355.287] 甘酒大好き: １
[10355.646] em21__: 1
[10355.991] (S)baceneKo: １
[10356.493] aina___10812: １
[10356.761] (S)コムギ_: 1
[10356.893] (S)kuugay0905: 1
[10356.937] koyaren: 1
[10357.062] (S)yummy2580: 1
[10357.164] ぴーやぽう: 1
[10357.339] (S)nerimaki0203: 1
[10357.385] truthdayo: 1
[10357.424] shi__409: 1
[10357.544] teisomochi_08: 1
[10357.561] ~MISSING_COMMENTER_INFO~: １
[10357.651] (S)kagami_10_14_: 1
[10357.896] なぷスタ: radaoKun
[10357.919] つよいこ: 1
[10358.067] ta_tago: １
[10358.068] raime0905: 1
[10358.376] うーろんてぃ: >>1
[10358.470] Rino_238: 1
[10358.562] (S)惰性さん: １
[10358.727] (S)nekomrnn930: 1
[10358.801] sidemenuhapotatode: 乙
[10358.804] マルゲリータ: 乙
[10358.990] 愛の林檎: スレ立て乙
[10358.998] Ichigo_Strawberry15: 1
[10359.055] Gomichandovuti: 1
[10359.490] (S)ログリア: 1
[10359.534] (S)ベニマル: 1
[10359.728] (S)ユナク: 1
[10360.262] (S)いちうら: １
[10360.798] taboyama: 1
[10360.936] (S)にわすずめ: スレ立て乙
[10361.049] kakeru_0183: イッチ
[10361.531] (S)big___melon: 1
[10361.686] kakyouin0726: 1
[10361.817] sii_411: 1
[10362.209] sasamaru_1217: 1
[10362.557] 神崎立夏: イッチ
[10362.771] gawrib: あ
[10362.927] shurimino: 1
[10363.024] Ishio_62113125: スレ立て乙
[10363.025] _ヴォク: スレ立て乙
[10363.321] (S)yu_rayui: 1
[10364.531] who_tawn: 死んでる人GOGO言ってるw
[10364.722] (M)Nightbot: サブスクライブはこちら https://www.twitch.tv/products/raderaderader/ticket Primeの方は無料でスポンサー登録ができます→  https://twitch.amazon.com/prime
[10365.706] 年中頭痛: いっちがスレ立てた
[10366.040] mitora2916: 1
[10366.629] かえるぴよ: イッチ
[10367.379] nattu__: itzy
[10368.331] たこわささん: イッチリーベディッヒ
[10372.230] ayunosioyaki0223: wwwwwwwwwwwwwwwwww
[10372.887] (S)にわすずめ: wwwwwwwwwwww
[10373.063] (S)baceneKo: ｗｗｗ
[10373.785] ~MISSING_COMMENTER_INFO~: えｗ
[10373.924] if0990: ｗｗｗｗｗｗｗｗｗｗｗｗｗｗ
[10374.361] remiiiii_28: wwwww
[10375.228] (S)nerimaki0203: www
[10375.228] gawrib: wwwwww
[10375.733] ぱけ: ｗｗｗｗｗｗｗｗｗｗ
[10375.802] tanuki_pan: あんぱんまーん
[10376.022] (S)kuugay0905: wwwwwwwwww
[10376.521] (S)ログリア: wwwww
[10376.563] (S)いちうら: ｗｗｗｗｗｗｗｗｗｗ
[10376.579] rinka59: !?
[10376.599] ika_tako_sakana: ｗｗｗｗ
[10376.767] (S)ユナク: wwww
[10376.842] (S)yu_rayui: wwwwww
[10377.075] (S)にわすずめ: はい
[10377.293] おじょーー: あ
[10377.451] 愛の林檎: それやめろwwwwwwwwwwwwwwwww
[10377.563] つきいろ: wwwwww
[10377.643] マルゲリータ: wwwww
[10377.661] ぴーやぽう: wwwwwwwwwww
[10377.833] yona_0724: wwwwwwwww
[10378.078] charlotte0ra: wwwwwwwwwwww
[10378.087] そふぃ3: アソパソマソ！？
[10378.094] nakihai556: wwwwwwwwww
[10378.159] ruchi_13: はい
[10378.161] アーユン: はい
[10378.485] ayunosioyaki0223: よいしょー
[10378.705] ねぎカレー: radaoHatena2
[10378.745] melonmelo_: wwwwwwwww
[10378.875] 神崎立夏: ドラえもんおるwww
[10378.973] ~MISSING_COMMENTER_INFO~: ｗｗｗｗ
[10379.099] 弥紅: ｗｗｗｗｗｗｗｗ
[10379.341] (S)ウツル: はい
[10379.392] kagura_kiba: wwwwwwwww
[10379.490] kakeru_0183: はい
[10379.618] つよいこ: wwww
[10379.698] (S)sora_mameee: はい
[10379.750] Ishio_62113125: wwwww
[10379.797] Ichigo_Strawberry15: wwwwwwwwwwwwwww
[10379.854] oreoreo5: wwww
[10380.116] kuduki52: え
[10380.264] (S)nerimaki0203: はい
[10380.509] えりさ_: はい
[10380.524] (S)Ruria00: wwwwwww
[10380.538] テープ職人: ww
[10380.658] mikannn_0117: www
[10380.676] kinugoshi_douhu: はい
[10380.691] そふぃ3: はい
[10380.720] もずく_37: はい
[10380.782] (S)ユナク: はい
[10380.903] (S)あーしゃん: wwwwwww
[10380.931] くろざき: wwwwww
[10380.936] うーろんてぃ: はい
[10380.955] (S)にわすずめ: radaoG
[10381.010] マルゲリータ: gg
[10381.020] siyu_25: はい
[10381.104] (S)yu_rayui: はい
[10381.156] akaihi: はい
[10381.239] yoichimu: wwww
[10381.290] sunomono8: wwwwwwwwwwww
[10381.408] tanuki_pan: はい
[10381.458] if0990: 今日はこれでいいや
[10381.644] (S)雨傘ライ: www
[10381.757] kawaharaya: wwwwww
[10381.898] yona_0724: はい
[10382.100] (S)抹茶の午後: ｗｗｗｗ
[10382.165] aeyuma: www
[10382.289] (S)izayoi966: はい
[10382.332] もずく_37: wwwwwwww
[10382.343] (S)ログリア: はい
[10382.347] nazu_7z: ｗｗｗｗｗ
[10382.361] (S)惰性さん: ｗｗｗｗ
[10382.425] ruchi_13: radaoRIP
