[30.309] 卯尾市場: DinoDance
[7065.033] sgthr7: だいぶしてる
[7066.377] trialgabber: まめスパさんも結婚されてるんですか？
[7066.386] 蒼い人: 戸愚呂
[7067.482] nimono44: か、かっこいいタル〜
[7067.849] veronica_ash: まめスパさんは結婚してないの？
[7069.786] Dev9ru: 昔のウメちゃんにしてもらいたかった
[7070.167] acis3983: ちくちく
[7070.363] (S)鉄板: 毎日ウーバーしてんねんぞ！
[7071.076] (S)EMA__chan: ベース買おう
[7071.596] (S)mukubado2: 差し歯全部純金にします？
[7072.786] atamamiru: 戸愚呂のサングラス…
[7073.249] kaeruseijin1008: 高級なうんこ飲んだりしてるだろ！
[7074.592] kitori_17: ブランド品着てるしよお
[7074.626] (S)godog02: この事務所とかさー
[7074.862] hyuoshi: 変なサングラスも買ってたし
[7075.211] toto3210119: 毎晩ウーバーはすーごいよ
[7076.165] (S)召喚師沙英: あと、5分よー
[7076.477] (S)港区ザンギエフ: 指輪ジャラジャラ付けて金の入れ歯しろ
[7085.526] sai0079: 持ち家あるんですか？
[7086.199] tonfa123: 戸愚呂メガネ買った時は金持ちなんやなと思った
[7087.177] (S)よぞらかげ: ハイタニ理論
[7087.307] (S)vra_oji: 振る舞いと言うか後輩への奢り方豪快ですよね
[7088.115] handol_handol: 金ありそうな振る舞いって何？
[7089.284] kangakus: 札束風呂入って豆スパに馬乗りになってるじゃんね
[7089.488] h_sigi: 札束風呂に入って宣材写真を撮れっていってんの！
[7092.272] honekawa09: フェラーリとか乗ってよ！
[7096.122] lm312v04wo: ウメちゃん「ファミマのTシャツ最高」
[7096.584] (S)flaaaatt_: flaaaatt_ subscribed with Prime. 
[7097.765] Dev9ru: まっじでウメちゃん金つかっている感じねえのよ
[7098.172] kaeruseijin1008: こくにい こくにい
[7101.056] (S)godog02: 草
[7101.499] びりびり0810: あ
[7101.541] munou_7851ae: ブリンブリン買うと聞いて
[7102.036] ryu_kirino: wwww
[7102.704] EZ_Eleonore: w
[7103.022] あちゃの: 子供部屋おじさんってウメちゃんが起源なんだよね
[7103.122] しぼみ: 売れとる
[7104.347] humi_akira: こくｗｗ
[7105.282] (S)田中脊髄剣田中: あ
[7105.536] (S)港区ザンギエフ: こく……
[7105.925] kitori_17: ええええｗｗｗ
[7106.396] shyuing: wwww
[7106.856] ぜんでん坂人生: 遊びでスト６してるのに負けるとあんなにストレスあるのに、どぐらさんって、ストレスどうしてるの？ないの？
[7106.977] (S)vra_oji: うわ
[7107.098] toto3210119: 目ざとい
[7107.936] oomorisoba: Loeweか
[7109.518] ささみ橋: 売れてる！？？
[7109.781] (S)acrofiora: 変わっちまったな
[7109.857] whitemagicianboy: 売れたこく
[7109.921] (S)nyarlbini: 俺でなきゃ見逃しちゃうね
[7110.861] arugado: うっわ
[7111.874] urumax999: それはもう売れてる
[7112.224] (S)港区ザンギエフ: こくさぁ
[7112.625] (S)gularain: わあ
[7113.232] kitori_17: こ、こくがロエベ.....!!ww
[7114.459] ねじゼリー: ｗｗｗ
[7116.730] (S)よぞらかげ: 変わっちまったな
[7117.656] てつやん: 俺じゃなかったらみのがしちゃうね
[7117.692] tinpantarou: 確認しっかり
[7119.243] (S)港区ザンギエフ: 汚ねぇ男だよ
[7120.212] (S)LooseDash: あー売れかけ営業できないじゃん
[7120.272] ヒースシザリン: う、売れてる…！
[7120.739] trialgabber: どぐらさんのカバンのブランドは
[7124.186] (S)mukubado2: こ、こく…まさか…
[7124.934] (S)eruka04: 売れてますやん
[7125.650] (S)muzai0128: ロエベに謝ったほうがいい
[7126.181] ｾﾀﾒﾝ: 「俺もそうなりたい」って思えるようにするのはいいことなのかどうか、っていう悩みはあるのかもしれない
[7126.819] (S)yukikaze083: ウメちゃんは企画に金使ってるイメージ
[7130.265] kitori_17: kokuga
[7130.462] ranbin5656: 物欲多い人は自然とならないのかも
[7132.601] hirasyain77: もう売れかけとは言わせない
[7134.607] (M)(S)ぱぱすぬわ: こくは稼いでるのに隠してる？
[7137.063] whitemagicianboy: どぐらさんのサングラスは
[7137.064] sgthr7: おもしろおじさんだったはずでは…！
[7138.596] shamoa7: DIESEL?
[7138.994] 蒼い人: サウジ勝ってもじょう様の資産とKSKの借金に届かないって夢ありますか？
[7139.036] inkgran: せっこ
[7139.791] (M)墾田永年私財砲: レジ袋っすよ！
[7140.945] kitori_17: こくがロエベはちょっと
[7144.179] kangakus: 豆スパにもたせてるもんな
[7144.614] (S)LooseDash: まめスパ、密告を
[7144.655] urumax999: 戸愚呂のメガネの値段
[7146.694] toto3210119: 体裁の野崎
[7146.919] (S)godog02: そこで寛容さをアッピル
[7148.051] (S)vra_oji: 皮装備のロエベに敵うはずがにぃ
[7149.537] 呪縛衆: 大阪の人ってビニール袋じゃないの
[7150.606] (S)mukubado2: そらもうズボンのポッケにガツーンよ！おぉん
[7151.611] (S)acrofiora: ｗｗｗ
[7151.670] (M)墾田永年私財砲: あーーー
[7151.877] しぼみ: うおうお
[7152.602] (S)godog02: 草
[7152.846] kaeruseijin1008: おい！
[7153.218] れなまる〇: (# ﾟДﾟ)
[7154.960] yuu071: 時計とかは？
[7155.784] shyuing: 草
[7155.944] (S)nyarlbini: おぉん
[7156.017] (S)よぞらかげ: ぱっつぱつ
[7156.525] びりびり0810: まあまあまあ
[7157.864] kitori_17: はいマルジェラ〜
[7158.557] toto3210119: うおおおおおお
[7158.603] (S)港区ザンギエフ: うーーーーわもう
[7158.806] (S)mukkie3: アケコンどう運搬してるの？ヨドバシの紙袋？
[7159.633] (S)はさいぬ: 紐ついてますよ
[7159.998] OldTypeOji: とりあえずどっかいってくれｗ
[7160.010] Dev9ru: ときどはアケコン運ぶために軍隊向け
[7160.684] trialgabber: ズボンのポケットにねじ込む！！
[7160.894] (S)LooseDash: ガビガビガビガビ...
[7161.946] juhqn: ふーん
[7162.858] sgthr7: きついって
[7163.505] (S)鉄板: 謙虚にアッピルしてくる
[7164.832] (S)mukubado2: 使えればいいんじゃないの？
[7165.409] (S)ぶれお: 感じ悪いなあ
[7167.071] てつやん: ｵｰﾝ
[7167.598] こがや: ほんま
[7167.816] hyperion0123: いい時代だ
[7167.929] munou_7851ae: ブタ財布ｗ
[7168.343] (S)muzai0128: 財布はええ 車は？
[7170.051] tak1975: ゼッケン取れた体操服みたいな財布
[7175.725] 蒼い人: なんか高くて欲しいものある？
[7177.586] ｾﾀﾒﾝ: 支払いは任せろー！バリバリ
[7180.914] kuroteiro: 中学生が使ってるナイキのバック使おう
[7181.163] (S)sabamorphis: サングラスはプラダ
[7186.545] yagi0628aa: そいえば18時から何かあるの?
[7187.229] urumax999: これは？
[7190.076] (S)napo575: どぐらさんは戸愚呂の一発ネタをしたいがために高いグラサンを買える男
[7190.876] kaeruseijin1008: それはそう
[7191.937] ｾﾀﾒﾝ: そりゃそう
[7192.403] EZ_Eleonore: それはそう
[7192.693] (S)港区ザンギエフ: お前そういうことばっかしとったらあかんで
[7195.545] Dev9ru: アケコン運ぶときレバーのところ困らない？
[7198.026] (S)港区ザンギエフ: それはそう
[7202.958] れなまる〇: 自分が最強な気分になるためにやるもんよ
[7204.728] ryu_kirino: ゆうてもファッションしないとナメられるで
[7205.187] (S)LooseDash: 身だしなみの範疇越えるとね
[7206.751] (S)mukubado2: うーん正論
[7209.864] oomorisoba: そんなヴィレバンの柱みたいだった人が
[7210.274] toto3210119: それはそう
[7212.220] 蒼い人: 変なサングラスも自己満
[7213.068] 呪縛衆: 気にしてるのは自分だけ
[7214.512] ねじゼリー: そうですね
[7217.030] (M)墾田永年私財砲: 人生のモチベが上がるよね
[7218.663] hirasyain77: ﾌﾌｯ、てなるため
[7219.491] humi_akira: 他人に不快感あたえなかったら自己満足よね
[7221.973] 春詩音: なんて戸愚呂のメガネ買ったんですか？
[7224.248] juhqn: 髪型もそう
[7225.920] kaeruseijin1008: ていうか今日の服おじリーグなの今気づいたわ
[7229.154] ねじゼリー: それが仕事のモチベになる人とかいますからね
[7230.047] hyuoshi: プロはオシャレな方が一般受けは良くなりそう
[7231.207] ｾﾀﾒﾝ: ただ、必要な時に必要なだけの格好が出来るようにはしておかなければならん
[7239.486] (M)(S)こまっている: 今はこんなふうに語ってるのに昔パンイチ配信してたのやばい
[7244.701] 蒼い人: ケイオスのサングラス買って
[7248.622] れなまる〇: 人のファッションにごちゃごちゃ言うなって言うのはそういう
[7256.334] (S)vra_oji: キムタクがドンキでシャツ買ってたら明日から爆売れじゃんねぇ
[7266.275] (S)mukubado2: 話題の確保にもなると
[7266.748] てつやん: 腕時計はいいぞ
[7268.360] (S)港区ザンギエフ: でもこういう言葉を盾にしてクッソ小汚い格好で徘徊する奴は嫌い
[7277.228] kuginuka113: こんばんは。生誕めでたい。イースターですね
[7278.090] kaeruseijin1008: どうせイケメンだったらなんでも似合うしな
[7283.785] ｾﾀﾒﾝ: 結婚式に私服で行く人もいます
[7286.226] a21dc812: 道着に上半身裸でもいいんか
[7288.888] (M)(S)ぱぱすぬわ: 今おじリーグTですけど家からこれですか？
[7299.206] (S)港区ザンギエフ: この拳で 見極める！
[7300.736] ねじゼリー: 奥さんが言ってた服にいっぱいワッペンつけてた話好き
[7303.379] 蒼い人: 「奢りますよ」サイフ ベリベリベリィ
[7303.904] humi_akira: 集中！
[7304.252] (S)田中脊髄剣田中: そういえばビレバンの柱みたいキャップってまだ家に飾ってあります？
[7305.609] toto3210119: 逆切れ
[7305.745] (S)mukubado2: 目を逸らすな！
[7311.428] shyuing: 普段着かよ
[7314.314] ｾﾀﾒﾝ: 普通におじリーグはデザインがいい
[7319.940] てつやん: 道着はいいけどスカジャンとタオルがなぁ
[7323.739] urumax999: 格ゲーマーの服は貰い物ばかり説
[7326.154] (S)港区ザンギエフ: さすがにもうないか
[7326.216] acis3983: ヴィレバンの柱になれ
[7327.487] ささみ橋: www
[7329.170] veronica_ash: けどさぁ、彼女欲しいとか言うといてちょっとファッションとかきにしろよ、とか思いません？
[7333.204] (S)LooseDash: 野崎良のファッションはぎゃっさんプロデュースと聞いたんですが
[7344.210] ｾﾀﾒﾝ: ストリーマーもボルトルームだらけやしまあ
[7344.860] (S)mukubado2: ヴィレバンキャップまた作るべ
[7363.994] (S)ジューゴ: ジューゴ subscribed with Prime. 
[7367.584] kaeruseijin1008: 清潔感一閃
[7370.618] (S)港区ザンギエフ: 身だしなみ、少しくらいは気にせえよ
[7370.770] 59_tsubushi: トレモしないでランクマ行くのと同じ
[7371.113] toto3210119: 圧倒的正論
[7376.877] ささみ橋: ほんそれ
[7384.166] oomorisoba: なんだかんだで18時
[7386.338] kitori_17: この時期はまじでお風呂入ってほしい
[7387.644] 呪縛衆: まずはファーストインプレッションやろ
[7388.631] (S)shi_a__: ほんまそれ
[7388.674] (M)(S)こまっている: それはそもそも人付き合いができてない
[7389.373] (S)LooseDash: そう言うやつ大体中身も大概だしな
[7391.145] (S)sabamorphis: 確かに
[7392.181] カモナベ: 正論やね
[7392.287] ｾﾀﾒﾝ: 第一印象は誰だって見てくれよ
[7398.651] 蒼い人: 風呂入らん人もいるらしいし
[7399.599] urumax999: 火の玉ストレート
[7401.210] (S)banseim011: カードショップだとまだ見れるらしい
[7402.682] kuginuka113: 現実の幸せを求めるかオタクを貫くかどっちかにすればﾖｼ!
[7406.631] humi_akira: 性格の良いバクテリアンいても嫌だろ
[7407.309] (S)mukubado2: 人はエスパーではない、最初から心のうちを知ることは相手にはできないんや
[7407.589] (S)港区ザンギエフ: これホンマ思う
[7408.482] toto3210119: そういうやつに限って相手の容姿気にするしね
[7415.801] カモナベ: 第一印象終わってるやつに人権は無い(ブーメラン
[7421.340] (S)港区ザンギエフ: 性格のいいバクテリアンとお話ししたいワケないやろ
[7422.369] (S)芋之山: アパレルやってたけど第一印象で見た目が一番大事やで
[7422.521] (S)shi_a__: 大丈夫じゃないからそういう発想になるんやろなぁ
[7424.055] (M)(S)こまっている: 大丈夫じゃないから相手がいない
[7424.251] HOSHIA_raito: 身だしなみ気にするとしたら1番大事なのはどこやと思う？
[7425.427] ねじゼリー: 第一印象でアド取れたら有利になれる
[7428.994] れなまる〇: 今は男女ともに目肥えてるから多少は整えんとな
[7432.500] (S)mukkie3: 最近オタクアパレルもオシャレだから好きなもん着るだけで結構かっこいいよね
[7434.472] callfield9: 外見は中身の表れやろ！って思う
[7434.990] (S)mukubado2: じゃあお前はどうなん？って話し
[7438.376] kaeruseijin1008: アキバの狭いフロアはだいたい臭いぞ！嗅ぎにこい
[7438.459] shyuing: っぱ人は見た目が9割よ
[7441.033] ｾﾀﾒﾝ: 清潔感がいっちゃん大事
[7443.899] handol_handol: 先ずは自分の見てくれを見てくれ
[7447.970] (S)港区ザンギエフ: 身だしなみの第一歩は絶対に匂い！！！！！！！！！！！！
[7451.785] てつやん: ユニクロでもいいからジャケット着とけ
[7452.411] 蒼い人: パンツいっちょで配信する奴もいるしな
[7459.139] oomorisoba: 臭いはガー不なんだよ！
[7463.560] ぜんでん坂人生: アイドルのファンがまさにそうよね。鏡ないんかってなる
[7471.875] (M)(S)こまっている: 臭いは目閉じてもくるもんな・・
[7473.194] あやほた: ボロボロの鞄とか靴とかはなんとかしてね
[7473.362] urumax999: さっきのマゴさんの腋毛の話？
