[3.336] nito1116: radaoMoeru
[14649.362] (S)つむじのきもち: にちゃにちゃ
[14649.448] kakinoyama: わる〜www
[14649.686] mt_310x: うっわw
[14649.759] kakky0083: わるすぎww
[14649.765] yona_0724: wwwwwww
[14650.214] zonzon_00: ｗｗｗｗｗｗｗｗｗ
[14650.248] oreoreo5: 酷すぎww
[14650.272] サノウラ: 押し引き来たｗｗ
[14650.476] (S)らあくちゃん: ｗｗｗｗｗｗ
[14650.756] 荼毘ちゃ: wwwwwwwwwwwwww
[14650.860] rosemary0920: 性格いいねぇ
[14650.966] akachanpetto: 最低wwwwww
[14651.025] (S)kamiyu0306: ランドマーク争いしないwwwww
[14651.660] kkanoki: きもいwwwwwww
[14651.702] つぶみかん: ひどすぎるwww
[14651.710] えりさ_: スカすかwww
[14651.754] (S)mrgrtpsr: wwwwwwwwwwwwwww
[14651.905] かわさん: 最高wwww
[14651.917] hi_fumi_: いいねwww
[14652.371] oshousantotanbo: いっちゃんやばいわwww
[14652.379] わらび粉: ガン無視ｗｗｗｗ
[14652.654] 暗黙の緑茶: 可哀想wwwwww
[14652.829] (S)imnameak: 悪い大人
[14652.900] (S)けとせとら: これはｱｼｭﾗ
[14652.995] (S)にわすずめ: radaoQuiche
[14653.019] hano_____3: わりぃwww
[14653.039] frogflingpstfst: 性格出てるてｗｗｗ
[14653.148] (S)Ruria00: ガン無視wwwww
[14653.261] (S)mmm_ruki: でも物資不味いけどねw
[14653.374] (S)romiwooo: すかしwww
[14653.382] (S)ウツル: 悪い大人だなぁｗｗｗｗｗｗ
[14653.480] haru_chan92: うざすぎるwwwwww
[14653.743] いのりさん: 安い挑発には乗らんよと
[14653.772] peace3511: やばw
[14653.869] (S)いちうら: 性格良すぎｗｗｗｗ
[14653.990] koyaren: !uptime
[14654.058] sjindoa: wwwwwwwwwwwwwwwwwwww
[14654.092] (S)hunting_nimo: 高度な心理戦
[14654.251] (M)Nightbot: らっだぁ が配信を始めてから 4 hours 4 minutes 21 seconds 経過しています。
[14654.333] ruvie_5681: 性格よいねー
[14654.775] かっぴーと: ありよりのありwww
[14655.030] すいぺりあ: 性格いいね〜
[14655.110] さこさこ35: 駅とろう
[14655.116] (S)みりぃもち: わるいなぁwwww
[14655.138] (S)つむじのきもち: にちゃにちゃしすぎ
[14655.268] honehone_2: 勝ち逃げ
[14655.328] (S)sora_mameee: ごめんなカワセ…
[14655.331] (S)抹茶の午後: 性格わっるｗｗｗ
[14655.339] kanna0730: wwwwww
[14655.420] (S)96猫3: 性格いいな
[14655.462] (S)you_28: 性格よすぎ
[14655.491] dokukinoco: 性格いいね
[14655.723] Ichigo_Strawberry15: 本当に育ちがいいw
[14655.886] 鳥飼いたい: 酷すぎwwwwwwww
[14656.252] (S)mrgrtpsr: ガチ悪いwwwwww
[14656.321] (S)りかお: うざすぎるwwwwwwwww
[14656.357] ボ口: これが大人の闘い方
[14656.483] (S)kuugay0905: wwwwwwwwww
[14656.492] ロストジェラシー: お前ら育ちまじいいな笑
[14656.510] achamo1098: 相手のイライラ度貯めてこw
[14656.558] (S)冷ユレ: 嫌な大人ムーブだぁw
[14656.571] unavele_nobu: 心理戦の始まりだ
[14656.714] (S)みとこんどりあ_: ごめんねぇwww
[14656.759] (S)m_sakuta: うぜー笑笑笑笑笑笑
[14656.925] オレオおおおおおお: いいね〜w
[14657.302] ra1two: こーれ性格◎ですｗ
[14657.402] ne6mchan: まじでいい性格してる
[14657.526] emeraru_: wwwwwww
[14657.527] ogi_3: ただの嫌がらせにwww
[14657.670] renatus266: wwwwww
[14657.762] koyaren: スカセ
[14658.172] fon_de_ring: 悪い声してるww
[14658.240] (S)kamiyu0306: wwwwwwww
[14658.515] 神崎立夏: 草
[14658.581] nari_0602: OKってチャット打ってほしいwww
[14658.958] gorimattyo_syokityou: んで本番は行くと
[14659.025] rei_0610: 悪いなぁwwwwww
[14659.257] つのなんだが: 心理戦
[14659.273] きょぴ: カワセが凸ってくるかもしれん
[14659.302] たいやっき: 勝ち逃げ草
[14659.696] miya________: 弄んでて草
[14660.331] yuu_1010: 性格◎
[14660.402] 37_564: 育ちいいなーw
[14660.442] lewis_craine: かわせ;;
[14660.455] おれおお食べ: 心理戦ほんま草
[14660.575] (S)ウツル: うざすぎｗｗｗｗｗ
[14660.713] (S)ｻｧｻ: ｱｼｭﾗっぽい
[14660.914] 鮮魚店: 性格だいぶ良い
[14661.137] oreoreo5: きmきm
[14661.372] himikokichi_06: 煽りとか乗らないからww
[14661.459] (S)purin_31: いい性格してるwww
[14662.065] (S)らあくちゃん: めっちゃ性格いい
[14662.307] natsu_ren: 嫌な音な笑
[14662.308] ナナキ2122: 初動ファイトするってコメントしとこうぜ
[14662.482] (S)nekomrnn930: 性格良w
[14663.093] udukimaru: いいね～
[14663.122] けたのこ: www
[14663.260] kurono1022: やばいやろ
[14664.220] ayuayuayuyu: 心理戦ｗ
[14664.306] mt_310x: 心理戦まじか
[14664.348] oshousantotanbo: 心理戦わろた
[14664.402] (S)kamiyu0306: そうだね
[14664.406] わらび粉: これは育ちいいｗｗｗｗ
[14665.242] 眼鏡3: カワセの反応見てぇぇwww
[14665.267] ayunosioyaki0223: キメェwww
[14665.618] rekrex_09: 性格いいな〜www
[14665.812] rin5_3: 性格いいなほんとに
[14665.829] haru_chan92: 悪い大人たちだァァァァwww
[14665.935] koronn1101: これはきもいw
[14665.939] 榊原紅葉: 俺らは聖人ちゃうねん、ｱｼｭﾗやねん
[14666.147] (M)Nightbot: YouTubeにクリップ集を投稿していきたいので、面白かったシーンなどを>>"タイトル"<<をつけてクリップ作成お願いします。画面の右下にクリップ作成ボタンがあります。>>"タイトル"<<を付けて作成してもらえると後でクリップを選出しやすくなります。よろしくね
[14666.165] はちみつトマト: 心理戦ｗｗｗｗｗｗｗ
[14666.396] しまヱなが: 大人だなぁwww
[14666.464] めるめ: 心理戦最高ww
[14666.538] (S)きのここ: 育ちがいいね～wwww
[14666.958] toubun__: wwwwwwwww
[14667.187] (S)romiwooo: wwww
[14667.435] (S)けとせとら: 阿修羅からｱｼｭﾗになったなwwww
[14667.629] kakky0083: こっちくんじゃね？w
[14668.204] (S)nekomrnn930: そうねw
[14669.092] (S)silua24: 悪い大人出てるなぁwwww
[14669.286] tomo0621sw: 2画面しよww
[14669.876] mochi_00v: 手のひらで転がしてこう
[14670.540] hano_____3: 育ちいいなぁ
[14670.626] (S)ななしふじ: ヴァロかな？？
[14671.199] (S)なびさん: 来るかもって思わせたら勝ち
[14671.609] 愛の林檎: 高度な情報戦始まってる
[14671.813] kai_4869: 行く振りだけしてね  w
[14671.938] 榊原紅葉: ありあり
[14671.997] 暗黙の緑茶: 心理戦よね
[14672.315] (S)96猫3: 性格◎
[14672.569] (S)kusunokitomori811: 悪いねぇ〜w
[14672.825] koyaren: いいね〜^^
[14673.398] konbu__: 逆にこっち来そう
[14674.883] ドコサヘキサエン: し、心理戦かぁ…
[14674.902] gyudon_plb98: かわせ顔まっかっかやろな
[14675.001] えりさ_: そうねw
[14675.223] ホトトギス: OKチャット行こうwww
[14675.436] とんぼむ: これは阿修羅じゃなくｱｼｭﾗ
[14675.454] (S)Ruria00: ^ら^ 「ごめんねーw」
[14676.051] dokukinoco: こーれ、VC凸あります
[14677.522] kakky0083: 逃げのｱｼｭﾗ
[14678.539] maqurari: かわいそすぎるwwww
[14679.508] まここま: 洞窟な？
[14680.147] roro_131: 高度な駆け引き…
[14680.391] (S)kamiyu0306: ランドマーク争いが洞窟なの草だもんね
[14683.888] aoao_san: 手のひらでころころされるカワセ…
[14684.058] tora25_22: かわせ追ってきそう⒲⒲
[14684.165] STu_mormot555: 手のひらコロコロ
[14684.666] (S)なびさん: じゃあ調査キャンプもらう
[14685.358] たいやっき: wwwwwww
[14686.016] めるめ: 大人ってのはきたねぇ生き物なんだ
[14686.841] (S)96猫3: 勝ち逃げ最高
[14687.551] つぶみかん: wwww
[14687.762] riririnn0701: 本番そしてレッツゴー？w
[14688.924] (S)~MISSING_COMMENTER_INFO~: OK言っとこうぜw
[14693.578] yakinikuu256: 右アンチの時にたぶん洞窟ないとかわせ達きつそう
[14693.651] gaiantufan: 多分1番の被害者あしゅみと星川だろこれwwww
[14696.227] Hamutyaro_126: 大人じゃない！！！
[14696.453] (S)にわすずめ: wwwwwwwww
[14696.634] sjindoa: wwwwwwwwwww
[14696.832] Ichigo_Strawberry15: wwwwww
[14697.603] frogflingpstfst: ｗｗｗｗｗ
[14697.714] まだら25: wwwww
[14697.894] (S)なびさん: じゃあ調査キャンプ空いてるなら貰うか！！！
[14697.911] koyaren: wwwww
[14698.448] (S)きのここ: wwwwwww
[14698.589] ayunosioyaki0223: 🕊
[14698.714] (S)つむじのきもち: wwwwwwwwwwww
[14699.454] (S)にわすずめ: いいやんwwwwwwwww
[14700.376] めがねおおかみー: 行くわって言おう
[14700.524] つぶみかん: wwwwww
[14700.528] (S)mrgrtpsr: wwwwwwwwwwwwwww
[14700.676] 愛の林檎: wwwwwwwwwwwwwwwww
[14700.678] (S)96猫3: wwwwwwwwww
[14700.774] (S)grai_2525: ｗｗｗｗｗｗ
[14700.897] (S)sora_mameee: wwwww
[14701.388] (S)nekomrnn930: www
[14701.409] (S)いちうら: ｗｗｗｗｗｗ
[14701.618] myugi39: wwwwwwww
[14702.035] maqurari: wwwwww
[14702.554] toyu315: wwwwwwwww
[14702.716] (S)~MISSING_COMMENTER_INFO~: wwwwww
[14702.933] (S)kuugay0905: wwwwwwwwww
[14702.988] tunamayo1234: wwww
[14703.226] rivel_2217: wwwwww
[14703.289] hima_norita: wwww
[14703.729] (S)ｻｧｻ: wwwwwwwwwww
[14704.024] (S)ウツル: ｗｗｗｗｗ
[14704.524] すいぺりあ: wwwww
[14705.138] (S)きのここ: お
[14705.366] cha_ti: wwwwwwww
[14705.389] そふぃ3: wwwwwwwwwwwwwwwwwwww
[14705.574] hiraharuu: radaoFight
[14705.739] (S)ロキト: wwwwww
[14705.851] tanuki_pan: wwww
[14705.956] えりさ_: wwwwwwwwwwww
[14706.022] IMOSUBE: hatosyoubuwww]
[14706.082] (S)ログリア: wwwwwww
[14706.094] peace3511: wwww
[14706.203] (S)romiwooo: 🕊ww
[14706.251] (S)96猫3: 鳩乙
[14706.333] めるめ: 阿修羅
[14707.531] オレオおおおおおお: ザ・フールだぜ
[14707.755] 暗黙の緑茶: 鳩に撹乱してもらおう
[14708.245] 眼鏡3: wwwwwww
[14708.307] うたさゐ: ﾊﾞｻﾊﾞｻ
[14708.502] ayuayuayuyu: 2窓めっちゃおもろいｗ
[14708.510] おじょーー: ｱｼｭﾗｳｨﾝ
[14708.936] starmooni1: wwwww
[14708.968] who_tawn: 逆に3人で調査降りる？
[14709.504] (S)AoironoMalco: 本人たちにしかわからない
[14709.515] yona_0724: wwwww
[14709.819] ~MISSING_COMMENTER_INFO~: wwwwwwwwwwwwwwwwww
[14710.081] (S)kamiyu0306: radaoKitya
[14710.244] (S)imnameak: 気分で凸
[14711.120] dokukinoco: 鳩は丸焼きにしろ
[14711.342] waterdragon131: ゲッコウガ？
[14711.442] (S)kamiyu0306: radaoFight
[14711.502] (S)きのここ: ｱｼｭﾗｳｨﾝ
[14711.564] (S)にわすずめ: ｱｼｭﾗｳｨﾝ
[14712.040] ra1two: 鳩をも利用するｗｗ
[14712.196] myugi39: 鳩をも操っていくぅ
[14713.123] ayunosioyaki0223: radaoFight
[14713.309] (S)Ruria00: 焼き鳥ぞ
[14713.460] いのりさん: 倒せそうなら行くし、無駄に時間使わせるだけでもいいし
[14713.703] (S)96猫3: wwwwwwwwwww
[14713.841] Ichigo_Strawberry15: ｱｼｭﾗｳｨﾝ
[14714.092] (S)りかお: ぽっぽさん対策もしていく
[14714.110] (S)らあくちゃん: ｱｼｭﾗｳｨﾝ
[14714.556] オレオおおおおおお: ｱｼｭﾗｳｨﾝ
[14714.783] (S)sora_mameee: 鳩乙
[14715.278] つぶみかん: radaoFight
[14715.484] もにゅぷぷ: ｱｼｭﾗｳｨﾝ
[14715.532] (S)nekomrnn930: ｱｼｭﾗﾝｳｨﾝ
[14715.684] ロストジェラシー: いい性格してるなー笑
[14716.038] (S)ウツル: 鳩さんみってるー？
[14716.126] peace3511: ｱｼｭﾗｳｨﾝ
[14716.799] みれんだよ: アシュラウィアシュラウィン
[14716.832] (S)kamiyu0306: ｱｼｭﾗｳｨﾝｱｼｭﾗｳｨﾝ
[14717.026] nyana_71530: ｱｼｭﾗｳｨﾝ
[14717.267] oshousantotanbo: ｱｼｭﾗｳｨﾝ!
[14717.641] ayunosioyaki0223: wwwwww
[14717.840] (S)きのここ: wwwwww
[14717.930] myugi39: ｱｼｭﾗｳｨﾝ
[14718.098] あらんえむかーびぃ: wwwwwwwwwwww
[14718.380] (S)Ruria00: ｱｼｭﾗｳｨﾝ
[14718.517] mochi_00v: radaoFight
[14718.853] Ichigo_Strawberry15: きm
[14719.320] unavele_nobu: 気分次第だからな
[14719.550] 愛の林檎: えぐwwwwwwwwwwwwwwwww
[14719.916] ra1two: ｗｗｗｗｗ
[14719.964] yona_0724: ｱｼｭﾗｳｨﾝ
[14720.009] roro_131: ｱｼｭﾗｳｨﾝ
[14720.023] himikokichi_06: 可哀想ww
[14720.164] 犬ﾚ: ｱｼｭﾗｳｨﾝ
[14720.308] ボ口: 鳩をも騙していく
[14720.711] (S)いちうら: ヤバｗｗｗｗｗ
[14720.942] sjindoa: ｱｼｭﾗｳｨﾝ
[14721.417] はちみつトマト: ｱｼｭﾗｳｨﾝ
[14721.436] (S)りかお: radaoFight
[14721.528] (S)mameko_7: ｱｼｭﾗｳｨﾝ
[14721.553] rinka59: ｱｼｭﾗｳｨﾝ
[14721.618] まここま: ｱｼｭﾗｳｨﾝ
[14721.810] あらんえむかーびぃ: えっぐｗｗｗ
[14721.858] hi_fumi_: ｱｼｭﾗｳｨﾝ
[14721.888] (S)m_sakuta: ｱｼｭﾗｳｨﾝ
[14721.919] morry1063: ｱｼｭﾗｳｨﾝ
[14722.151] waterdragon131: ぐし
[14722.655] (S)せここ: 変幻自在の阿修羅とかカッコよすぎだろ
[14722.836] charlotte0ra: wwwwwwwww
[14722.865] (S)ウツル: ｱｼｭﾗｳｨﾝ
[14722.925] (S)kuugay0905: ｱｼｭﾗｳｨﾝ
[14723.007] (S)冷ユレ: ｱｼｭﾗｳｨﾝ!!
[14723.140] わらび粉: ｱｼｭﾗｳｨﾝ
[14723.288] えりさ_: www
[14723.443] sjindoa: wwwwwwwwwww
[14723.544] (S)mrgrtpsr: wwwwwwwwwww
[14723.661] まだら25: ｱｼｭﾗｳｨﾝ!
[14723.701] おっくん__: ｱｼｭﾗｳｨﾝ
[14723.967] tunamayo1234: ｱｼｭﾗｳｨﾝ!!!
[14724.082] (S)AoironoMalco: ｱｼｭﾗｳｨﾝ
[14724.591] oreoreo5: うわww
[14724.640] 3点リーダ: ｱｼｭﾗｳｨﾝ
[14724.941] (S)96猫3: みってる〜？
[14725.166] mirumiru_h: wwwwwww
[14725.289] mt_310x: ｱｼｭﾗｳｨﾝ
[14725.401] Ichigo_Strawberry15: radaoMoeru
[14725.419] nakihai556: wwwwwwwwww
[14725.455] あるとみかん: radaoFight
[14725.653] ロストジェラシー: ｱｼｭﾗｳｨﾝ
[14725.668] ayunosioyaki0223: やばすぎるwww
[14725.785] (S)ackasia: ｱｼｭﾗｳｨﾝ
[14726.020] noa_318: ｱｼｭﾗｳｨﾝ
[14726.077] natsu_ren: ｱｼｭﾗｳｨﾝ
[14726.214] つぶみかん: wwwwwwwwww
[14726.230] ﾊﾅﾁｬﾝだお: ｱｼｭﾗｳｨﾝ
[14726.259] (S)ベニマル: ｱｼｭﾗｳｨﾝ
[14726.303] frogflingpstfst: ｗｗｗｗｗｗｗ
[14726.523] who_tawn: ヘイトがw
[14726.538] ほのぼの: ｱｼｭﾗｳｨﾝ
[14726.647] komitanara: ヘイトヤバくない？
[14726.754] ruu_ha: 本番ヘイトえぐいぞww
[14726.976] 眼鏡3: ぽっぽ！？
[14727.125] mary611: ｱｼｭﾗｳｨﾝ
[14727.378] えりさ_: やばいwww
[14727.630] hima_norita: wwwwwwww
[14727.659] まとま: ｱｼｭﾗｳｨﾝ
[14727.805] ryokuhasan: ｱｼｭﾗｳｨﾝ
[14727.808] 暗黙の緑茶: ヤクザwwwwwwww
[14727.878] oshousantotanbo: 隣にちょっかいかけすぎやろww
[14727.899] きょぴ: ｱｼｭﾗｳｨﾝ
[14728.040] (S)kamiyu0306: やばすぎだろwwwww
[14728.044] (S)にわすずめ: wwwwwwwww
[14728.137] tyontyon: ｱｼｭﾗｳｨﾝ
[14728.370] ホトトギス: ｱｼｭﾗｳｨﾝ
[14728.513] (S)96猫3: ｱｼｭﾗｳｨﾝ
[14728.527] kakky0083: 阿修羅すぎるww
[14728.631] すずやんさん: ヘイト買いまくりそうｗｗ
[14728.666] (S)mrgrtpsr: ｱｼｭﾗｳｨﾝ
[14729.120] (S)ｻｧｻ: ｱｼｭﾗｳｨﾝ!!!
[14729.167] dokukinoco: ｱｼｭﾗｳｨﾝ
[14729.259] (S)dinosaursan: ｱｼｭﾗｳｨﾝ
[14729.512] 愛の林檎: やりたい放題すぎるwwwwwwwww
[14729.681] cha_ti: ｱｼｭﾗｳｨﾝ！
[14729.727] haru_chan92: 鳩をも翻弄させていくスタイル
[14729.800] koyaren: ｱｼｭﾗｳｨﾝ
[14729.920] (S)sora_mameee: やばwww
[14729.968] melonmelo_: ｱｼｭﾗｳｨﾝ
[14730.038] mattyazuki: ｱｼｭﾗｳｨﾝ
[14730.183] えりさ_: ヘイトがwww
[14730.234] mattsun1020: ｱｼｭﾗｳｨﾝ
[14730.263] ingenmamesan: ｱｼｭﾗｳｨﾝ！
[14730.777] starmooni1: ｱｼｭﾗｳｨﾝ
[14731.083] marumuudesu: ｱｼｭﾗｳｨﾝ
[14731.217] rei_0610: ｱｼｭﾗｳｨﾝ
[14731.340] mochi_00v: ヘイトえぐそう
[14731.575] あくろぉ: ｱｼｭﾗｳｨﾝ‼︎!
[14731.864] robstar1008: 本番6人に揉まれて死ぬやつw
[14732.307] gaiantufan: 後が怖いwwww
[14732.485] momone_i: ｱｼｭﾗｳｨﾝ
[14732.830] maqurari: ｱｼｭﾗｳｨﾝ!
[14733.027] rosemary0920: それはやばいwwww
[14733.921] (S)kuuki1214: ｱｼｭﾗｳｨﾝ
[14734.147] ボ口: ヤクザだってwww
[14734.152] Ichigo_Strawberry15: wwwwwwwww
[14734.468] sjindoa: 圧かけようwwww
[14735.064] hi_fumi_: 明日が怖いなww
[14735.670] 暗黙の緑茶: ヘイトw
[14735.912] 眼鏡3: ｱｼｭﾗｳｨﾝ
[14735.929] natsu_ren: \ｱｼｭﾗｳｨﾝ/
[14736.094] ほのぼの: めっちゃ喧嘩売りに行くスタイルw
[14736.223] haru_chan92: ｱｼｭﾗｳｨﾝ
[14736.816] (S)~MISSING_COMMENTER_INFO~: 領域広げていくw
[14736.913] (S)チィヤン: ｱｼｭﾗｳｨﾝ
[14737.053] (S)ログリア: ｱｼｭﾗｳｨﾝ
[14737.149] yuu_1010: 怖いか
[14737.155] ra1two: アルスさんやったらぼぶきなくるぞｗｗ
[14737.955] (S)sora_mameee: ヘイトがえぐいww
[14738.121] 愛の林檎: 因果応報が見える
[14738.371] zonzon_00: ｗｗｗｗｗｗｗｗｗ
[14739.450] honeytoast__73m: 阿修羅み出てきたw
[14739.518] たいやっき: wwwwww
[14739.533] そふぃ3: スクリム最終日に喧嘩売っていくスタイルwwwww
[14739.926] kakky0083: www
[14740.122] びんとにっく: 両サイドに喧嘩売るのはおわっちまうｗｗｗｗ
[14741.780] 神崎立夏: wwwwwwwwwwwwwww
[14741.789] (S)romiwooo: wwwwww
[14742.161] Ichigo_Strawberry15: 本番ボコボコにされそうw
[14742.468] ayunosioyaki0223: ランドマークとは
[14742.565] roro_131: 自由かよw
[14743.108] naetoru0901: wwwwwwwww
[14743.192] rivel_2217: ｱｼｭﾗｳｨﾝ
[14743.246] tanuki_pan: ランドマークとはw
[14743.471] nakihai556: wwwwwwwwwwww
[14743.615] (S)ウツル: ｗｗｗｗｗｗ
[14744.164] gorimattyo_syokityou: 阿修羅になってきたなぁwww
[14744.859] みさお婆ちゃん: wwwwww
[14745.075] (S)kuugay0905: wwwwwwwwww
[14746.407] (S)イモムシファザー: wwww
[14746.633] (S)ログリア: wwwwwwwwwww
[14747.403] waon_point: ランドマーク 無ｗｗｗｗ
[14747.644] (S)kamiyu0306: 嫌われ者wwwww
[14747.926] (S)waakari2003: あれ三人？
[14747.937] (S)ackasia: KNRに喧嘩売ってくかぁ
[14748.461] nashu_noike: 誰かが不幸になる…
[14748.590] oshousantotanbo: これはｱｼｭﾗ
[14749.039] yona_0724: wwwww
[14749.908] engawaaaaaa: 阿修羅じゃん
[14750.166] (S)まななのだ: WwwWww
[14751.427] (S)nekomrnn930: wwwwww
[14751.505] 眼鏡3: wwwwwwwww
[14751.696] (S)なびさん: これは阿修羅
[14751.925] ホトトギス: これは阿修羅www
[14752.153] zonzon_00: 全員不幸になるぞｗ
