[7.348] (S)さいこりてぃ: こん塩～
[9604.653] (S)スカイライン乗り: ヘマをしてwww
[9604.668] (S)子トラ: ナイチンさんｗんｗｗ
[9605.782] (S)ばむるく: えっど
[9606.992] びーびー3: ！！！
[9607.564] (S)もふーお: おもろいなぁｗ
[9608.055] (S)たち_: WWWWWWWW
[9608.193] iguanakaitai: えっど
[9608.802] snack_jpn: 刑期は長ければ長いほどいい
[9610.570] (S)qpchan: うっひょー
[9610.763] Rin_haruchasuki: いずみさんー
[9610.980] nogupizza: 警察は楽しませてくれるなw
[9611.910] plunus_1: やはりモズなのか
[9612.010] (S)竹のこの子: ホットガール
[9612.023] (S)真なる我: キモセンほんとおもろい
[9612.333] tayutauyo: えっ
[9612.569] magurodoooon: 当たり。
[9612.794] (S)辛麻婆豆腐: ww
[9613.727] pteryuu: えっd
[9614.073] (S)ayukatono: ナイチンさん
[9614.160] (S)n230385: kagasann??
[9614.355] nifu80956: えっど
[9614.781] kuro_0099: 全部報告されてるｗｗｗ
[9616.361] むぎちゃちや: えっ
[9617.814] (S)tomorou_xo: 丸見えや
[9617.866] (S)kurao_supportsen: ケツでっけ
[9618.293] ~MISSING_COMMENTER_INFO~: クるな
[9618.324] (S)おいどん111: https://clips.twitch.tv/NastyWanderingOpossumDatBoi-ZK5UW3Inplilg8s5
[9618.693] yuk1ycha: イズミン♡
[9619.050] seirosu: えっど
[9619.913] akagi1031: えっ
[9620.174] rt340: ほーう
[9621.077] (S)suzu25012: えっど
[9621.591] ゆっくり竜王竜也: えっど
[9622.849] (S)sagiri_nnn: えっどおお
[9623.157] shu_brave: やったーーーー
[9623.581] (S)arunaima: えっどい救急隊
[9623.971] (S)マルディー: えっど
[9624.975] (S)真なる我: えっど
[9625.788] すこる: いいコスチュームですね
[9626.408] (S)ハスキー1213: ふっど
[9627.049] ムラサキクラゲ: うおっ
[9627.298] hikarinxxxx: いい白衣だ
[9627.677] (S)子トラ: お股閉じて！！
[9627.893] ゆてぃお: 刑期は長ければなが
[9627.923] (M)Nightbot: 他配信の情報をコメントに書く行為、私の配信の情報を他の配信でコメントする行為は禁止です。
[9628.920] でぃっと_: アングル調整すなww
[9629.542] 10花: えっど
[9630.398] ゆてぃお: えっど
[9636.538] mituki_0505: 文字が邪魔や！
[9636.731] tayutauyo: 水は
[9638.049] イタズラ黒うさぎ: ぐんぐん
[9638.910] (S)ampmc1: 見ようよすなw
[9639.902] (S)dr_cafe3: 脚好きねw
[9640.580] (S)ippaioppi: ナース服えっどい
[9641.317] (S)ばむるく: スカートがはちきれそうやん
[9642.478] pteryuu: クる
[9642.916] seirosu: お尻でっか♡
[9643.281] (S)qpchan: しり
[9643.318] (S)~MISSING_COMMENTER_INFO~: クるな
[9646.743] (S)kannzaki8: あ
[9648.236] tyonmageyarou: おお
[9649.356] (S)gorigorimandayo: けつでっけえ
[9649.418] (S)kohaku0782: NotLikeThis
[9650.370] ツーブ口パーマ: あ
[9650.711] ろいどです: https://clips.twitch.tv/TiredAmazonianHornetDAESuppy-hB5XMF9sqwp-kZKe
[9651.056] (M)Nightbot: 他配信の情報をコメントに書く行為、私の配信の情報を他の配信でコメントする行為は禁止です。
[9651.197] rinori_ddd: ラインいいな
[9651.810] syou_16: あ
[9652.017] れるれ: あ
[9653.658] (S)kurenainoakuma: 最高だ
[9653.864] ゆっくり竜王竜也: あ
[9653.943] まれい: あ
[9654.095] (S)カメモチ: でっけ
[9654.274] ~MISSING_COMMENTER_INFO~: えぐいw
[9654.994] (S)tackey8120: いてぇ
[9655.569] (S)ゆうたくん: やばそうｗ
[9656.545] (S)たく也: まるんが結構若くてショックをうけた
[9657.745] (S)tgf1357: えぐそう
[9657.930] kuro_0099: やば
[9659.332] hidegaruru1019: これは安産ですわ
[9659.437] ももけろ: ウゲェ、
[9659.536] みんみん458: うへぇ
[9659.597] (S)alohapon: えぐぅ
[9659.630] (S)yaman_moonieman: えっぐ
[9659.828] (S)つちのこ83: たかそう
[9661.392] (S)oka0127: えぐ 
[9661.660] (S)しろうと: たっか
[9662.950] (S)bonehead51: うわ
[9663.953] (S)n230385: BIG
[9664.170] (S)もふーお: たけぇええ
[9665.125] (S)fkigj: ひぃー！
[9665.459] (S)でぇき2733: そんなぁ
[9665.657] Rin_haruchasuki: えぐぅ
[9665.900] (S)niruka0521: BibleThump
[9666.110] tomotomo6969: ナイちんナースも見たかった
[9666.408] (S)がっっぱい: えっろ
[9666.662] (S)八咫烏: おっも
[9667.343] satufate: リグ分ほぼ吹き飛んだ
[9667.562] gutsguigui: 高っ！
[9669.081] pipi551155: たけぇw
[9669.635] れんぴょこ: たっかw
[9669.898] (S)こしつぶのハーフちゃん: たっかｗｗｗｗ
[9670.052] (S)マルディー: たか
[9670.428] (S)~MISSING_COMMENTER_INFO~: たっかｗｗ
[9670.465] (S)meru_sen: うげ
[9670.526] マキシマムなハラミ: ぐろ
[9670.965] (S)たことまと: えぐぅ
[9670.973] ran73110: 重複するの！？
[9671.081] (S)patrick1000koo: えっぐwww
[9671.174] toraware3004: おっもw
[9671.243] ショん: えぐｗｗｗｗ
[9671.300] nifu80956: たっか
[9671.661] (S)子トラ: たっかｗｗｗ
[9671.809] seirosu: たかすぎｗｗｗ
[9671.875] (S)辛麻婆豆腐: わお
[9672.234] (S)nakayo41120: www
[9672.374] tententen333: たけぇ！
[9673.113] (S)くうきをよむ: ぐろ
[9673.393] (S)ぽっしぃ: fantas22Dani
[9673.619] (S)tgf1357: たっか
[9673.634] (S)桜乃ちゃそ: たっかww
[9674.389] 10花: たかｗｗ
[9674.844] gray__47: たっか！
[9674.914] hazime3538: たか！
[9675.129] yuk1ycha: 草
[9675.371] (S)ネオノアン: 痛すぎるなぁ
[9675.395] (S)スカイライン乗り: www
[9675.807] (S)シルニカ: バカげてるな
[9676.390] hal_ally: コンビニ行くぞおおおおおおお
[9676.901] (S)おいどん111: たっかｗ
[9677.090] (S)dekopon2777: たっかwww
[9677.091] (S)tackey8120: えぐいwww
[9677.785] kojimako3: ぐろ
[9678.313] nana43: 加算きつー
[9678.841] (S)suzu25012: たっかww
[9679.262] れるれ: げんげろげーw
[9679.527] (S)canariaww: 大犯罪者や
[9679.749] era2212: プラマイ0だw
[9679.974] (S)かぐらんチャン: ユニオン時間見に行くのリスク高すぎやな
[9680.678] (S)bonehead51: おわってるわwwwwww
[9680.878] tatisjrfan23: たかすぎ
[9680.908] nogupizza: どっひゃーーー
[9681.103] (S)れすポン: ｗｗｗｗｗｗｗｗｗ
[9681.406] (S)arunaima: まぁ指名手配もあるしね
[9681.418] fumetsunotenshi: BibleThump
[9682.521] (S)セバス_: えぐい
[9682.560] (S)がっっぱい: まだ時効じゃないんだ
[9682.732] (S)yahoo1192: 3つ分と考えると意外と安い
[9683.594] toraware3004: 大悪党じゃんw
[9684.929] odoru_himanasi: プラスされてくのえぐ
[9685.532] 游々: ぐろ、どんまい
[9685.641] (S)八咫烏: コンビニや！
[9687.303] (S)ninnjinnbee: どんなんやねんwwwwwww
[9688.670] 大六天魔王: 回収できてれば黒字やしインパクトがでかいだけやで
[9689.529] moreover0219: たかいｗｗ
[9691.921] (S)~MISSING_COMMENTER_INFO~: ギャング引退か
[9692.709] yukito127: ｗｗｗｗｗｗ
[9695.116] (S)alohapon: ｗｗｗｗｗｗｗｗ
[9695.343] (S)子トラ: ぐんぐんぐんぐん！！
[9697.335] yukitwitch14: wwwww
[9697.806] (S)桜乃ちゃそ: 重複せんからまだマシや
[9698.278] (S)おいどん111: ｗｗｗｗ
[9698.634] (S)niziru753: レオはさん付け
[9699.181] (S)白湯飲みたい: wwwww
[9700.299] tyonmageyarou: えぐ
[9700.673] イタズラ黒うさぎ: 見ないでw
[9702.895] (S)トラファルガー激ロー: お尻さわさわしたいです
[9703.802] (S)tomorou_xo: みないで///
[9705.670] (S)acane_zutomayo: きもすぎ
[9705.912] (S)リッキー06: 3つ分って考えると安くない？
[9706.351] (S)honey_boo_chan: 髪ぐろ
[9707.543] (S)dubstract: 頭きもーい
[9707.997] (S)5cd788: 髪型えぐ
[9708.929] (S)yahoo1192: 髪型なんとかならんか
[9709.377] (S)~MISSING_COMMENTER_INFO~: 頭やめて
[9709.838] ran73110: 髪型キモすぎじゃねwww
[9710.977] kopoi_06: 加算ッ！！
[9711.095] yukito127: うわぁ
[9711.386] (S)takashi1111111: 無月レオです。
[9712.280] (S)kazunoko310: 頭やだ
[9713.314] (S)arunaima: ナイチンがいる
[9713.515] (S)suzu25012: え？
[9713.601] pondringle: 昨日稼ぎまくったからな
[9714.743] hiyamugi0141: 髪こわい
[9715.367] まれい: え
[9715.611] katuobushi6256: あ
[9715.921] (S)rototo122: えっ
[9716.503] ゴルーン: あ
[9716.508] (S)~MISSING_COMMENTER_INFO~: え
[9716.623] (S)八咫烏: ；；
[9716.783] (S)きとみみん: え？
[9716.804] rinori_ddd: わあ
[9717.649] ももけろ: え
[9717.682] (S)のるんくん: あ
[9717.876] royroy_2525: あ
[9718.072] sankakubuchishinjukyo: あれ？！
[9718.096] (S)かぐらんチャン: え？
[9718.398] ごーやちゃんぽ: え
[9718.483] (S)cyber_pandaa: でた
[9718.514] (S)tackey8120: え
[9718.592] むぎちゃちや: あーあー
[9718.668] (S)カメモチ: え？
[9718.754] (S)桜乃ちゃそ: え
[9719.007] ~MISSING_COMMENTER_INFO~: 髪型www
[9719.203] rosso_k: え？
[9719.386] 10花: え
[9719.450] (S)meru_sen: ！？
[9719.753] (S)れすポン: あ
[9720.342] himajin_235: あ
[9720.555] era2212: なんだ
[9720.579] (S)もふーお: え？
[9720.641] (S)ayukatono: ええ
[9721.058] karabina029: あ
[9721.333] arpesalt: こわｗ
[9721.544] (S)bonehead51: ええ
[9721.763] (S)horizonkkfr: え？
[9722.033] (S)task__ty____: 完全重複やばいな
[9722.242] こむ____: 脱獄判定www
[9722.399] (S)マルディー: え
[9722.915] (S)~MISSING_COMMENTER_INFO~: 餡がいる？
[9723.164] ゆてぃお: ん？
[9723.325] kiyomaron0912: あら
[9723.430] hazime3538: え！？
[9723.432] yuk1ycha: wwww
[9724.046] (S)roujint0521: マッズ
[9724.568] (S)たち_: わあ
[9725.497] (S)かぐらんチャン: あ
[9725.946] (S)蛙田いぶき: あら
[9726.083] bansin404: 全滅？
[9728.289] kuro_0099: お？
[9729.245] (S)dateascka0930: このままお風呂か
[9729.246] (S)saku4869: ブレイクか？
[9729.330] (S)例の玉: 牢獄エンド
[9729.481] toraware3004: あれ？w
[9729.604] (S)クロウズ2: え
[9729.677] yukaring052: どこで復活するんやろ
[9730.425] (S)真なる我: あら
[9730.696] (S)ANATAMori: ホラーゲームやんw
[9731.099] (S)alohapon: あら
[9731.482] tocca00: 虚無に送られた
[9731.516] かたすみ: この落ち方やばそう
[9735.600] (S)chigirip4n: そのままふろ？
[9735.825] (S)meita_koku127: わんちゃんプリズンブレイクか？
[9737.340] acro_10: これたけーらのやつか？
[9738.233] ムラサキクラゲ: 脱獄になってそw
[9739.026] ゆてぃお: プリズン・ブレイク
[9739.207] sugar_nuts5: 脱獄にならんかな？
[9740.398] ももけろ: 脱獄なるのか？
[9740.449] (S)カメモチ: やばそうな落ち方
[9741.997] (S)きとみみん: 特殊な落ち方したね
[9742.551] マクマナマン: 脱獄かな
[9743.292] (S)~MISSING_COMMENTER_INFO~: 4090病
[9743.381] zlqde: 全ロス
[9743.559] yukito127: まるみたいな落ち方増えたね
[9745.568] (S)no_lack_6: こんだけ横取りしやすくて警察有利な地形ならユニオンの賞金もっと金額あげてくれれば良いのにね
[9745.806] (S)ruruxxx02: 不服です
[9746.710] (S)じんくん3: 脱獄になるのかなこれ
[9749.567] わかすぎ07: ライオットが突っ込んでくるのは怖い
[9750.093] pondringle: でもこの人数でいけそうだったな
[9750.311] (S)24fuku: fantas22Nt
[9751.771] (S)yaman_moonieman: しゃあない
[9752.050] (S)~MISSING_COMMENTER_INFO~: どんまい
[9753.433] むぎちゃちや: 歪みだしいいでしょうよ
[9756.183] (S)iotaaaxd: fantas22Nt
[9756.491] (S)~MISSING_COMMENTER_INFO~: 緊張やね
[9757.797] (S)トラファルガー激ロー: 競技シーン時代ならやれてた
[9758.082] bananapoop3939: 意外と惜しかったな
[9758.420] (S)niruka0521: でもたのしい！
[9759.060] (S)yaman_moonieman: ナイストライアルだよ
[9759.124] plunus_1: そういうときもある
[9759.607] ほしこんぶ: なかなかだったねｗｗｗｗ
[9759.895] hikarinxxxx: しゃあなし
[9760.037] ゆてぃお: ないす
[9760.063] (S)fkigj: jaiker3Yametene
[9761.179] dosanko2544: どんまい！
[9761.686] イタズラ黒うさぎ: この人数きついな
[9762.419] k140316: 焦るよね
[9762.529] (S)ボロポス: fantas22Nt
[9762.679] (S)サダンガ: この人数でもワンチャンあったな
[9762.796] (S)スカイライン乗り: fantas22Nt
[9762.823] (S)そると111: 銃撃つ機会少ないからしゃーない
[9764.930] kurupuu: しゃーない！
[9766.760] (S)bonehead51: fantas22Nt
[9766.902] (S)きとみみん: fantas22Nt
[9767.759] (S)hello_trigger: その代わり島取りで神エイムできるよ、NT
[9770.008] (S)たたた25: この人数で惜しいのはすごい 
[9770.123] (S)niruka0521: でも惜しかった！！
[9770.258] 三毛くじら: どんまいよ〜
[9770.725] goku_sa542: 早めの脱出いいね
[9773.430] すふぃんくす3: 挑戦することが大事
[9773.718] (S)カメモチ: fantas22Nt
[9773.903] (S)ryhac191: 普段のシャンクズのエイムだったらやれたな
[9774.228] かたすみ: でもワンチャンあったナイファイ
[9775.135] 大六天魔王: ぐんぐんが成功してれば横取りも抜けれたか
[9776.141] (S)ふま6853: ちんぴら強すぎた
[9776.207] (S)opome12: fantas22Nt
[9776.977] (S)mo55an: 補填じゃ無いから大丈夫じゃないかなぁ
[9778.815] fumetsunotenshi: DinoDance
[9779.366] (S)haijisansan: 競技シーン引退してから長いもんね。。
[9780.342] (S)もーーーたん: fantas22Nt
[9781.842] tyonmageyarou: ライオットどうやって穴から入ったんやろなー
[9782.948] yukito127: どうなんだろうねぇ
[9783.509] (S)dr_cafe3: 特殊のFAいいなw
[9784.303] a_ryuuku: 脱獄は補填部屋だけじゃないの？
[9789.207] (S)グリカラ: しばらくヘリ多かったしね 
[9790.684] merocha1234: どんどん挑戦してくれ！
[9792.433] (S)ガチャオ: ぐんぐん気にしながらだから集中切れんのもしゃーないw
[9796.147] (S)rebecca_76star: しょうがないでしょ
[9796.971] 游々: 瞑想はセーフだった気がするが…？
[9797.831] (S)gorigorimandayo: マジで対皇帝、まるん相手にキツそう
[9799.534] sebasutinn: さすがに？
[9801.098] hazime3538: これで脱獄エグいでしょwwwwww
[9801.466] (S)ippaioppi: プリズンで瞑想したことなかったっけ？
[9802.938] okoge_an: エイムはしゃあないよ
[9808.137] yukito127: えｗ
[9808.174] みんみん458: なってなければ
[9809.550] kuro_0099: fantas22Nt
[9809.716] till1022: えええｗ
[9809.810] かたすみ: よかった
[9810.186] (M)Nightbot: 【Youtube Channel】https://www.youtube.com/channel/UCWlx7GTk0zQCi_0tKJhV72w
[9812.702] ムラサキクラゲ: よかったあ
[9812.906] (S)子トラ: ｗｗｗｗ
[9813.128] (S)かぐらんチャン: えええ
[9813.129] (S)patrick1000koo: wwww
[9813.791] (S)jef_united: よくプリズンで寝てるもんな
[9815.451] (S)yahoo1192: 脱いだ意味w
[9820.029] (S)カメモチ: まぁ良かったw
[9822.762] hatopoppo88888: 銃撃弱い時点でダメでしょ
[9823.040] (S)きとみみん: こうなるんかw
[9825.383] (S)~MISSING_COMMENTER_INFO~: 頭 
[9826.182] (S)のあ96: 横取りきたんか
[9827.982] ゴルーン: 横取り？
[9828.721] okey3333: 横取りかぁ
[9829.301] isk107: 髪えぐぅw
[9830.825] (S)子トラ: とらおｗｗｗ
[9831.455] (S)00guin00: しかしこの髪型ほんとキツい。。。
[9833.941] (S)shinshinbro: この服確か治るよね？
[9833.965] (S)ippaioppi: 横取りかあ
[9839.835] (S)マルディー: 横取りきてたか
[9840.037] (S)しろうと: 横取りかー
[9840.669] tocca00: ナイチンいないか
[9841.149] (S)orange8755: 救急隊がピックしてくるんだ
[9841.507] むじゅん: 救急に運ばれるんや
[9841.913] nnnn444444: いいじゃん、次から行けるし
[9843.844] 菌天: 相手横取り成功！？
[9844.056] (S)omii78: どこだろ
[9844.663] (S)tackey8120: まぁ他に取られるよりはか
[9846.052] sankakubuchishinjukyo: 他組織に流れてなければいいね
[9846.098] meshi_oji: 横取りドンマイw
[9846.363] (S)yaman_moonieman: ふ、ろ
[9846.457] (S)マルディー: ふ、ろ
[9847.144] (S)catina5456: おつ
[9847.692] (S)のあ96: おつー！
[9847.969] yukito127: ふ、ろ
[9847.985] (S)takeshogogo: おつ～
[9848.196] (S)八咫烏: おつ
[9848.451] (S)蛙田いぶき: おつー
[9848.893] (S)kafuka15: おつ
[9848.952] (S)そると111: ｗ
[9849.284] tocca00: ほなねー
[9849.323] (S)ふま6853: おつ
[9849.436] (S)tackey8120: おつー
[9849.455] (S)epic178: おつー
[9849.743] hulkantos: おつ
[9849.823] (S)カメモチ: おつー
[9849.897] (S)meru_sen: おつー
[9849.958] (S)マルディー: おつ
[9850.043] (S)スカイライン乗り: おつ
[9850.197] (S)元気なデブ: おつー
[9850.385] ham_barger9: ふ、りょ
[9850.589] (S)つちのこ83: おつ
[9850.968] yukito127: 一旦おつ！
[9851.173] ももけろ: おつ
[9851.180] (S)きとみみん: おつー！
[9851.765] katuobushi6256: おつー
[9851.962] (S)qpchan: おつ
[9851.965] (S)~MISSING_COMMENTER_INFO~: おつー
[9851.980] (S)ネオノアン: おつー！！！
[9852.172] (S)クロウズ2: おつ
[9852.264] (S)たち_: おつ
[9852.279] maka_west: おつ
[9852.392] (S)こあちあん: お疲れ様
[9852.407] (S)たたた25: おむ！
[9852.619] parupuntte: お疲れ様です
[9852.633] (S)シルニカ: 横取りに取られるよりはましか
[9852.771] (S)こしつぶのハーフちゃん: おつ～
[9852.777] ペンギンやろう: おつ
[9852.930] (S)alohapon: おつ
[9852.995] stone_river0704: おつ
[9853.235] nana43: 横取り来たけど失敗？
[9853.252] wandora5: おつ
[9853.424] okey3333: おつ
[9853.608] (S)sagiri_nnn: おつ
[9853.611] (S)ぽふぃん: おつ
[9853.789] (S)じんくん3: おつ
[9853.871] (S)セバス_: お疲れ様！
[9854.636] (S)rebecca_76star: おつー
[9854.757] (S)yuuto0206: 救急隊！？
[9854.767] k140316: お疲れ様ですー！
[9854.826] (S)kazunoko310: おつー
[9854.989] dosanko2544: おつー
[9855.298] (S)トミキチ: おつー
[9855.766] (S)earl2socks: おつ
[9855.771] rinori_ddd: おつ
[9855.938] (S)meru_sen: おけ
[9856.116] rain06aru: otu
