[14.698] ちくお: っわこらだ
[12811.904] hatakenohiryou: 眼中にないってよ
[12812.427] ひのした: 録画は残ってんぞ
[12812.895] プラず: 恥ずかしいよらっだぁ
[12813.153] (S)なーぽん: 現実を見ろ
[12813.353] (S)ﾅﾏﾁｬ: オススメの精神科教えようか
[12813.761] (S)panndaman1: はず
[12813.809] tokotto: アスレ合宿しようね
[12813.960] (S)ゆんちゃん〇: 接待って知ってる？
[12815.014] monatto__: はずしいからやめて
[12816.794] ayatakamaru_0126: 眼科に行くのをオススメします
[12817.250] (S)minto13579: 眼悪いんか？耳鼻科行ってこい。
[12817.814] (S)karako2070: 俺は哀しいよらっだぁ
[12817.818] rqiny94xyz: あー恥ずかしい
[12819.959] orange_6003: 俺は悲しいよらっでぃ
[12820.197] Bamboo_1021: 負け犬の遠吠え
[12821.430] honehone_2: なんでこんなやつの配信見てんだろ
[12822.289] わばぬん: 都合のいい目してるね
[12823.256] Yuri_0710: 私は恥ずかしいよらっだぁ
[12823.876] ligr0w_24: だっさ
[12824.693] rk_ne4rl: そうだね
[12825.288] でにぃ: 俺は恥ずかしいよらっでぃ…
[12826.975] 神崎立夏: そやな
[12827.302] sulapon58: そうだな
[12827.417] (S)dokokara_dokomade: おー
[12828.853] mikomikoto0: あまえ
[12828.915] kuzu92_: 身の丈先輩
[12829.270] having_harumaki: こばさんうま
[12831.548] shushu_1005: 見てて辛い
[12832.319] mazirou: わかってんじゃん
[12832.733] (S)なーぽん: それこそ運動会BGM
[12833.022] (S)wacky0000: こばこだ4マスジャンプしてて草
[12834.904] piisuke0428: こばさん
[12835.532] (S)mattyarate113: こばさんうますぎ
[12835.732] koronn1101: 悲しくならないの？
[12835.995] (S)shilva_0: あ…
[12836.296] waon0209: こばさんーー
[12836.506] kenp1n_8: こばさんうま
[12836.743] sulapon58: そうだよ
[12836.768] ねけめ: こばさんうまい
[12837.269] あらんえむかーびぃ: いつもダサいから平気やぞ
[12837.711] (S)あおふろォ: こばさんうま
[12838.143] (S)koukoukoy: こばさんうっま
[12838.327] ichinomyo_taro: こばさんうっま
[12838.551] ひろは: こばさんにまけたで？
[12838.905] (S)しかくのさんかく: www
[12839.017] 神崎立夏: 既にダサい
[12839.494] (S)daizu___mame: ださいよ
[12840.137] (S)ゆんちゃん〇: こばさん
[12840.374] おやじちゃん: こばさんうんま！
[12840.678] rioapr03: こばさんの成長を止めるな
[12841.641] (S)ふむふる: 見てて苦しくなってきた
[12842.107] rqiny94xyz: ザコ
[12842.296] honehone_2: 事実
[12842.357] (S)なーぽん: こばさんだぁ
[12842.872] ーすむー: ダサく見えるんじゃなくてダサいんだぞ
[12843.042] piisuke0428: うま
[12843.045] 燐だよ: お前は元々ダサいぞ
[12844.185] rei_0610: それなら勝負買わんやろ
[12844.362] ruby7_26k: いつもの事だから
[12844.458] ちゃんくも: 負け犬の遠吠えってこのために作られたんやな
[12844.802] soda10395: こばさんうますぎ
[12845.276] toumyou_2525: 実際ダサい
[12845.323] chloro_cat: こばさんうまぁ！！！！！！！
[12845.480] (S)netaiyo: こばさんうまいな
[12845.606] jillil0: こばさん、うめぇ
[12846.385] (S)mini_momo33: こばさんうま
[12847.110] (S)matchamochi117: ダッセー
[12847.436] waraashi: すでにださい
[12847.632] mirumiru_h: こばさんうま
[12848.678] ギンナン: さすこば
[12850.953] gu_taranosuke: こばさんうま
[12850.965] (S)哀れな人の子: もう充分
[12851.866] らあま: こばさんうまい
[12852.125] (S)ほのぼの: こばさんうっま
[12853.070] bontakun0131: これで勝っても勝ちにはならんぞ？
[12853.311] tanuki_pan: へくしょんさんうまーい
[12853.403] kuleimoa: こばさん早いなあ
[12853.908] itoido: さすこば
[12854.153] enu_xo: いけ！こばさん！
[12856.152] ~MISSING_COMMENTER_INFO~: こばさんうま
[12857.357] (S)mini_momo33: また抜かれてるやんwww
[12858.995] marimoko6231: ごばさんうま！
[12859.641] koronn1101: もうださいよ
[12861.017] (S)charosenpai: へく早い
[12861.081] honehone_2: はい
[12862.146] Urindam: お前はもとからださいよ
[12863.248] brisyuthird: だっさぁやんw
[12867.364] ayatakamaru_0126: こばさん凄っ！！！！
[12867.860] koba_728: こばさんすご
[12868.624] (S)なーぽん: こばさんすごいれ
[12868.812] (S)あおふろォ: もう無理だらっだぁ...
[12869.282] odamame: どっかの誰かと違ってこばさん上手いな
[12870.134] shushu_1005: らっだぁって普通に上手いのにこういうところで雑魚
[12871.046] (S)哀れな人の子: w
[12871.245] honehone_2: 無言じゃん
[12877.534] jillil0: こばさんが変わりに勝ってくれるよ
[12879.182] (S)哀れな人の子: もう救えないよ…
[12879.952] mitora2916: それくらい元アスれ生主としてはやってほしい
[12880.925] 鉛筆びー: こばさんうまっ！
[12881.072] 夢川海月: こばすんうめぇなぁ
[12881.853] (S)なーぽん: もうガチwww
[12882.229] (S)yusan913: こばさんすごい
[12889.469] konnit: こばさんのほうが上手いんだね
[12889.784] さらしゃ: 無言じゃん
[12891.581] (S)ほのぼの: 横目で確認すなw
[12891.620] enu_xo: ガチじゃんw
[12894.269] スカイウリ: こばさんすげぇ…
[12897.334] rk_ne4rl: あ
[12897.659] あらんえむかーびぃ: はい
[12898.120] (S)wacky0000: あ
[12898.997] dokukinoco: あ
[12899.555] (S)をぺ: あ
[12899.580] (S)ふむふる: あ
[12899.972] 夜の星海: あ
[12899.982] 五色椿: おい
[12899.987] マカライト: あ
[12900.247] (S)きょぴ: おい
[12900.317] (S)そおお: あ
[12900.402] c_kuma76: あ
[12900.805] poteito: おい
[12901.132] _イオ_: あ
[12901.146] hima_norita: あ
[12901.207] 神崎立夏: あ
[12901.295] (S)otux2_0205: あ
[12901.336] (S)星空くん: あ
[12901.428] (S)shigure5376: おい
[12901.447] ぎょろっとみかん: あ
[12901.610] (S)shilva_0: あ
[12901.646] sigumo_yuka: あ
[12901.691] mazirou: あ
[12901.719] (S)あおふろォ: a
[12901.794] (S)しかくのさんかく: あ
[12902.255] fuzi_inari: あ
[12902.285] world_kohaku: あ
[12902.294] ものかの: あ
[12902.359] プラず: あ
[12902.418] くまべりー: あ
[12902.449] (S)ディンダン: あ
[12902.450] mirin_rinririn: あ
[12902.459] mizuno0624: 萎えるな
[12902.465] honehone_2: あ
[12902.554] rei_0610: あ
[12902.616] (S)yona_0724: あ
[12902.669] (S)fumi_8734: あ
[12902.706] まりるー: はい
[12902.727] ichinomyo_taro: あ
[12902.915] amamizu2525: あ
[12902.988] 夜の星海: 逃げるな
[12903.112] (S)銀河ポテト: あ
[12903.114] (S)r1n_t: あ
[12903.117] gu_taranosuke: おい
[12903.213] (S)dokokara_dokomade: あ
[12903.235] kill_2335: あ
[12903.252] 燐だよ: あ
[12903.276] (S)t4keton: あ
[12903.876] Hariseeeee: わこらだ
[12904.176] blaumouse: あ
[12904.278] (S)otux2_0205: おい
[12904.421] (S)ここねり: あ
[12904.493] honehone_2: おい
[12904.510] konnit: おい
[12904.656] nattu__: あ
[12904.729] waraashi: あ
[12905.040] giryou: おい
[12905.056] rararasandayo: は？
[12905.136] たろたろ02: 逃げるな
[12905.265] いのりさん: あ
[12905.269] ruby7_26k: おい
[12905.283] hi_oyu: あ
[12905.323] rei_0610: おい
[12905.332] tanuki_pan: あ
[12905.468] 神崎立夏: おい
[12905.523] mikomikoto0: あ
[12905.554] ふれーく: あ
[12905.593] かっふぇおーれ: あ
[12905.625] ひかでぇーん: あ
[12905.683] ぽっせ: あ
[12905.846] (S)ディンダン: え
[12905.859] (S)hanyuneko10: あ
[12906.017] (S)ne___mu: あ
[12906.067] 燐だよ: おい
[12906.110] 神代あのラジオ: あ
[12906.120] lycoris8: あ
[12906.177] amamizu2525: おい
[12906.240] ぬこが好き: おい
[12906.264] (S)_こなた_: あ
[12906.278] ド六角: あーあ
[12906.415] kenp1n_8: あ
[12906.669] ogi_3: 老害はこうやって生まれるのか
[12906.897] (S)星空くん: おい
[12906.907] sobayu120: あ
[12907.383] (S)ずみこ: あ
[12907.424] kujirai___: と、いうことでね
[12907.610] tasuke_: おい
[12907.648] (S)をぺ: おい
[12907.811] (S)bukky25252: おい
[12907.861] mikomikoto0: おい
[12908.387] (S)shame_daia0130: あ
[12908.614] (S)yu_ai89: 切れた
[12908.668] ひろは: はいとゆーことでね
[12908.878] (S)ふむふる: おい
[12909.050] yozakira: おい
[12909.533] 或ト: うわ
[12909.569] (S)PEI_OwO_: あ
[12909.738] piisuke0428: は
[12909.955] (S)M0o0F: おい
[12910.002] ichinomyo_taro: 逃げるな
[12910.698] bontakun0131: おい
[12910.711] rua_noir: 現実逃避
[12911.040] waraashi: 敵是逃亡
[12911.154] (S)shige__maru: あ
[12911.249] 神崎立夏: にげた
[12911.355] waon0209: おい
[12911.505] nton1023: おい
[12911.889] _りおん: おい
[12912.041] remiiiii_28: あ
[12912.095] marimoko6231: あ
[12912.717] toumyou_2525: あ
[12912.793] 燐だよ: 逃げるな逃げるな逃げるな逃げるな逃げるな逃げるな逃げるな逃げるな逃げるな逃げるな逃げるな逃げるな逃げるな逃げるな逃げるな
[12913.273] rigore_napoli: おい
[12913.294] (S)星空くん: radaoKasu
[12913.529] tanuki_pan: ひどい 
[12913.590] wpj575: おい
[12913.819] ~MISSING_COMMENTER_INFO~: お前の負け
[12913.855] (S)ゆんちゃん〇: あ
[12913.903] (S)なーぽん: あっ
[12914.021] (S)usamaru_01: うわ
[12914.085] (S)かみまろ: あ
[12914.094] (S)shige__maru: おい
[12914.115] もえもん: あ
[12914.160] (S)otux2_0205: 敗北者がよ
[12914.169] (S)netaiyo: おい
[12914.218] kuzu92_: 負け
[12914.237] necosisyamo: おい
[12914.463] kanade32k: おい
[12914.470] kainn_1114: あ
[12914.698] _イオ_: はい棄権
[12914.789] masao0203: おい
[12914.883] syotokeeki: 逃げた
[12914.892] enu_xo: あ
[12914.917] 村長の孫の嫁: おい
[12915.013] TokigamiSakuya01_16_0816: あ〜あ
[12915.114] せっきくん: あ
[12915.121] 神代あのラジオ: だっさ
[12915.127] ギンナン: あ
[12915.135] (S)karako2070: おい
[12915.186] (S)mini_momo33: あ
[12915.287] (S)yusan913: あ
[12915.290] kuleimoa: あー
[12915.467] Regunn_1224: あ
[12915.492] (S)暇な爆弾魔: あ
[12915.502] 角角家: あ
[12915.818] でにぃ: はい負け
[12915.836] 夢川海月: あ
[12915.916] kabigon_0: あ
[12915.916] ルロア: と。いうことでね
[12916.388] (S)an_do121: おい
[12916.474] marimoko6231: にけ
[12916.505] mikomikoto0: かす
[12916.605] hinakuma00: おい
[12916.687] NulLosdhj: おい
[12916.712] arasin2157: おい
[12916.733] たはと: アスレから逃げるな
[12916.807] dokukinoco: 完璧老害やん
[12916.807] (S)ﾅﾏﾁｬ: おい
[12916.813] スカイウリ: 逃げたなw
[12917.181] _こっぺぱん: 萎え落ちするな
[12917.218] りかお: おい
[12918.011] 神崎立夏: 追いかけるぞ
[12918.080] hatosabure38: あ
[12918.104] ド六角: 逃げるな
[12918.138] ~MISSING_COMMENTER_INFO~: おい
[12918.148] kainn_1114: おい
[12918.171] Hariseeeee: うーわ
[12918.233] (S)かみまろ: radaoKasu
[12918.309] ぬこが好き: !uptime
[12918.313] kill_2335: 練習じゃなかったの？
[12918.542] TokigamiSakuya01_16_0816: はい
[12918.574] chloro_cat: おい
[12918.591] remiiiii_28: はい
[12918.618] (M)Nightbot: らっだぁ が配信を始めてから 3 hours 35 minutes 27 seconds 経過しています。
[12919.039] toumyou_2525: ふーーん
[12919.110] honehone_2: 本当に楽しい？
[12919.142] am4kumo: おい
[12919.142] (S)panndaman1: おい
[12919.160] (S)t_highlight: あ
[12919.234] takenokou: おい
[12919.248] ichisuke0116: www
[12919.259] kabigon_0: 負け
[12919.319] odamame: あ
[12919.375] piisuke0428: と
[12919.389] こしつぶ: おい
[12919.426] monatto__: はい負け
[12919.452] (S)Hoska_2529: radaoKasu
[12919.495] ネオだいる: おい
[12919.761] (S)mini_momo33: 負け犬がよ
[12919.924] (S)usamaru_01: 1番ダサいやつ
[12920.146] zusshin_sushi: radaoKasu
[12920.149] (S)ほのぼの: あ
[12920.169] itoido: おい
[12920.316] (S)bukky25252: 二元納屋
[12920.359] (S)田中弐号機: おい
[12920.447] ひろは: かすかすかすかすかす
[12920.696] (S)shige__maru: にげるな
[12920.851] Mary_817: あ
[12921.085] toki047: おい
[12921.141] ゆうがり: radaoKasu
[12921.196] (S)minto13579: ＃アスレとへくしょんから逃げるな
[12921.314] TokigamiSakuya01_16_0816: おい
[12921.318] えびとまと: あ
[12921.458] (S)れなぽんぽん: うわ
[12921.585] とまとかれー: おい
[12921.602] スカイウリ: はい負け
[12921.653] ちゃわん蒸: あ
[12921.902] masao0203: お前の負け
[12922.103] もえもん: 逃げるな
[12922.485] macha1945: あ
[12922.527] まりるー: !uptime
[12922.556] waon0209: おいおいおいおいおいおいおいおいおいおいおいおいおいおいおいおいおいおいおいおいおいおいおいおい
[12922.644] (S)えびぽや: おい
[12922.654] (S)apex_lobe: radaoHusei
[12922.682] mirumiru_h: 負けね
[12922.691] minami__2525: ？
[12922.763] (S)yuio_123: お前の負け
[12923.257] syotokeeki: だっさぁ
[12923.327] (S)なーぽん: radaoKasu
[12923.466] 鉛筆びー: おい
[12923.593] ネオだいる: 逃げた
[12923.989] soda10395: 逃げるな
[12924.091] kuleimoa: はい負け
[12924.191] rascal_techonol: おい
[12924.223] mimipaadesu0428: おい
[12924.280] (S)ディンダン: やーい敗北者
[12924.326] ド六角: 粕
[12924.397] (S)暇な爆弾魔: うわ
[12924.399] (S)jima922: おい
[12924.617] rararasandayo: お前のまけ
[12924.831] にゃんねね: だっさぁ
[12924.982] 紗弥0926: 逃げるな
[12925.123] (S)panndaman1: radaoKasu
[12925.229] (S)kenshin_g2: やってんねぇ
[12925.838] (S)tirimen_2: radaoKasu
[12926.064] (S)charosenpai: お前の負け！w
[12926.309] (S)macaroni132234: radaoOI
[12926.311] (S)田中弐号機: radaoKasu
[12926.549] にぎりちゃんー: かす、
[12926.731] (S)たべたいたべたい: radaoKasu
[12926.748] Regunn_1224: お？
[12926.797] 五色椿: radaoKasu
[12927.026] 夢川海月: わろち
[12927.184] monatto__: お前の負け
[12927.278] (S)jasmugi: お前の負けーーｗｗ
[12927.329] (S)天然水の水: おい
[12927.729] ふれーく: しょーもな
[12927.764] (S)kuzu_noko: radaoKasu
[12927.909] (S)chitan0: radaoKasu
[12927.953] (S)ゆーやんー: と、いうことでね
[12928.400] nakaniko1228: かす
[12928.538] たろたろ02: シンジくん見習えよ
[12928.910] marimoko6231: おいお！い
[12928.972] (S)bukky25252: 逃げんなや
[12929.390] giryou: 敗北者じゃけぇ
[12929.661] (S)t4keton: やりやがったな
[12929.748] itoido: はいおまえの負け
[12929.819] TokigamiSakuya01_16_0816: そうゆうとこやぞ
[12929.941] (S)apex_lobe: radaoKasu
[12929.942] waraashi: 完璧なる敗北者め
[12930.037] fuki_5: お前の負け
[12930.277] (S)暇な爆弾魔: はいお前の負け
[12930.482] ぬこが好き: ぽまえはそれでいいんか？
[12930.540] hi_oyu: まじてジジィ
[12930.763] (S)田中弐号機: radaoKasu
[12930.856] bc_moimoi: radaoKasu
[12930.938] rei_0610: だっさぁ
[12931.014] (S)89u_u: めっちゃさらっとにげるやん
[12931.040] 鉛筆びー: 粕
[12931.137] cocoron2525: 粕
[12931.318] Regunn_1224: おい
[12931.354] tanuki_pan: 練習で終わった…
[12931.568] honehone_2: 逃げ
[12931.660] (S)天然水の水: radaoKasu
[12931.890] ayatakamaru_0126: あ
[12932.173] _イオ_: GIVE UP負け
[12932.258] (S)_こなた_: これは炎上
[12932.272] o_satou: お前の負け！
[12932.509] (S)ディンダン: radaoKasu
[12933.213] (S)apex_lobe: radaoKasu
[12933.247] abokadia: かす
[12933.798] famos0208: 逃げ恥
[12933.914] 夢川海月: わろたんぬ二世
[12933.983] (S)atuono: radaoHusei
[12934.062] nattu__: まじでじじい
[12934.086] mi1sano2: 逃げるな
[12934.266] ももこ222: 楽しかった〜じゃねぇｗｗｗ
[12934.310] (S)akaneko_2232: 逃げんだ
[12934.587] (S)shichi_ni: radaoBen
[12934.991] ひろは: 逃げるな逃げるな逃げるな逃げるな逃げるな逃げるな逃げるな逃げるな逃げるな逃げるな逃げるな
[12935.016] (S)ほのぼの: それでいいか？
[12935.028] (S)yuio_123: radaoKasu
[12935.059] mokkun_fesiro: 負け犬の遠吠えとはこのこと
[12935.220] とまとかれー: 逃げるな
